"bound","drift","ter","eta_a","eta_b","cost_ddm","cost_ldc","a0","b0","sub","condition","difflevel","manip","model"
NA,NA,NA,6.0454507366729,552.875529469613,NA,0.00150368679978378,2.99720249226982,12.2945372819348,"16","minus","medium","beta","both"
NA,NA,NA,6.0454507366729,552.875529469613,NA,0.00150368679978378,2.99720249226982,12.2945372819348,"16","plus","easy","beta","both"
NA,NA,NA,6.0454507366729,552.875529469613,NA,0.00150368679978378,2.99720249226982,12.2945372819348,"16","plus","hard","beta","both"
NA,NA,NA,6.0454507366729,552.875529469613,NA,0.00150368679978378,2.99720249226982,12.2945372819348,"16","plus","medium","beta","both"
NA,NA,NA,0.850646711052514,625.863984842615,NA,0.00125151201767877,0.652096205355103,9.47156837881356,"17","minus","easy","beta","both"
NA,NA,NA,0.850646711052514,625.863984842615,NA,0.00125151201767877,0.652096205355103,9.47156837881356,"17","minus","hard","beta","both"
NA,NA,NA,0.850646711052514,625.863984842615,NA,0.00125151201767877,0.652096205355103,9.47156837881356,"17","minus","medium","beta","both"
NA,NA,NA,0.850646711052514,625.863984842615,NA,0.00125151201767877,0.652096205355103,9.47156837881356,"17","plus","easy","beta","both"
NA,NA,NA,0.850646711052514,625.863984842615,NA,0.00125151201767877,0.652096205355103,9.47156837881356,"17","plus","hard","beta","both"
NA,NA,NA,0.850646711052514,625.863984842615,NA,0.00125151201767877,0.652096205355103,9.47156837881356,"17","plus","medium","beta","both"
NA,NA,NA,0.106184130380849,583.941652827748,NA,0.00137469041217765,2.69333472299206,-38.5377310509103,"2","minus","easy","beta","both"
NA,NA,NA,0.106184130380849,583.941652827748,NA,0.00137469041217765,2.69333472299206,-38.5377310509103,"2","minus","hard","beta","both"
NA,NA,NA,0.106184130380849,583.941652827748,NA,0.00137469041217765,2.69333472299206,-38.5377310509103,"2","minus","medium","beta","both"
NA,NA,NA,0.106184130380849,583.941652827748,NA,0.00137469041217765,2.69333472299206,-38.5377310509103,"2","plus","easy","beta","both"
NA,NA,NA,0.106184130380849,583.941652827748,NA,0.00137469041217765,2.69333472299206,-38.5377310509103,"2","plus","hard","beta","both"
NA,NA,NA,0.106184130380849,583.941652827748,NA,0.00137469041217765,2.69333472299206,-38.5377310509103,"2","plus","medium","beta","both"
NA,NA,NA,0.142469556508134,589.429678910774,NA,0.00145302534967052,1.90801586926939,-18.4845553018728,"20","minus","easy","beta","both"
NA,NA,NA,0.142469556508134,589.429678910774,NA,0.00145302534967052,1.90801586926939,-18.4845553018728,"20","minus","hard","beta","both"
NA,NA,NA,0.142469556508134,589.429678910774,NA,0.00145302534967052,1.90801586926939,-18.4845553018728,"20","minus","medium","beta","both"
NA,NA,NA,0.142469556508134,589.429678910774,NA,0.00145302534967052,1.90801586926939,-18.4845553018728,"20","plus","easy","beta","both"
NA,NA,NA,0.142469556508134,589.429678910774,NA,0.00145302534967052,1.90801586926939,-18.4845553018728,"20","plus","hard","beta","both"
NA,NA,NA,0.142469556508134,589.429678910774,NA,0.00145302534967052,1.90801586926939,-18.4845553018728,"20","plus","medium","beta","both"
NA,NA,NA,0.934453367339895,603.577757707591,NA,0.00148684866826873,1.44013341795903,58.2790143631197,"21","minus","easy","beta","both"
NA,NA,NA,0.934453367339895,603.577757707591,NA,0.00148684866826873,1.44013341795903,58.2790143631197,"21","minus","hard","beta","both"
NA,NA,NA,0.934453367339895,603.577757707591,NA,0.00148684866826873,1.44013341795903,58.2790143631197,"21","minus","medium","beta","both"
NA,NA,NA,0.934453367339895,603.577757707591,NA,0.00148684866826873,1.44013341795903,58.2790143631197,"21","plus","easy","beta","both"
NA,NA,NA,0.934453367339895,603.577757707591,NA,0.00148684866826873,1.44013341795903,58.2790143631197,"21","plus","hard","beta","both"
NA,NA,NA,0.934453367339895,603.577757707591,NA,0.00148684866826873,1.44013341795903,58.2790143631197,"21","plus","medium","beta","both"
NA,NA,NA,0.153582827479252,594.120193301182,NA,0.00156294583274374,1.33737075499819,21.4782536219163,"22","minus","easy","beta","both"
NA,NA,NA,0.153582827479252,594.120193301182,NA,0.00156294583274374,1.33737075499819,21.4782536219163,"22","minus","hard","beta","both"
NA,NA,NA,0.153582827479252,594.120193301182,NA,0.00156294583274374,1.33737075499819,21.4782536219163,"22","minus","medium","beta","both"
NA,NA,NA,0.153582827479252,594.120193301182,NA,0.00156294583274374,1.33737075499819,21.4782536219163,"22","plus","easy","beta","both"
NA,NA,NA,0.153582827479252,594.120193301182,NA,0.00156294583274374,1.33737075499819,21.4782536219163,"22","plus","hard","beta","both"
NA,NA,NA,0.153582827479252,594.120193301182,NA,0.00156294583274374,1.33737075499819,21.4782536219163,"22","plus","medium","beta","both"
NA,NA,NA,0.372968946019022,617.091275265242,NA,0.00125990657751569,0.506889856286992,-14.6534107304967,"23","minus","easy","beta","both"
NA,NA,NA,0.372968946019022,617.091275265242,NA,0.00125990657751569,0.506889856286992,-14.6534107304967,"23","minus","hard","beta","both"
NA,NA,NA,0.372968946019022,617.091275265242,NA,0.00125990657751569,0.506889856286992,-14.6534107304967,"23","minus","medium","beta","both"
NA,NA,NA,0.372968946019022,617.091275265242,NA,0.00125990657751569,0.506889856286992,-14.6534107304967,"23","plus","easy","beta","both"
NA,NA,NA,0.372968946019022,617.091275265242,NA,0.00125990657751569,0.506889856286992,-14.6534107304967,"23","plus","hard","beta","both"
NA,NA,NA,0.372968946019022,617.091275265242,NA,0.00125990657751569,0.506889856286992,-14.6534107304967,"23","plus","medium","beta","both"
NA,NA,NA,1.28035853919819,587.00835543181,NA,0.000992724634826681,0.848866121581252,-34.0839573183302,"25","minus","easy","beta","both"
NA,NA,NA,1.28035853919819,587.00835543181,NA,0.000992724634826681,0.848866121581252,-34.0839573183302,"25","minus","hard","beta","both"
NA,NA,NA,1.28035853919819,587.00835543181,NA,0.000992724634826681,0.848866121581252,-34.0839573183302,"25","minus","medium","beta","both"
NA,NA,NA,1.28035853919819,587.00835543181,NA,0.000992724634826681,0.848866121581252,-34.0839573183302,"25","plus","easy","beta","both"
NA,NA,NA,1.28035853919819,587.00835543181,NA,0.000992724634826681,0.848866121581252,-34.0839573183302,"25","plus","hard","beta","both"
NA,NA,NA,1.28035853919819,587.00835543181,NA,0.000992724634826681,0.848866121581252,-34.0839573183302,"25","plus","medium","beta","both"
NA,NA,NA,1.28618979946272,561.689125688125,NA,0.00128489022306474,2.34055380045952,-25.0061562633449,"26","minus","easy","beta","both"
NA,NA,NA,1.28618979946272,561.689125688125,NA,0.00128489022306474,2.34055380045952,-25.0061562633449,"26","minus","hard","beta","both"
NA,NA,NA,1.28618979946272,561.689125688125,NA,0.00128489022306474,2.34055380045952,-25.0061562633449,"26","minus","medium","beta","both"
NA,NA,NA,1.28618979946272,561.689125688125,NA,0.00128489022306474,2.34055380045952,-25.0061562633449,"26","plus","easy","beta","both"
NA,NA,NA,1.28618979946272,561.689125688125,NA,0.00128489022306474,2.34055380045952,-25.0061562633449,"26","plus","hard","beta","both"
NA,NA,NA,1.28618979946272,561.689125688125,NA,0.00128489022306474,2.34055380045952,-25.0061562633449,"26","plus","medium","beta","both"
NA,NA,NA,1.22170801731743,562.300977740579,NA,0.00109053249401355,0.60973701020095,14.1749712995714,"27","minus","easy","beta","both"
NA,NA,NA,1.22170801731743,562.300977740579,NA,0.00109053249401355,0.60973701020095,14.1749712995714,"27","minus","hard","beta","both"
NA,NA,NA,1.22170801731743,562.300977740579,NA,0.00109053249401355,0.60973701020095,14.1749712995714,"27","minus","medium","beta","both"
NA,NA,NA,1.22170801731743,562.300977740579,NA,0.00109053249401355,0.60973701020095,14.1749712995714,"27","plus","easy","beta","both"
NA,NA,NA,1.22170801731743,562.300977740579,NA,0.00109053249401355,0.60973701020095,14.1749712995714,"27","plus","hard","beta","both"
NA,NA,NA,1.22170801731743,562.300977740579,NA,0.00109053249401355,0.60973701020095,14.1749712995714,"27","plus","medium","beta","both"
NA,NA,NA,1.24924035477834,545.121617695093,NA,0.00127152013118449,2.03929924115621,-4.58245393978023,"28","minus","easy","beta","both"
NA,NA,NA,1.24924035477834,545.121617695093,NA,0.00127152013118449,2.03929924115621,-4.58245393978023,"28","minus","hard","beta","both"
NA,NA,NA,1.24924035477834,545.121617695093,NA,0.00127152013118449,2.03929924115621,-4.58245393978023,"28","minus","medium","beta","both"
NA,NA,NA,1.24924035477834,545.121617695093,NA,0.00127152013118449,2.03929924115621,-4.58245393978023,"28","plus","easy","beta","both"
NA,NA,NA,1.24924035477834,545.121617695093,NA,0.00127152013118449,2.03929924115621,-4.58245393978023,"28","plus","hard","beta","both"
NA,NA,NA,1.24924035477834,545.121617695093,NA,0.00127152013118449,2.03929924115621,-4.58245393978023,"28","plus","medium","beta","both"
NA,NA,NA,1.91829286541175,585.474510355412,NA,0.00123242321676892,2.83694449528282,-30.0187545791092,"30","minus","easy","beta","both"
NA,NA,NA,1.91829286541175,585.474510355412,NA,0.00123242321676892,2.83694449528282,-30.0187545791092,"30","minus","hard","beta","both"
NA,NA,NA,1.91829286541175,585.474510355412,NA,0.00123242321676892,2.83694449528282,-30.0187545791092,"30","minus","medium","beta","both"
NA,NA,NA,1.91829286541175,585.474510355412,NA,0.00123242321676892,2.83694449528282,-30.0187545791092,"30","plus","easy","beta","both"
NA,NA,NA,1.91829286541175,585.474510355412,NA,0.00123242321676892,2.83694449528282,-30.0187545791092,"30","plus","hard","beta","both"
NA,NA,NA,1.91829286541175,585.474510355412,NA,0.00123242321676892,2.83694449528282,-30.0187545791092,"30","plus","medium","beta","both"
NA,NA,NA,2.23062726387707,556.798906771737,NA,0.00178657141168208,2.15558324099801,27.6352796237916,"32","minus","easy","beta","both"
NA,NA,NA,2.23062726387707,556.798906771737,NA,0.00178657141168208,2.15558324099801,27.6352796237916,"32","minus","hard","beta","both"
NA,NA,NA,2.23062726387707,556.798906771737,NA,0.00178657141168208,2.15558324099801,27.6352796237916,"32","minus","medium","beta","both"
NA,NA,NA,2.23062726387707,556.798906771737,NA,0.00178657141168208,2.15558324099801,27.6352796237916,"32","plus","easy","beta","both"
NA,NA,NA,2.23062726387707,556.798906771737,NA,0.00178657141168208,2.15558324099801,27.6352796237916,"32","plus","hard","beta","both"
NA,NA,NA,2.23062726387707,556.798906771737,NA,0.00178657141168208,2.15558324099801,27.6352796237916,"32","plus","medium","beta","both"
NA,NA,NA,0.222312638426152,555.561308840493,NA,0.00116995588436276,1.86882409405196,-14.6473950446052,"33","minus","easy","beta","both"
NA,NA,NA,0.222312638426152,555.561308840493,NA,0.00116995588436276,1.86882409405196,-14.6473950446052,"33","minus","hard","beta","both"
NA,NA,NA,0.222312638426152,555.561308840493,NA,0.00116995588436276,1.86882409405196,-14.6473950446052,"33","minus","medium","beta","both"
NA,NA,NA,0.222312638426152,555.561308840493,NA,0.00116995588436276,1.86882409405196,-14.6473950446052,"33","plus","easy","beta","both"
NA,NA,NA,0.222312638426152,555.561308840493,NA,0.00116995588436276,1.86882409405196,-14.6473950446052,"33","plus","hard","beta","both"
NA,NA,NA,0.222312638426152,555.561308840493,NA,0.00116995588436276,1.86882409405196,-14.6473950446052,"33","plus","medium","beta","both"
NA,NA,NA,0.856190995539888,569.146226846752,NA,0.0013161139859329,1.9631099952152,6.0920918102966,"34","minus","easy","beta","both"
NA,NA,NA,0.856190995539888,569.146226846752,NA,0.0013161139859329,1.9631099952152,6.0920918102966,"34","minus","hard","beta","both"
NA,NA,NA,0.856190995539888,569.146226846752,NA,0.0013161139859329,1.9631099952152,6.0920918102966,"34","minus","medium","beta","both"
NA,NA,NA,0.856190995539888,569.146226846752,NA,0.0013161139859329,1.9631099952152,6.0920918102966,"34","plus","easy","beta","both"
NA,NA,NA,0.856190995539888,569.146226846752,NA,0.0013161139859329,1.9631099952152,6.0920918102966,"34","plus","hard","beta","both"
NA,NA,NA,0.856190995539888,569.146226846752,NA,0.0013161139859329,1.9631099952152,6.0920918102966,"34","plus","medium","beta","both"
NA,NA,NA,1.97075631234929,597.751719283737,NA,0.00120465417463391,1.51126722951701,7.82519532367587,"35","minus","easy","beta","both"
NA,NA,NA,1.97075631234929,597.751719283737,NA,0.00120465417463391,1.51126722951701,7.82519532367587,"35","minus","hard","beta","both"
NA,NA,NA,1.97075631234929,597.751719283737,NA,0.00120465417463391,1.51126722951701,7.82519532367587,"35","minus","medium","beta","both"
NA,NA,NA,1.97075631234929,597.751719283737,NA,0.00120465417463391,1.51126722951701,7.82519532367587,"35","plus","easy","beta","both"
NA,NA,NA,1.97075631234929,597.751719283737,NA,0.00120465417463391,1.51126722951701,7.82519532367587,"35","plus","hard","beta","both"
NA,NA,NA,1.97075631234929,597.751719283737,NA,0.00120465417463391,1.51126722951701,7.82519532367587,"35","plus","medium","beta","both"
NA,NA,NA,3.42567642190714,557.240262618038,NA,0.00141974549461295,3.64183820610582,35.365457634795,"36","minus","easy","beta","both"
NA,NA,NA,3.42567642190714,557.240262618038,NA,0.00141974549461295,3.64183820610582,35.365457634795,"36","minus","hard","beta","both"
NA,NA,NA,3.42567642190714,557.240262618038,NA,0.00141974549461295,3.64183820610582,35.365457634795,"36","minus","medium","beta","both"
NA,NA,NA,3.42567642190714,557.240262618038,NA,0.00141974549461295,3.64183820610582,35.365457634795,"36","plus","easy","beta","both"
NA,NA,NA,3.42567642190714,557.240262618038,NA,0.00141974549461295,3.64183820610582,35.365457634795,"36","plus","hard","beta","both"
NA,NA,NA,3.42567642190714,557.240262618038,NA,0.00141974549461295,3.64183820610582,35.365457634795,"36","plus","medium","beta","both"
NA,NA,NA,1.80042640272116,569.834749503359,NA,0.000905920584050786,1.8217269841216,15.0735374816617,"37","minus","easy","beta","both"
NA,NA,NA,1.80042640272116,569.834749503359,NA,0.000905920584050786,1.8217269841216,15.0735374816617,"37","minus","hard","beta","both"
NA,NA,NA,1.80042640272116,569.834749503359,NA,0.000905920584050786,1.8217269841216,15.0735374816617,"37","minus","medium","beta","both"
NA,NA,NA,1.80042640272116,569.834749503359,NA,0.000905920584050786,1.8217269841216,15.0735374816617,"37","plus","easy","beta","both"
NA,NA,NA,1.80042640272116,569.834749503359,NA,0.000905920584050786,1.8217269841216,15.0735374816617,"37","plus","hard","beta","both"
NA,NA,NA,1.80042640272116,569.834749503359,NA,0.000905920584050786,1.8217269841216,15.0735374816617,"37","plus","medium","beta","both"
NA,NA,NA,0.176266779914397,565.080751290055,NA,0.00134010176897319,3.17185464610625,33.7157438233714,"38","minus","easy","beta","both"
NA,NA,NA,0.176266779914397,565.080751290055,NA,0.00134010176897319,3.17185464610625,33.7157438233714,"38","minus","hard","beta","both"
NA,NA,NA,0.176266779914397,565.080751290055,NA,0.00134010176897319,3.17185464610625,33.7157438233714,"38","minus","medium","beta","both"
NA,NA,NA,0.176266779914397,565.080751290055,NA,0.00134010176897319,3.17185464610625,33.7157438233714,"38","plus","easy","beta","both"
NA,NA,NA,0.176266779914397,565.080751290055,NA,0.00134010176897319,3.17185464610625,33.7157438233714,"38","plus","hard","beta","both"
NA,NA,NA,0.176266779914397,565.080751290055,NA,0.00134010176897319,3.17185464610625,33.7157438233714,"38","plus","medium","beta","both"
NA,NA,NA,0.652500508629938,559.188847364086,NA,0.00110393728833745,1.88669551211936,9.33749902569182,"39","minus","easy","beta","both"
NA,NA,NA,0.652500508629938,559.188847364086,NA,0.00110393728833745,1.88669551211936,9.33749902569182,"39","minus","hard","beta","both"
NA,NA,NA,0.652500508629938,559.188847364086,NA,0.00110393728833745,1.88669551211936,9.33749902569182,"39","minus","medium","beta","both"
NA,NA,NA,0.652500508629938,559.188847364086,NA,0.00110393728833745,1.88669551211936,9.33749902569182,"39","plus","easy","beta","both"
NA,NA,NA,0.652500508629938,559.188847364086,NA,0.00110393728833745,1.88669551211936,9.33749902569182,"39","plus","hard","beta","both"
NA,NA,NA,0.652500508629938,559.188847364086,NA,0.00110393728833745,1.88669551211936,9.33749902569182,"39","plus","medium","beta","both"
NA,NA,NA,0.605170939633751,598.549915134643,NA,0.00157464680943581,0.707999099142741,-42.2087967313366,"4","minus","easy","beta","both"
NA,NA,NA,0.605170939633751,598.549915134643,NA,0.00157464680943581,0.707999099142741,-42.2087967313366,"4","minus","hard","beta","both"
NA,NA,NA,0.605170939633751,598.549915134643,NA,0.00157464680943581,0.707999099142741,-42.2087967313366,"4","minus","medium","beta","both"
NA,NA,NA,0.605170939633751,598.549915134643,NA,0.00157464680943581,0.707999099142741,-42.2087967313366,"4","plus","easy","beta","both"
NA,NA,NA,0.605170939633751,598.549915134643,NA,0.00157464680943581,0.707999099142741,-42.2087967313366,"4","plus","hard","beta","both"
NA,NA,NA,0.605170939633751,598.549915134643,NA,0.00157464680943581,0.707999099142741,-42.2087967313366,"4","plus","medium","beta","both"
NA,NA,NA,0.00303080679311479,587.786250142097,NA,0.00133026963070539,2.3899096805309,-1.80173073774694,"40","minus","easy","beta","both"
NA,NA,NA,0.00303080679311479,587.786250142097,NA,0.00133026963070539,2.3899096805309,-1.80173073774694,"40","minus","hard","beta","both"
NA,NA,NA,0.00303080679311479,587.786250142097,NA,0.00133026963070539,2.3899096805309,-1.80173073774694,"40","minus","medium","beta","both"
NA,NA,NA,0.00303080679311479,587.786250142097,NA,0.00133026963070539,2.3899096805309,-1.80173073774694,"40","plus","easy","beta","both"
NA,NA,NA,0.00303080679311479,587.786250142097,NA,0.00133026963070539,2.3899096805309,-1.80173073774694,"40","plus","hard","beta","both"
NA,NA,NA,0.00303080679311479,587.786250142097,NA,0.00133026963070539,2.3899096805309,-1.80173073774694,"40","plus","medium","beta","both"
NA,NA,NA,4.32844800033152,568.970195295579,NA,0.00156607437056879,1.23178395745418,27.9568717214059,"41","minus","easy","beta","both"
NA,NA,NA,4.32844800033152,568.970195295579,NA,0.00156607437056879,1.23178395745418,27.9568717214059,"41","minus","hard","beta","both"
NA,NA,NA,4.32844800033152,568.970195295579,NA,0.00156607437056879,1.23178395745418,27.9568717214059,"41","minus","medium","beta","both"
NA,NA,NA,4.32844800033152,568.970195295579,NA,0.00156607437056879,1.23178395745418,27.9568717214059,"41","plus","easy","beta","both"
NA,NA,NA,4.32844800033152,568.970195295579,NA,0.00156607437056879,1.23178395745418,27.9568717214059,"41","plus","hard","beta","both"
NA,NA,NA,4.32844800033152,568.970195295579,NA,0.00156607437056879,1.23178395745418,27.9568717214059,"41","plus","medium","beta","both"
NA,NA,NA,1.98751513156357,557.176483945746,NA,0.00136364437613855,0.146847230626033,-17.2826836170961,"43","minus","easy","beta","both"
NA,NA,NA,1.98751513156357,557.176483945746,NA,0.00136364437613855,0.146847230626033,-17.2826836170961,"43","minus","hard","beta","both"
NA,NA,NA,1.98751513156357,557.176483945746,NA,0.00136364437613855,0.146847230626033,-17.2826836170961,"43","minus","medium","beta","both"
NA,NA,NA,1.98751513156357,557.176483945746,NA,0.00136364437613855,0.146847230626033,-17.2826836170961,"43","plus","easy","beta","both"
NA,NA,NA,1.98751513156357,557.176483945746,NA,0.00136364437613855,0.146847230626033,-17.2826836170961,"43","plus","hard","beta","both"
NA,NA,NA,1.98751513156357,557.176483945746,NA,0.00136364437613855,0.146847230626033,-17.2826836170961,"43","plus","medium","beta","both"
NA,NA,NA,0.343312715128555,548.898462529674,NA,0.00136704702319919,2.08624710214239,13.7333622569834,"44","minus","easy","beta","both"
NA,NA,NA,0.343312715128555,548.898462529674,NA,0.00136704702319919,2.08624710214239,13.7333622569834,"44","minus","hard","beta","both"
NA,NA,NA,0.343312715128555,548.898462529674,NA,0.00136704702319919,2.08624710214239,13.7333622569834,"44","minus","medium","beta","both"
NA,NA,NA,0.343312715128555,548.898462529674,NA,0.00136704702319919,2.08624710214239,13.7333622569834,"44","plus","easy","beta","both"
NA,NA,NA,0.343312715128555,548.898462529674,NA,0.00136704702319919,2.08624710214239,13.7333622569834,"44","plus","hard","beta","both"
NA,NA,NA,0.343312715128555,548.898462529674,NA,0.00136704702319919,2.08624710214239,13.7333622569834,"44","plus","medium","beta","both"
NA,NA,NA,0.259315561923262,610.824842563211,NA,0.00142856266816962,1.39317377444961,-28.1374028051126,"45","minus","easy","beta","both"
NA,NA,NA,0.259315561923262,610.824842563211,NA,0.00142856266816962,1.39317377444961,-28.1374028051126,"45","minus","hard","beta","both"
NA,NA,NA,0.259315561923262,610.824842563211,NA,0.00142856266816962,1.39317377444961,-28.1374028051126,"45","minus","medium","beta","both"
NA,NA,NA,0.259315561923262,610.824842563211,NA,0.00142856266816962,1.39317377444961,-28.1374028051126,"45","plus","easy","beta","both"
NA,NA,NA,0.259315561923262,610.824842563211,NA,0.00142856266816962,1.39317377444961,-28.1374028051126,"45","plus","hard","beta","both"
NA,NA,NA,0.259315561923262,610.824842563211,NA,0.00142856266816962,1.39317377444961,-28.1374028051126,"45","plus","medium","beta","both"
NA,NA,NA,2.31131422026252,540.54098715289,NA,0.00133000618913732,3.11323592411266,-6.63424048883212,"47","minus","easy","beta","both"
NA,NA,NA,2.31131422026252,540.54098715289,NA,0.00133000618913732,3.11323592411266,-6.63424048883212,"47","minus","hard","beta","both"
NA,NA,NA,2.31131422026252,540.54098715289,NA,0.00133000618913732,3.11323592411266,-6.63424048883212,"47","minus","medium","beta","both"
NA,NA,NA,2.31131422026252,540.54098715289,NA,0.00133000618913732,3.11323592411266,-6.63424048883212,"47","plus","easy","beta","both"
NA,NA,NA,2.31131422026252,540.54098715289,NA,0.00133000618913732,3.11323592411266,-6.63424048883212,"47","plus","hard","beta","both"
NA,NA,NA,2.31131422026252,540.54098715289,NA,0.00133000618913732,3.11323592411266,-6.63424048883212,"47","plus","medium","beta","both"
NA,NA,NA,0.168310346232854,564.867283299535,NA,0.00135432795397769,3.32023798563694,44.7399337232481,"48","minus","easy","beta","both"
NA,NA,NA,0.168310346232854,564.867283299535,NA,0.00135432795397769,3.32023798563694,44.7399337232481,"48","minus","hard","beta","both"
NA,NA,NA,0.168310346232854,564.867283299535,NA,0.00135432795397769,3.32023798563694,44.7399337232481,"48","minus","medium","beta","both"
NA,NA,NA,0.168310346232854,564.867283299535,NA,0.00135432795397769,3.32023798563694,44.7399337232481,"48","plus","easy","beta","both"
NA,NA,NA,0.168310346232854,564.867283299535,NA,0.00135432795397769,3.32023798563694,44.7399337232481,"48","plus","hard","beta","both"
NA,NA,NA,0.168310346232854,564.867283299535,NA,0.00135432795397769,3.32023798563694,44.7399337232481,"48","plus","medium","beta","both"
NA,NA,NA,2.7756047902798,597.203683058161,NA,0.00187230450285359,3.04662280267896,29.072789299538,"49","minus","easy","beta","both"
NA,NA,NA,2.7756047902798,597.203683058161,NA,0.00187230450285359,3.04662280267896,29.072789299538,"49","minus","hard","beta","both"
NA,NA,NA,2.7756047902798,597.203683058161,NA,0.00187230450285359,3.04662280267896,29.072789299538,"49","minus","medium","beta","both"
NA,NA,NA,2.7756047902798,597.203683058161,NA,0.00187230450285359,3.04662280267896,29.072789299538,"49","plus","easy","beta","both"
NA,NA,NA,2.7756047902798,597.203683058161,NA,0.00187230450285359,3.04662280267896,29.072789299538,"49","plus","hard","beta","both"
NA,NA,NA,2.7756047902798,597.203683058161,NA,0.00187230450285359,3.04662280267896,29.072789299538,"49","plus","medium","beta","both"
NA,NA,NA,0.407267681899313,604.611121955014,NA,0.00153189591812358,1.43630392318923,12.9318237814596,"5","minus","easy","beta","both"
NA,NA,NA,0.407267681899313,604.611121955014,NA,0.00153189591812358,1.43630392318923,12.9318237814596,"5","minus","hard","beta","both"
NA,NA,NA,0.407267681899313,604.611121955014,NA,0.00153189591812358,1.43630392318923,12.9318237814596,"5","minus","medium","beta","both"
NA,NA,NA,0.407267681899313,604.611121955014,NA,0.00153189591812358,1.43630392318923,12.9318237814596,"5","plus","easy","beta","both"
NA,NA,NA,0.407267681899313,604.611121955014,NA,0.00153189591812358,1.43630392318923,12.9318237814596,"5","plus","hard","beta","both"
NA,NA,NA,0.407267681899313,604.611121955014,NA,0.00153189591812358,1.43630392318923,12.9318237814596,"5","plus","medium","beta","both"
NA,NA,NA,0.852734748875393,538.400790200569,NA,0.0013319056226504,1.27786582920802,41.0798025493344,"50","minus","easy","beta","both"
NA,NA,NA,0.852734748875393,538.400790200569,NA,0.0013319056226504,1.27786582920802,41.0798025493344,"50","minus","hard","beta","both"
NA,NA,NA,0.852734748875393,538.400790200569,NA,0.0013319056226504,1.27786582920802,41.0798025493344,"50","minus","medium","beta","both"
NA,NA,NA,0.852734748875393,538.400790200569,NA,0.0013319056226504,1.27786582920802,41.0798025493344,"50","plus","easy","beta","both"
NA,NA,NA,0.852734748875393,538.400790200569,NA,0.0013319056226504,1.27786582920802,41.0798025493344,"50","plus","hard","beta","both"
NA,NA,NA,0.852734748875393,538.400790200569,NA,0.0013319056226504,1.27786582920802,41.0798025493344,"50","plus","medium","beta","both"
NA,NA,NA,1.13092631564065,594.74903289142,NA,0.00129815087510081,1.14018672694579,-23.9721630076137,"52","minus","easy","beta","both"
NA,NA,NA,1.13092631564065,594.74903289142,NA,0.00129815087510081,1.14018672694579,-23.9721630076137,"52","minus","hard","beta","both"
NA,NA,NA,1.13092631564065,594.74903289142,NA,0.00129815087510081,1.14018672694579,-23.9721630076137,"52","minus","medium","beta","both"
NA,NA,NA,1.13092631564065,594.74903289142,NA,0.00129815087510081,1.14018672694579,-23.9721630076137,"52","plus","easy","beta","both"
NA,NA,NA,1.13092631564065,594.74903289142,NA,0.00129815087510081,1.14018672694579,-23.9721630076137,"52","plus","hard","beta","both"
NA,NA,NA,1.13092631564065,594.74903289142,NA,0.00129815087510081,1.14018672694579,-23.9721630076137,"52","plus","medium","beta","both"
NA,NA,NA,0.575247369789212,643.404256130081,NA,0.00153153603965587,1.60619223781818,-23.6283993075727,"53","minus","easy","beta","both"
NA,NA,NA,0.575247369789212,643.404256130081,NA,0.00153153603965587,1.60619223781818,-23.6283993075727,"53","minus","hard","beta","both"
NA,NA,NA,0.575247369789212,643.404256130081,NA,0.00153153603965587,1.60619223781818,-23.6283993075727,"53","minus","medium","beta","both"
NA,NA,NA,0.575247369789212,643.404256130081,NA,0.00153153603965587,1.60619223781818,-23.6283993075727,"53","plus","easy","beta","both"
NA,NA,NA,0.575247369789212,643.404256130081,NA,0.00153153603965587,1.60619223781818,-23.6283993075727,"53","plus","hard","beta","both"
NA,NA,NA,0.575247369789212,643.404256130081,NA,0.00153153603965587,1.60619223781818,-23.6283993075727,"53","plus","medium","beta","both"
NA,NA,NA,1.64388318524835,500.194429681825,NA,0.00166204722274484,1.03429958344161,26.0493688109746,"54","minus","easy","beta","both"
NA,NA,NA,1.64388318524835,500.194429681825,NA,0.00166204722274484,1.03429958344161,26.0493688109746,"54","minus","hard","beta","both"
NA,NA,NA,1.64388318524835,500.194429681825,NA,0.00166204722274484,1.03429958344161,26.0493688109746,"54","minus","medium","beta","both"
NA,NA,NA,1.64388318524835,500.194429681825,NA,0.00166204722274484,1.03429958344161,26.0493688109746,"54","plus","easy","beta","both"
NA,NA,NA,1.64388318524835,500.194429681825,NA,0.00166204722274484,1.03429958344161,26.0493688109746,"54","plus","hard","beta","both"
NA,NA,NA,1.64388318524835,500.194429681825,NA,0.00166204722274484,1.03429958344161,26.0493688109746,"54","plus","medium","beta","both"
NA,NA,NA,0.211467222125637,689.45625004446,NA,0.00137619779608985,2.00771145025118,-4.95040110816571,"55","minus","easy","beta","both"
NA,NA,NA,0.211467222125637,689.45625004446,NA,0.00137619779608985,2.00771145025118,-4.95040110816571,"55","minus","hard","beta","both"
NA,NA,NA,0.211467222125637,689.45625004446,NA,0.00137619779608985,2.00771145025118,-4.95040110816571,"55","minus","medium","beta","both"
NA,NA,NA,0.211467222125637,689.45625004446,NA,0.00137619779608985,2.00771145025118,-4.95040110816571,"55","plus","easy","beta","both"
