trial,withinphasetrial,withinblocktrial,block,phase,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
211,85,1,5,1,44,36,1448,['c'],1,left,['2'],5,352,[0.08909777],73,44,hard,minus,dotcolour,beta,,,8,18,M,R,
212,86,2,5,1,33,47,1165,['n'],1,right,['2'],5,452,[-0.24642231],99,47,medium,minus,dotcolour,beta,,,8,18,M,R,
213,87,3,5,1,36,44,1365,['n'],1,right,['3'],4,1164,[-0.12984544],78,44,hard,minus,dotcolour,beta,,,8,18,M,R,
214,88,4,5,1,27,53,816,['n'],1,right,['1'],6,269,[-0.03833286],35,53,easy,minus,dotcolour,beta,,,8,18,M,R,
215,89,5,5,1,27,53,1965,['n'],1,right,['2'],5,566,[-0.12824642],85,53,easy,minus,dotcolour,beta,,,8,18,M,R,
216,90,6,5,1,44,36,833,['n'],0,left,['2'],5,239,[-0.11743207],91,44,hard,minus,dotcolour,beta,,,8,18,M,R,
217,91,7,5,1,33,47,1300,['n'],1,right,['2'],5,291,[-0.20601649],99,47,medium,minus,dotcolour,beta,,,8,18,M,R,
218,92,8,5,1,36,44,1566,['c'],0,right,['2'],5,274,[0.06999384],62,44,hard,minus,dotcolour,beta,,,8,18,M,R,
219,93,9,5,1,27,53,798,['n'],1,right,['1'],6,217,[-0.13576987],96,53,easy,minus,dotcolour,beta,,,8,18,M,R,
220,94,10,5,1,44,36,1164,['c'],1,left,['2'],5,338,[0.05480706],49,44,hard,minus,dotcolour,beta,,,8,18,M,R,
221,95,11,5,1,33,47,699,['n'],1,right,['2'],5,385,[-0.15181203],94,47,medium,minus,dotcolour,beta,,,8,18,M,R,
222,96,12,5,1,47,33,2397,['c'],1,left,['2'],5,435,[0.15789167],94,47,medium,minus,dotcolour,beta,,,8,18,M,R,
223,97,13,5,1,53,27,1547,['c'],1,left,['2'],5,309,[0.10211078],82,53,easy,minus,dotcolour,beta,,,8,18,M,R,
224,98,14,5,1,53,27,1748,['c'],1,left,['2'],5,220,[0.03790766],34,53,easy,minus,dotcolour,beta,,,8,18,M,R,
225,99,15,5,1,47,33,1315,['c'],1,left,['2'],5,272,[0.14880105],96,47,medium,minus,dotcolour,beta,,,8,18,M,R,
226,100,16,5,1,36,44,765,['n'],1,right,['1'],6,543,[-0.07226131],60,44,hard,minus,dotcolour,beta,,,8,18,M,R,
227,101,17,5,1,44,36,1382,['c'],1,left,['3'],4,747,[0.1474531],87,44,hard,minus,dotcolour,beta,,,8,18,M,R,
228,102,18,5,1,47,33,1498,['c'],1,left,['3'],4,433,[0.13773509],90,47,medium,minus,dotcolour,beta,,,8,18,M,R,
229,103,19,5,1,33,47,882,['n'],1,right,['1'],6,238,[-0.12190826],92,47,medium,minus,dotcolour,beta,,,8,18,M,R,
230,104,20,5,1,44,36,1497,['c'],1,left,['1'],6,346,[0.10387741],81,44,hard,minus,dotcolour,beta,,,8,18,M,R,
231,105,21,5,1,27,53,782,['n'],1,right,['1'],6,334,[-0.23041761],100,53,easy,minus,dotcolour,beta,,,8,18,M,R,
232,106,22,5,1,47,33,1215,['c'],1,left,['2'],5,466,[0.09359888],73,47,medium,minus,dotcolour,beta,,,8,18,M,R,
233,107,23,5,1,53,27,964,['c'],1,left,['2'],5,633,[0.1718047],93,53,easy,minus,dotcolour,beta,,,8,18,M,R,
234,108,24,5,1,53,27,983,['c'],1,left,['2'],5,241,[0.10287359],85,53,easy,minus,dotcolour,beta,,,8,18,M,R,
235,109,25,5,1,47,33,1216,['c'],1,left,['2'],5,168,[0.11542332],93,47,medium,minus,dotcolour,beta,,,8,18,M,R,
236,110,26,5,1,36,44,999,['n'],1,right,['2'],5,298,[-0.1595684],97,44,hard,minus,dotcolour,beta,,,8,18,M,R,
237,111,27,5,1,47,33,716,['c'],1,left,['1'],6,570,[0.09904323],74,47,medium,minus,dotcolour,beta,,,8,18,M,R,
238,112,28,5,1,53,27,915,['c'],1,left,['1'],6,224,[0.04117324],37,53,easy,minus,dotcolour,beta,,,8,18,M,R,
239,113,29,5,1,44,36,1214,['c'],1,left,['1'],6,224,[0.05297714],48,44,hard,minus,dotcolour,beta,,,8,18,M,R,
240,114,30,5,1,27,53,984,['n'],1,right,['2'],5,281,[-0.14660951],96,53,easy,minus,dotcolour,beta,,,8,18,M,R,
241,115,31,5,1,53,27,1031,['c'],1,left,['1'],6,189,[0.12430059],95,53,easy,minus,dotcolour,beta,,,8,18,M,R,
242,116,32,5,1,36,44,1297,['n'],1,right,['1'],6,515,[-0.03937624],40,44,hard,minus,dotcolour,beta,,,8,18,M,R,
243,117,33,5,1,36,44,998,['n'],1,right,['1'],6,231,[-0.05603324],50,44,hard,minus,dotcolour,beta,,,8,18,M,R,
244,118,34,5,1,33,47,847,['n'],1,right,['1'],6,165,[-0.11305441],93,47,medium,minus,dotcolour,beta,,,8,18,M,R,
245,119,35,5,1,27,53,664,['n'],1,right,['1'],6,133,[-0.08127024],78,53,easy,minus,dotcolour,beta,,,8,18,M,R,
246,120,36,5,1,33,47,749,['n'],1,right,['1'],6,123,[-0.04881251],41,47,medium,minus,dotcolour,beta,,,8,18,M,R,
247,121,37,5,1,44,36,1565,['c'],1,left,['2'],5,393,[0.14529125],93,44,hard,minus,dotcolour,beta,,,8,18,M,R,
248,122,38,5,1,33,47,733,['n'],1,right,['1'],6,213,[-0.10980029],89,47,medium,minus,dotcolour,beta,,,8,18,M,R,
249,123,39,5,1,27,53,915,['n'],1,right,['1'],6,178,[-0.0897389],81,53,easy,minus,dotcolour,beta,,,8,18,M,R,
250,124,40,5,1,47,33,1033,['n'],0,left,['1'],6,242,[-0.00041292],12,47,medium,minus,dotcolour,beta,,,8,18,M,R,
251,125,41,5,1,36,44,816,['n'],1,right,['1'],6,177,[-0.12457449],95,44,hard,minus,dotcolour,beta,,,8,18,M,R,
252,0,0,6,2,36,44,767,['n'],1,right,['1'],6,577,[-0.16196519],99,44,hard,plus,dotcolour,beta,,,8,18,M,R,
253,1,1,6,2,47,33,999,['c'],1,left,['2'],5,547,[0.15003885],99,47,medium,plus,dotcolour,beta,,,8,18,M,R,
254,2,2,6,2,44,36,1449,['n'],0,left,['1'],6,292,[-0.04036066],96,44,hard,plus,dotcolour,beta,,,8,18,M,R,
255,3,3,6,2,47,33,1082,['c'],1,left,['1'],6,119,[0.12339103],100,47,medium,plus,dotcolour,beta,,,8,18,M,R,
256,4,4,6,2,36,44,917,['n'],1,right,['2'],5,207,[0.0018933],89,44,hard,plus,dotcolour,beta,,,8,18,M,R,
257,5,5,6,2,44,36,1765,['c'],1,left,['3'],4,625,[-0.03615258],61,44,hard,plus,dotcolour,beta,,,8,18,M,R,
258,6,6,6,2,33,47,831,['n'],1,right,['1'],6,263,[-0.0400397],97,47,medium,plus,dotcolour,beta,,,8,18,M,R,
259,7,7,6,2,33,47,782,['n'],1,right,['1'],6,206,[-0.1193103],100,47,medium,plus,dotcolour,beta,,,8,18,M,R,
260,8,8,6,2,36,44,833,['c'],0,right,['1'],6,230,[0.01398315],93,44,hard,plus,dotcolour,beta,,,8,18,M,R,
261,9,9,6,2,53,27,914,['c'],1,left,['2'],5,386,[0.24591371],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
262,10,10,6,2,27,53,715,['n'],1,right,['1'],6,415,[-0.10202349],99,53,easy,plus,dotcolour,beta,,,8,18,M,R,
263,11,11,6,2,47,33,916,['c'],1,left,['2'],5,307,[0.1072799],99,47,medium,plus,dotcolour,beta,,,8,18,M,R,
264,12,12,6,2,33,47,699,['n'],1,right,['1'],6,236,[-0.1094992],100,47,medium,plus,dotcolour,beta,,,8,18,M,R,
265,13,13,6,2,44,36,967,['c'],1,left,['2'],5,277,[0.06173127],98,44,hard,plus,dotcolour,beta,,,8,18,M,R,
266,14,14,6,2,27,53,765,['n'],1,right,['2'],5,613,[-0.05163629],92,53,easy,plus,dotcolour,beta,,,8,18,M,R,
267,15,15,6,2,47,33,1014,['c'],1,left,['2'],5,236,[0.05041954],98,47,medium,plus,dotcolour,beta,,,8,18,M,R,
268,16,16,6,2,36,44,748,['n'],1,right,['2'],5,311,[-0.07681071],99,44,hard,plus,dotcolour,beta,,,8,18,M,R,
269,17,17,6,2,33,47,947,['n'],1,right,['2'],5,357,[-0.04642563],96,47,medium,plus,dotcolour,beta,,,8,18,M,R,
270,18,18,6,2,44,36,1432,['n'],0,left,['2'],5,231,[-0.0052324],91,44,hard,plus,dotcolour,beta,,,8,18,M,R,
271,19,19,6,2,53,27,1948,['c'],1,left,['1'],6,144,[0.03300594],99,53,easy,plus,dotcolour,beta,,,8,18,M,R,
272,20,20,6,2,44,36,1799,['n'],0,left,['8'],3,3404,[0.20718477],19,44,hard,plus,dotcolour,beta,,,8,18,M,R,
273,21,21,6,2,27,53,897,['n'],1,right,['1'],6,176,[-0.09213776],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
274,22,22,6,2,44,36,1450,['c'],1,left,['8'],3,816,[-0.0864771],35,44,hard,plus,dotcolour,beta,,,8,18,M,R,
275,23,23,6,2,27,53,998,['n'],1,right,['1'],6,888,[-0.15446694],98,53,easy,plus,dotcolour,beta,,,8,18,M,R,
276,24,24,6,2,36,44,1166,['n'],1,right,['1'],6,191,[-0.14771566],100,44,hard,plus,dotcolour,beta,,,8,18,M,R,
277,25,25,6,2,36,44,915,['n'],1,right,['1'],6,156,[-0.09980526],100,44,hard,plus,dotcolour,beta,,,8,18,M,R,
278,26,26,6,2,33,47,1115,['n'],1,right,['3'],4,546,[-0.24810393],100,47,medium,plus,dotcolour,beta,,,8,18,M,R,
279,27,27,6,2,53,27,1364,['c'],1,left,['1'],6,359,[0.1277724],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
280,28,28,6,2,36,44,3450,['n'],1,right,['0'],1,1239,[-0.1735604],98,44,hard,plus,dotcolour,beta,,,8,18,M,R,
281,29,29,6,2,27,53,732,['n'],1,right,['1'],6,946,[-0.24411164],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
282,30,30,6,2,47,33,965,['c'],1,left,['1'],6,350,[0.13921058],100,47,medium,plus,dotcolour,beta,,,8,18,M,R,
283,31,31,6,2,47,33,1280,['c'],1,left,['1'],6,294,[0.13867482],100,47,medium,plus,dotcolour,beta,,,8,18,M,R,
284,32,32,6,2,27,53,914,['n'],1,right,['1'],6,207,[-0.06642241],99,53,easy,plus,dotcolour,beta,,,8,18,M,R,
285,33,33,6,2,53,27,966,['c'],1,left,['1'],6,369,[0.09453557],99,53,easy,plus,dotcolour,beta,,,8,18,M,R,
286,34,34,6,2,53,27,865,['c'],1,left,['1'],6,161,[0.1357899],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
287,35,35,6,2,27,53,665,['n'],1,right,['1'],6,353,[-0.2140973],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
288,36,36,6,2,47,33,1281,['c'],1,left,['1'],6,185,[0.14798211],100,47,medium,plus,dotcolour,beta,,,8,18,M,R,
289,37,37,6,2,53,27,832,['c'],1,left,['2'],5,313,[0.06356283],98,53,easy,plus,dotcolour,beta,,,8,18,M,R,
290,38,38,6,2,44,36,1181,['c'],1,left,['2'],5,199,[0.10353038],100,44,hard,plus,dotcolour,beta,,,8,18,M,R,
291,39,39,6,2,33,47,830,['n'],1,right,['2'],5,399,[-0.04156641],94,47,medium,plus,dotcolour,beta,,,8,18,M,R,
292,40,40,6,2,53,27,866,['c'],1,left,['1'],6,230,[0.06902731],99,53,easy,plus,dotcolour,beta,,,8,18,M,R,
293,41,41,6,2,33,47,813,['n'],1,right,['2'],5,197,[-0.14729668],100,47,medium,plus,dotcolour,beta,,,8,18,M,R,
294,42,0,7,2,33,47,916,['n'],1,right,['2'],5,303,[-0.11021021],100,47,medium,plus,dotcolour,beta,,,8,18,M,R,
295,43,1,7,2,47,33,882,['c'],1,left,['1'],6,241,[0.07753293],99,47,medium,plus,dotcolour,beta,,,8,18,M,R,
296,44,2,7,2,53,27,666,['c'],1,left,['1'],6,270,[0.05791291],98,53,easy,plus,dotcolour,beta,,,8,18,M,R,
297,45,3,7,2,53,27,634,['c'],1,left,['1'],6,186,[0.05936928],99,53,easy,plus,dotcolour,beta,,,8,18,M,R,
298,46,4,7,2,36,44,916,['n'],1,right,['1'],6,208,[-0.06081084],99,44,hard,plus,dotcolour,beta,,,8,18,M,R,
299,47,5,7,2,44,36,950,['c'],1,left,['1'],6,346,[0.14740237],100,44,hard,plus,dotcolour,beta,,,8,18,M,R,
300,48,6,7,2,53,27,732,['c'],1,left,['1'],6,224,[0.14354705],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
301,49,7,7,2,53,27,566,['c'],1,left,['1'],6,242,[0.09370569],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
302,50,8,7,2,44,36,1001,['c'],1,left,['1'],6,217,[0.06836842],99,44,hard,plus,dotcolour,beta,,,8,18,M,R,
303,51,9,7,2,47,33,1715,['n'],0,left,['2'],5,446,[0.04097286],60,47,medium,plus,dotcolour,beta,,,8,18,M,R,
304,52,10,7,2,44,36,1033,['c'],1,left,['1'],6,347,[0.14849185],100,44,hard,plus,dotcolour,beta,,,8,18,M,R,
305,53,11,7,2,27,53,765,['n'],1,right,['1'],6,239,[0.0256815],75,53,easy,plus,dotcolour,beta,,,8,18,M,R,
306,54,12,7,2,53,27,1482,['c'],1,left,['2'],5,228,[0.19001332],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
307,55,13,7,2,36,44,815,['c'],0,right,['2'],5,171,[0.10541799],100,44,hard,plus,dotcolour,beta,,,8,18,M,R,
308,56,14,7,2,36,44,948,['c'],0,right,['2'],5,208,[0.01972669],95,44,hard,plus,dotcolour,beta,,,8,18,M,R,
309,57,15,7,2,36,44,1082,['n'],1,right,['2'],5,181,[-0.12684304],100,44,hard,plus,dotcolour,beta,,,8,18,M,R,
310,58,16,7,2,47,33,1216,['c'],1,left,['2'],5,222,[0.11238041],100,47,medium,plus,dotcolour,beta,,,8,18,M,R,
311,59,17,7,2,27,53,782,['n'],1,right,['2'],5,200,[-0.09516213],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
312,60,18,7,2,27,53,1565,['n'],1,right,['2'],5,155,[-0.03656331],99,53,easy,plus,dotcolour,beta,,,8,18,M,R,
313,61,19,7,2,27,53,598,['n'],1,right,['1'],6,150,[-0.1684409],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
314,62,20,7,2,33,47,1465,['c'],0,right,['1'],6,167,[0.09639073],100,47,medium,plus,dotcolour,beta,,,8,18,M,R,
315,63,21,7,2,27,53,650,['n'],1,right,['1'],6,191,[-0.08984927],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
316,64,22,7,2,33,47,1463,['n'],1,right,['2'],5,190,[-0.04902482],99,47,medium,plus,dotcolour,beta,,,8,18,M,R,
317,65,23,7,2,33,47,1065,['n'],1,right,['2'],5,356,[-0.08868483],99,47,medium,plus,dotcolour,beta,,,8,18,M,R,
318,66,24,7,2,36,44,630,['n'],1,right,['2'],5,182,[-0.1250872],100,44,hard,plus,dotcolour,beta,,,8,18,M,R,
319,67,25,7,2,53,27,750,['c'],1,left,['1'],6,578,[0.15076969],99,53,easy,plus,dotcolour,beta,,,8,18,M,R,
320,68,26,7,2,47,33,966,['c'],1,left,['2'],5,261,[0.02961916],95,47,medium,plus,dotcolour,beta,,,8,18,M,R,
321,69,27,7,2,44,36,2400,['n'],0,left,['2'],5,1485,[-0.21059994],98,44,hard,plus,dotcolour,beta,,,8,18,M,R,
322,70,28,7,2,47,33,2182,['c'],1,left,['1'],6,226,[0.09018878],100,47,medium,plus,dotcolour,beta,,,8,18,M,R,
323,71,29,7,2,44,36,1134,['c'],1,left,['2'],5,589,[0.00305755],80,44,hard,plus,dotcolour,beta,,,8,18,M,R,
324,72,30,7,2,27,53,867,['n'],1,right,['1'],6,284,[-0.09664753],99,53,easy,plus,dotcolour,beta,,,8,18,M,R,
325,73,31,7,2,36,44,1249,['c'],0,right,['2'],5,199,[0.01782311],95,44,hard,plus,dotcolour,beta,,,8,18,M,R,
326,74,32,7,2,47,33,1383,['c'],1,left,['2'],5,321,[0.14810117],100,47,medium,plus,dotcolour,beta,,,8,18,M,R,
327,75,33,7,2,33,47,1066,['n'],1,right,['2'],5,235,[-0.08387857],99,47,medium,plus,dotcolour,beta,,,8,18,M,R,
328,76,34,7,2,44,36,899,['c'],1,left,['2'],5,207,[0.14523222],100,44,hard,plus,dotcolour,beta,,,8,18,M,R,
329,77,35,7,2,47,33,864,['c'],1,left,['2'],5,156,[0.09477894],100,47,medium,plus,dotcolour,beta,,,8,18,M,R,
330,78,36,7,2,33,47,749,['n'],1,right,['2'],5,250,[-0.00214839],89,47,medium,plus,dotcolour,beta,,,8,18,M,R,
331,79,37,7,2,27,53,865,['n'],1,right,['2'],5,255,[-0.10647272],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
332,80,38,7,2,44,36,882,['c'],1,left,['2'],5,210,[0.10685071],100,44,hard,plus,dotcolour,beta,,,8,18,M,R,
333,81,39,7,2,36,44,682,['n'],1,right,['1'],6,168,[-0.12126296],100,44,hard,plus,dotcolour,beta,,,8,18,M,R,
334,82,40,7,2,53,27,1082,['c'],1,left,['2'],5,247,[0.11136711],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
335,83,41,7,2,33,47,748,['n'],1,right,['1'],6,264,[-0.13758347],100,47,medium,plus,dotcolour,beta,,,8,18,M,R,
336,84,0,8,2,33,47,783,['n'],1,right,['1'],6,246,[-0.07938943],99,47,medium,plus,dotcolour,beta,,,8,18,M,R,
337,85,1,8,2,27,53,647,['n'],1,right,['1'],6,219,[-0.09535717],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
338,86,2,8,2,53,27,916,['c'],1,left,['2'],5,391,[0.09520947],99,53,easy,plus,dotcolour,beta,,,8,18,M,R,
339,87,3,8,2,33,47,682,['n'],1,right,['1'],6,221,[-0.0924657],100,47,medium,plus,dotcolour,beta,,,8,18,M,R,
340,88,4,8,2,53,27,1084,['c'],1,left,['2'],5,257,[0.11059903],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
341,89,5,8,2,47,33,849,['c'],1,left,['2'],5,222,[0.06856267],99,47,medium,plus,dotcolour,beta,,,8,18,M,R,
342,90,6,8,2,27,53,797,['n'],1,right,['2'],5,270,[-0.13171956],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
343,91,7,8,2,33,47,798,['n'],1,right,['2'],5,404,[-0.14295698],100,47,medium,plus,dotcolour,beta,,,8,18,M,R,
344,92,8,8,2,44,36,2766,['c'],1,left,['1'],6,367,[0.11574054],99,44,hard,plus,dotcolour,beta,,,8,18,M,R,
345,93,9,8,2,27,53,765,['n'],1,right,['2'],5,282,[-0.14052246],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
346,94,10,8,2,47,33,1165,['c'],1,left,['2'],5,257,[0.12422186],100,47,medium,plus,dotcolour,beta,,,8,18,M,R,
347,95,11,8,2,44,36,915,['n'],0,left,['2'],5,459,[-0.08099173],97,44,hard,plus,dotcolour,beta,,,8,18,M,R,
348,96,12,8,2,53,27,932,['c'],1,left,['2'],5,268,[0.14182543],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
349,97,13,8,2,44,36,1099,['c'],1,left,['2'],5,767,[0.0314307],86,44,hard,plus,dotcolour,beta,,,8,18,M,R,
350,98,14,8,2,27,53,1899,['n'],1,right,['3'],4,517,[-0.16870845],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
351,99,15,8,2,36,44,815,['n'],1,right,['1'],6,177,[-0.12877241],100,44,hard,plus,dotcolour,beta,,,8,18,M,R,
352,100,16,8,2,27,53,698,['n'],1,right,['1'],6,199,[-0.10415745],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
353,101,17,8,2,36,44,863,['c'],0,right,['2'],5,190,[0.09196945],100,44,hard,plus,dotcolour,beta,,,8,18,M,R,
354,102,18,8,2,36,44,998,['c'],0,right,['2'],5,175,[0.04332784],99,44,hard,plus,dotcolour,beta,,,8,18,M,R,
355,103,19,8,2,53,27,682,['c'],1,left,['1'],6,119,[0.16913361],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
356,104,20,8,2,36,44,1365,['n'],1,right,['2'],5,180,[-0.00669436],93,44,hard,plus,dotcolour,beta,,,8,18,M,R,
357,105,21,8,2,47,33,931,['n'],0,left,['3'],4,457,[-0.02432037],89,47,medium,plus,dotcolour,beta,,,8,18,M,R,
358,106,22,8,2,36,44,980,['n'],1,right,['3'],4,552,[-0.08118144],96,44,hard,plus,dotcolour,beta,,,8,18,M,R,
359,107,23,8,2,36,44,916,['c'],0,right,['1'],6,358,[0.07978822],98,44,hard,plus,dotcolour,beta,,,8,18,M,R,
360,108,24,8,2,27,53,650,['n'],1,right,['1'],6,247,[-0.10001595],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
361,109,25,8,2,27,53,783,['n'],1,right,['2'],5,367,[-0.23829193],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
362,110,26,8,2,33,47,665,['n'],1,right,['1'],6,207,[-0.06712404],99,47,medium,plus,dotcolour,beta,,,8,18,M,R,
363,111,27,8,2,44,36,898,['c'],1,left,['1'],6,235,[0.07755615],99,44,hard,plus,dotcolour,beta,,,8,18,M,R,
364,112,28,8,2,47,33,1215,['c'],1,left,['1'],6,163,[0.05896442],99,47,medium,plus,dotcolour,beta,,,8,18,M,R,
365,113,29,8,2,47,33,867,['c'],1,left,['1'],6,195,[0.0785026],100,47,medium,plus,dotcolour,beta,,,8,18,M,R,
366,114,30,8,2,33,47,751,['n'],1,right,['1'],6,198,[-0.08365609],100,47,medium,plus,dotcolour,beta,,,8,18,M,R,
367,115,31,8,2,44,36,1214,['c'],1,left,['1'],6,215,[0.08939396],100,44,hard,plus,dotcolour,beta,,,8,18,M,R,
368,116,32,8,2,53,27,1132,['c'],1,left,['1'],6,178,[0.0948968],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
369,117,33,8,2,44,36,2198,['c'],1,left,['3'],4,660,[0.17553705],99,44,hard,plus,dotcolour,beta,,,8,18,M,R,
370,118,34,8,2,44,36,915,['n'],0,left,['3'],4,550,[0.07859665],36,44,hard,plus,dotcolour,beta,,,8,18,M,R,
371,119,35,8,2,53,27,663,['c'],1,left,['1'],6,207,[0.03387855],97,53,easy,plus,dotcolour,beta,,,8,18,M,R,
372,120,36,8,2,47,33,1814,['c'],1,left,['3'],4,591,[0.19611856],100,47,medium,plus,dotcolour,beta,,,8,18,M,R,
373,121,37,8,2,47,33,3033,['c'],1,left,['3'],4,431,[0.12465002],99,47,medium,plus,dotcolour,beta,,,8,18,M,R,
374,122,38,8,2,33,47,999,['n'],1,right,['3'],4,255,[-0.11910406],100,47,medium,plus,dotcolour,beta,,,8,18,M,R,
375,123,39,8,2,36,44,781,['c'],0,right,['1'],6,270,[0.10268862],100,44,hard,plus,dotcolour,beta,,,8,18,M,R,
376,124,40,8,2,53,27,814,['c'],1,left,['1'],6,235,[0.18005691],100,53,easy,plus,dotcolour,beta,,,8,18,M,R,
377,125,41,8,2,33,47,999,['n'],1,right,['2'],5,476,[-0.07770136],97,47,medium,plus,dotcolour,beta,,,8,18,M,R,
378,0,0,9,3,36,44,933,['n'],1,right,['2'],5,671,[-0.15111254],89,44,hard,minus,dotcolour,beta,,,8,18,M,R,
379,1,1,9,3,27,53,662,['n'],1,right,['2'],5,218,[-0.09979529],85,53,easy,minus,dotcolour,beta,,,8,18,M,R,
380,2,2,9,3,47,33,750,['c'],1,left,['2'],5,437,[0.16403611],95,47,medium,minus,dotcolour,beta,,,8,18,M,R,
381,3,3,9,3,27,53,665,['n'],1,right,['2'],5,211,[-0.16207115],98,53,easy,minus,dotcolour,beta,,,8,18,M,R,
382,4,4,9,3,47,33,800,['c'],1,left,['2'],5,251,[0.02025432],22,47,medium,minus,dotcolour,beta,,,8,18,M,R,
383,5,5,9,3,44,36,1315,['c'],1,left,['3'],4,638,[0.02678712],34,44,hard,minus,dotcolour,beta,,,8,18,M,R,
384,6,6,9,3,47,33,817,['c'],1,left,['1'],6,580,[0.10377062],76,47,medium,minus,dotcolour,beta,,,8,18,M,R,
385,7,7,9,3,33,47,932,['n'],1,right,['2'],5,185,[-0.1623436],99,47,medium,minus,dotcolour,beta,,,8,18,M,R,
386,8,8,9,3,36,44,782,['n'],1,right,['2'],5,172,[-0.10694698],90,44,hard,minus,dotcolour,beta,,,8,18,M,R,
387,9,9,9,3,44,36,1100,['c'],1,left,['2'],5,250,[0.06800597],61,44,hard,minus,dotcolour,beta,,,8,18,M,R,
388,10,10,9,3,36,44,782,['n'],1,right,['2'],5,219,[-0.02335682],22,44,hard,minus,dotcolour,beta,,,8,18,M,R,
389,11,11,9,3,47,33,965,['c'],1,left,['2'],5,564,[0.19499995],97,47,medium,minus,dotcolour,beta,,,8,18,M,R,
390,12,12,9,3,44,36,1248,['c'],1,left,['2'],5,269,[0.13226275],93,44,hard,minus,dotcolour,beta,,,8,18,M,R,
391,13,13,9,3,36,44,712,['n'],1,right,['2'],5,207,[-0.1209654],93,44,hard,minus,dotcolour,beta,,,8,18,M,R,
392,14,14,9,3,53,27,1215,['c'],1,left,['2'],5,519,[0.17856604],96,53,easy,minus,dotcolour,beta,,,8,18,M,R,
393,15,15,9,3,33,47,1048,['n'],1,right,['1'],6,345,[-0.1277553],90,47,medium,minus,dotcolour,beta,,,8,18,M,R,
394,16,16,9,3,44,36,1032,['c'],1,left,['2'],5,675,[0.08059588],63,44,hard,minus,dotcolour,beta,,,8,18,M,R,
395,17,17,9,3,36,44,847,['n'],1,right,['1'],6,319,[-0.07340194],64,44,hard,minus,dotcolour,beta,,,8,18,M,R,
396,18,18,9,3,53,27,1200,['c'],1,left,['2'],5,235,[0.05659019],51,53,easy,minus,dotcolour,beta,,,8,18,M,R,
397,19,19,9,3,53,27,784,['c'],1,left,['2'],5,243,[0.10216185],85,53,easy,minus,dotcolour,beta,,,8,18,M,R,
398,20,20,9,3,33,47,683,['n'],1,right,['2'],5,215,[-0.05017357],45,47,medium,minus,dotcolour,beta,,,8,18,M,R,
399,21,21,9,3,33,47,817,['n'],1,right,['2'],5,286,[-0.09688524],80,47,medium,minus,dotcolour,beta,,,8,18,M,R,
400,22,22,9,3,53,27,717,['c'],1,left,['2'],5,224,[0.10460267],87,53,easy,minus,dotcolour,beta,,,8,18,M,R,
401,23,23,9,3,47,33,765,['c'],1,left,['2'],5,289,[0.06519991],58,47,medium,minus,dotcolour,beta,,,8,18,M,R,
402,24,24,9,3,44,36,867,['n'],0,left,['9'],2,1924,[-0.10511201],66,44,hard,minus,dotcolour,beta,,,8,18,M,R,
403,25,25,9,3,47,33,1232,['c'],1,left,['1'],6,342,[0.16307894],96,47,medium,minus,dotcolour,beta,,,8,18,M,R,
404,26,26,9,3,27,53,665,['n'],1,right,['1'],6,199,[-0.1336122],96,53,easy,minus,dotcolour,beta,,,8,18,M,R,
405,27,27,9,3,33,47,615,['n'],1,right,['1'],6,143,[-0.12062236],96,47,medium,minus,dotcolour,beta,,,8,18,M,R,
406,28,28,9,3,44,36,1065,['c'],1,left,['1'],6,200,[0.06566668],60,44,hard,minus,dotcolour,beta,,,8,18,M,R,
407,29,29,9,3,36,44,800,['n'],1,right,['1'],6,561,[-0.05020314],47,44,hard,minus,dotcolour,beta,,,8,18,M,R,
408,30,30,9,3,33,47,633,['n'],1,right,['1'],6,162,[-0.15311951],99,47,medium,minus,dotcolour,beta,,,8,18,M,R,
