trial,withinphasetrial,withinblocktrial,block,phase,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
15,15,15,0,0,36,44,1215,['n'],1,right,['0'],6,1159,[-0.1137985],94,44,hard,plus,dotcolour,beta,,,2,18,V,R,
16,16,16,0,0,44,36,1765,['c'],1,left,['8'],4,435,[0.15278459],100,44,hard,plus,dotcolour,beta,,,2,18,V,R,
17,17,17,0,0,27,53,932,['n'],1,right,['9'],5,1117,[-0.32450801],100,53,easy,plus,dotcolour,beta,,,2,18,V,R,
18,18,18,0,0,53,27,1299,['c'],1,left,['8'],4,717,[0.22762687],100,53,easy,plus,dotcolour,beta,,,2,18,V,R,
19,19,19,0,0,44,36,1415,['n'],0,left,['9'],5,1312,[-0.07858146],89,44,hard,plus,dotcolour,beta,,,2,18,V,R,
20,20,20,0,0,53,27,1150,['c'],1,left,['8'],4,559,[0.07715937],96,53,easy,plus,dotcolour,beta,,,2,18,V,R,
21,21,21,0,0,47,33,1332,['c'],1,left,['9'],5,820,[0.24882674],100,47,medium,plus,dotcolour,beta,,,2,18,V,R,
22,22,22,0,0,44,36,965,['n'],0,left,['8'],4,990,[-0.05705788],88,44,hard,plus,dotcolour,beta,,,2,18,V,R,
23,23,23,0,0,53,27,1150,['c'],1,left,['9'],5,1361,[0.3239577],100,53,easy,plus,dotcolour,beta,,,2,18,V,R,
24,24,24,0,0,36,44,1467,['n'],1,right,['9'],5,1137,[-0.32869113],100,44,hard,plus,dotcolour,beta,,,2,18,V,R,
25,25,25,0,0,33,47,1033,['n'],1,right,['9'],5,1267,[-0.33989742],100,47,medium,plus,dotcolour,beta,,,2,18,V,R,
26,26,26,0,0,53,27,1067,['c'],1,left,['9'],5,878,[0.15398727],98,53,easy,plus,dotcolour,beta,,,2,18,V,R,
27,27,27,0,0,47,33,2034,['c'],1,left,['8'],4,371,[0.10549464],99,47,medium,plus,dotcolour,beta,,,2,18,V,R,
28,28,28,0,0,33,47,1100,['n'],1,right,['8'],4,1385,[0.03621747],57,47,medium,plus,dotcolour,beta,,,2,18,V,R,
29,29,29,0,0,33,47,1017,['n'],1,right,['0'],6,1098,[-0.24062357],99,47,medium,plus,dotcolour,beta,,,2,18,V,R,
30,30,30,0,0,33,47,1134,['n'],1,right,['9'],5,521,[-0.07639221],96,47,medium,plus,dotcolour,beta,,,2,18,V,R,
31,31,31,0,0,33,47,1501,['n'],1,right,['8'],4,1329,[-0.24496034],99,47,medium,plus,dotcolour,beta,,,2,18,V,R,
32,32,32,0,0,47,33,1450,['c'],1,left,['8'],4,451,[0.17247569],100,47,medium,plus,dotcolour,beta,,,2,18,V,R,
33,33,33,0,0,27,53,865,['n'],1,right,['0'],6,1424,[-0.34150475],100,53,easy,plus,dotcolour,beta,,,2,18,V,R,
34,34,34,0,0,27,53,815,['n'],1,right,['0'],6,3087,[-0.48032992],100,53,easy,plus,dotcolour,beta,,,2,18,V,R,
35,35,35,0,0,47,33,1531,['c'],1,left,['8'],4,342,[0.06446463],98,47,medium,plus,dotcolour,beta,,,2,18,V,R,
36,36,36,0,0,33,47,967,['n'],1,right,['0'],6,739,[-0.19838618],100,47,medium,plus,dotcolour,beta,,,2,18,V,R,
37,37,37,0,0,27,53,767,['n'],1,right,['0'],6,680,[-0.19642441],100,53,easy,plus,dotcolour,beta,,,2,18,V,R,
38,38,38,0,0,44,36,1249,['c'],1,left,['8'],4,652,[0.0860583],96,44,hard,plus,dotcolour,beta,,,2,18,V,R,
39,39,39,0,0,33,47,983,['n'],1,right,['9'],5,828,[-0.20965289],99,47,medium,plus,dotcolour,beta,,,2,18,V,R,
40,40,40,0,0,53,27,1100,['c'],1,left,['8'],4,616,[0.08383729],96,53,easy,plus,dotcolour,beta,,,2,18,V,R,
41,41,41,0,0,47,33,1351,['c'],1,left,['8'],4,570,[0.14008748],99,47,medium,plus,dotcolour,beta,,,2,18,V,R,
42,42,0,1,0,47,33,1533,['n'],0,left,['8'],4,1392,[0.14000585],22,47,medium,plus,dotcolour,beta,,,2,18,V,R,
43,43,1,1,0,47,33,1730,['c'],1,left,['8'],4,876,[0.3133095],100,47,medium,plus,dotcolour,beta,,,2,18,V,R,
44,44,2,1,0,53,27,1148,['c'],1,left,['9'],5,1068,[0.16616558],98,53,easy,plus,dotcolour,beta,,,2,18,V,R,
45,45,3,1,0,44,36,2279,['n'],0,left,['8'],4,455,[0.00239512],81,44,hard,plus,dotcolour,beta,,,2,18,V,R,
46,46,4,1,0,33,47,916,['n'],1,right,['0'],6,424,[-0.00224149],83,47,medium,plus,dotcolour,beta,,,2,18,V,R,
47,47,5,1,0,44,36,2732,['c'],1,left,['8'],4,811,[0.17051502],99,44,hard,plus,dotcolour,beta,,,2,18,V,R,
48,48,6,1,0,27,53,932,['n'],1,right,['0'],6,518,[-0.11182492],99,53,easy,plus,dotcolour,beta,,,2,18,V,R,
49,49,7,1,0,53,27,1332,['c'],1,left,['9'],5,758,[0.20164657],100,53,easy,plus,dotcolour,beta,,,2,18,V,R,
50,50,8,1,0,44,36,2863,['c'],1,left,['8'],4,477,[0.25240762],100,44,hard,plus,dotcolour,beta,,,2,18,V,R,
51,51,9,1,0,33,47,849,['n'],1,right,['9'],5,401,[-0.05151172],95,47,medium,plus,dotcolour,beta,,,2,18,V,R,
52,52,10,1,0,47,33,1665,['c'],1,left,['8'],4,735,[0.17451217],99,47,medium,plus,dotcolour,beta,,,2,18,V,R,
53,53,11,1,0,47,33,1532,['c'],1,left,['8'],4,310,[0.06648407],98,47,medium,plus,dotcolour,beta,,,2,18,V,R,
54,54,12,1,0,53,27,2117,['c'],1,left,['8'],4,566,[0.32325331],100,53,easy,plus,dotcolour,beta,,,2,18,V,R,
55,55,13,1,0,36,44,965,['n'],1,right,['0'],6,442,[-0.11437346],99,44,hard,plus,dotcolour,beta,,,2,18,V,R,
56,56,14,1,0,27,53,784,['n'],1,right,['8'],4,5034,[-0.95934584],100,53,easy,plus,dotcolour,beta,,,2,18,V,R,
57,57,15,1,0,44,36,1398,['c'],1,left,['9'],5,585,[0.17236633],100,44,hard,plus,dotcolour,beta,,,2,18,V,R,
58,58,16,1,0,44,36,1648,['n'],0,left,['8'],4,1256,[-0.08568837],91,44,hard,plus,dotcolour,beta,,,2,18,V,R,
59,59,17,1,0,53,27,1049,['c'],1,left,['8'],4,500,[0.1532863],100,53,easy,plus,dotcolour,beta,,,2,18,V,R,
60,60,18,1,0,27,53,1033,['n'],1,right,['9'],5,465,[-0.08301282],97,53,easy,plus,dotcolour,beta,,,2,18,V,R,
61,61,19,1,0,36,44,1849,['n'],1,right,['8'],4,646,[-0.11712116],98,44,hard,plus,dotcolour,beta,,,2,18,V,R,
62,62,20,1,0,33,47,915,['n'],1,right,['9'],5,912,[-0.09344457],94,47,medium,plus,dotcolour,beta,,,2,18,V,R,
63,63,21,1,0,53,27,832,['c'],1,left,['9'],5,1995,[0.37076855],100,53,easy,plus,dotcolour,beta,,,2,18,V,R,
64,64,22,1,0,47,33,2848,['c'],1,left,['8'],4,330,[0.23960814],100,47,medium,plus,dotcolour,beta,,,2,18,V,R,
65,65,23,1,0,27,53,699,['n'],1,right,['8'],4,490,[-0.06933028],96,53,easy,plus,dotcolour,beta,,,2,18,V,R,
66,66,24,1,0,44,36,2164,['c'],1,left,['8'],4,464,[0.14245581],99,44,hard,plus,dotcolour,beta,,,2,18,V,R,
67,67,25,1,0,36,44,1232,['n'],1,right,['9'],5,790,[-0.23450393],100,44,hard,plus,dotcolour,beta,,,2,18,V,R,
68,68,26,1,0,36,44,3015,['n'],1,right,['8'],4,1583,[-0.27422313],99,44,hard,plus,dotcolour,beta,,,2,18,V,R,
69,69,27,1,0,53,27,1166,['c'],1,left,['9'],5,810,[0.28795582],100,53,easy,plus,dotcolour,beta,,,2,18,V,R,
70,70,28,1,0,47,33,1833,['c'],1,left,['8'],4,313,[0.11722637],100,47,medium,plus,dotcolour,beta,,,2,18,V,R,
71,71,29,1,0,36,44,2033,['n'],1,right,['8'],4,1036,[-0.07722481],91,44,hard,plus,dotcolour,beta,,,2,18,V,R,
72,72,30,1,0,36,44,999,['n'],1,right,['9'],5,1019,[-0.14085095],97,44,hard,plus,dotcolour,beta,,,2,18,V,R,
73,73,31,1,0,44,36,1316,['c'],1,left,['8'],4,478,[0.11717458],99,44,hard,plus,dotcolour,beta,,,2,18,V,R,
74,74,32,1,0,27,53,765,['n'],1,right,['9'],5,846,[-0.06753224],92,53,easy,plus,dotcolour,beta,,,2,18,V,R,
75,75,33,1,0,33,47,1314,['n'],1,right,['9'],5,641,[-0.14353694],99,47,medium,plus,dotcolour,beta,,,2,18,V,R,
76,76,34,1,0,27,53,715,['n'],1,right,['9'],5,723,[-0.30191854],100,53,easy,plus,dotcolour,beta,,,2,18,V,R,
77,77,35,1,0,36,44,1397,['n'],1,right,['9'],5,463,[0.02076095],72,44,hard,plus,dotcolour,beta,,,2,18,V,R,
78,78,36,1,0,27,53,699,['n'],1,right,['9'],5,1002,[-0.14272029],97,53,easy,plus,dotcolour,beta,,,2,18,V,R,
79,79,37,1,0,33,47,781,['n'],1,right,['0'],6,723,[-0.08727987],95,47,medium,plus,dotcolour,beta,,,2,18,V,R,
80,80,38,1,0,33,47,1666,['n'],1,right,['0'],6,756,[-0.00261699],77,47,medium,plus,dotcolour,beta,,,2,18,V,R,
81,81,39,1,0,33,47,1816,['n'],1,right,['8'],4,838,[-0.22660099],100,47,medium,plus,dotcolour,beta,,,2,18,V,R,
82,82,40,1,0,53,27,1299,['c'],1,left,['0'],6,890,[-0.0875792],35,53,easy,plus,dotcolour,beta,,,2,18,V,R,
83,83,41,1,0,47,33,3248,['c'],1,left,['8'],4,1733,[0.35956326],100,47,medium,plus,dotcolour,beta,,,2,18,V,R,
84,84,0,2,0,36,44,984,['n'],1,right,['9'],5,682,[0.00954866],73,44,hard,plus,dotcolour,beta,,,2,18,V,R,
85,85,1,2,0,33,47,2099,['n'],1,right,['8'],4,588,[-0.12332637],99,47,medium,plus,dotcolour,beta,,,2,18,V,R,
86,86,2,2,0,47,33,1667,['c'],1,left,['8'],4,442,[0.12671509],99,47,medium,plus,dotcolour,beta,,,2,18,V,R,
87,87,3,2,0,53,27,1383,['c'],1,left,['8'],4,426,[0.10522184],99,53,easy,plus,dotcolour,beta,,,2,18,V,R,
88,88,4,2,0,36,44,1098,['n'],1,right,['8'],4,255,[-0.09911488],100,44,hard,plus,dotcolour,beta,,,2,18,V,R,
89,89,5,2,0,53,27,1131,['c'],1,left,['9'],5,448,[0.20004475],100,53,easy,plus,dotcolour,beta,,,2,18,V,R,
90,90,6,2,0,47,33,1032,['c'],1,left,['9'],5,422,[0.06250696],96,47,medium,plus,dotcolour,beta,,,2,18,V,R,
91,91,7,2,0,44,36,1232,['n'],0,left,['9'],5,461,[-0.01555175],87,44,hard,plus,dotcolour,beta,,,2,18,V,R,
92,92,8,2,0,36,44,2232,['c'],0,right,['8'],4,619,[0.02552366],86,44,hard,plus,dotcolour,beta,,,2,18,V,R,
93,93,9,2,0,27,53,733,['n'],1,right,['9'],5,478,[-0.28427357],100,53,easy,plus,dotcolour,beta,,,2,18,V,R,
94,94,10,2,0,33,47,764,['n'],1,right,['9'],5,453,[-0.0700409],97,47,medium,plus,dotcolour,beta,,,2,18,V,R,
95,95,11,2,0,36,44,999,['n'],1,right,['9'],5,316,[-0.02245471],92,44,hard,plus,dotcolour,beta,,,2,18,V,R,
96,96,12,2,0,36,44,2898,['c'],0,right,['8'],4,277,[0.10302215],100,44,hard,plus,dotcolour,beta,,,2,18,V,R,
97,97,13,2,0,27,53,1116,['n'],1,right,['9'],5,998,[-0.19447718],99,53,easy,plus,dotcolour,beta,,,2,18,V,R,
98,98,14,2,0,47,33,2015,['c'],1,left,['8'],4,367,[0.03868341],94,47,medium,plus,dotcolour,beta,,,2,18,V,R,
99,99,15,2,0,53,27,1899,['c'],1,left,['9'],5,470,[0.20314757],100,53,easy,plus,dotcolour,beta,,,2,18,V,R,
100,100,16,2,0,44,36,1431,['c'],1,left,['9'],5,410,[0.03321455],92,44,hard,plus,dotcolour,beta,,,2,18,V,R,
101,101,17,2,0,33,47,1099,['n'],1,right,['9'],5,680,[-0.01219793],81,47,medium,plus,dotcolour,beta,,,2,18,V,R,
102,102,18,2,0,33,47,1315,['n'],1,right,['9'],5,457,[-0.1056742],99,47,medium,plus,dotcolour,beta,,,2,18,V,R,
103,103,19,2,0,53,27,1633,['c'],1,left,['8'],4,454,[0.19972654],100,53,easy,plus,dotcolour,beta,,,2,18,V,R,
104,104,20,2,0,27,53,983,['n'],1,right,['9'],5,621,[-0.1622557],99,53,easy,plus,dotcolour,beta,,,2,18,V,R,
105,105,21,2,0,44,36,949,['c'],1,left,['8'],4,335,[0.07444169],98,44,hard,plus,dotcolour,beta,,,2,18,V,R,
106,106,22,2,0,36,44,1248,['n'],1,right,['8'],4,289,[-0.15866387],100,44,hard,plus,dotcolour,beta,,,2,18,V,R,
107,107,23,2,0,27,53,1033,['n'],1,right,['9'],5,453,[-0.16748226],100,53,easy,plus,dotcolour,beta,,,2,18,V,R,
108,108,24,2,0,53,27,898,['c'],1,left,['9'],5,520,[0.20086205],100,53,easy,plus,dotcolour,beta,,,2,18,V,R,
109,109,25,2,0,47,33,1065,['c'],1,left,['9'],5,249,[0.09759494],100,47,medium,plus,dotcolour,beta,,,2,18,V,R,
110,110,26,2,0,33,47,848,['n'],1,right,['9'],5,343,[-0.16179012],100,47,medium,plus,dotcolour,beta,,,2,18,V,R,
111,111,27,2,0,44,36,1282,['n'],0,left,['8'],4,423,[-0.00127183],83,44,hard,plus,dotcolour,beta,,,2,18,V,R,
112,112,28,2,0,47,33,982,['c'],1,left,['0'],6,440,[0.16857686],100,47,medium,plus,dotcolour,beta,,,2,18,V,R,
113,113,29,2,0,44,36,1899,['c'],1,left,['0'],6,531,[0.13132989],99,44,hard,plus,dotcolour,beta,,,2,18,V,R,
114,114,30,2,0,33,47,932,['n'],1,right,['0'],6,330,[-0.12664143],100,47,medium,plus,dotcolour,beta,,,2,18,V,R,
115,115,31,2,0,53,27,867,['c'],1,left,['0'],6,331,[0.11649083],100,53,easy,plus,dotcolour,beta,,,2,18,V,R,
116,116,32,2,0,44,36,798,['c'],1,left,['0'],6,311,[0.05373082],97,44,hard,plus,dotcolour,beta,,,2,18,V,R,
117,117,33,2,0,47,33,1183,['c'],1,left,['9'],5,284,[-0.00106599],86,47,medium,plus,dotcolour,beta,,,2,18,V,R,
118,118,34,2,0,27,53,865,['n'],1,right,['0'],6,351,[-0.11867077],100,53,easy,plus,dotcolour,beta,,,2,18,V,R,
119,119,35,2,0,44,36,1697,['c'],1,left,['9'],5,301,[0.11695574],100,44,hard,plus,dotcolour,beta,,,2,18,V,R,
120,120,36,2,0,27,53,1016,['n'],1,right,['0'],6,291,[-0.16729511],100,53,easy,plus,dotcolour,beta,,,2,18,V,R,
121,121,37,2,0,33,47,849,['n'],1,right,['0'],6,262,[-0.0978395],100,47,medium,plus,dotcolour,beta,,,2,18,V,R,
122,122,38,2,0,47,33,800,['c'],1,left,['0'],6,324,[0.16558186],100,47,medium,plus,dotcolour,beta,,,2,18,V,R,
123,123,39,2,0,53,27,696,['c'],1,left,['0'],6,325,[0.06462682],98,53,easy,plus,dotcolour,beta,,,2,18,V,R,
124,124,40,2,0,36,44,864,['n'],1,right,['9'],5,422,[-0.04809878],95,44,hard,plus,dotcolour,beta,,,2,18,V,R,
125,125,41,2,0,27,53,698,['n'],1,right,['9'],5,322,[-0.11788044],100,53,easy,plus,dotcolour,beta,,,2,18,V,R,
126,0,0,3,1,53,27,1299,['c'],1,left,['9'],5,673,[0.15785221],90,53,easy,minus,dotcolour,beta,,,2,18,V,R,
127,1,1,3,1,47,33,1099,['c'],1,left,['8'],4,234,[0.20624329],100,47,medium,minus,dotcolour,beta,,,2,18,V,R,
128,2,2,3,1,47,33,832,['c'],1,left,['8'],4,225,[0.13023567],94,47,medium,minus,dotcolour,beta,,,2,18,V,R,
129,3,3,3,1,33,47,698,['n'],1,right,['9'],5,710,[-0.1702673],92,47,medium,minus,dotcolour,beta,,,2,18,V,R,
130,4,4,3,1,36,44,766,['n'],1,right,['9'],5,363,[-0.04697006],44,44,hard,minus,dotcolour,beta,,,2,18,V,R,
131,5,5,3,1,33,47,1265,['n'],1,right,['9'],5,331,[-0.13014167],91,47,medium,minus,dotcolour,beta,,,2,18,V,R,
132,6,6,3,1,33,47,780,['n'],1,right,['9'],5,905,[-0.28788263],99,47,medium,minus,dotcolour,beta,,,2,18,V,R,
133,7,7,3,1,36,44,1816,['n'],1,right,['8'],4,260,[-0.01829895],21,44,hard,minus,dotcolour,beta,,,2,18,V,R,
134,8,8,3,1,44,36,915,['c'],1,left,['9'],5,918,[0.14502173],84,44,hard,minus,dotcolour,beta,,,2,18,V,R,
135,9,9,3,1,44,36,1115,['c'],1,left,['8'],4,661,[0.0634332],54,44,hard,minus,dotcolour,beta,,,2,18,V,R,
136,10,10,3,1,27,53,1132,['n'],1,right,['9'],5,871,[-0.19888742],94,53,easy,minus,dotcolour,beta,,,2,18,V,R,
137,11,11,3,1,53,27,850,['c'],1,left,['9'],5,387,[0.13213312],90,53,easy,minus,dotcolour,beta,,,2,18,V,R,
138,12,12,3,1,27,53,916,['n'],1,right,['9'],5,799,[-0.17349286],91,53,easy,minus,dotcolour,beta,,,2,18,V,R,
139,13,13,3,1,27,53,766,['n'],1,right,['0'],6,258,[-0.0394637],36,53,easy,minus,dotcolour,beta,,,2,18,V,R,
140,14,14,3,1,36,44,1049,['n'],1,right,['9'],5,519,[-0.22903358],99,44,hard,minus,dotcolour,beta,,,2,18,V,R,
141,15,15,3,1,27,53,748,['n'],1,right,['9'],5,565,[-0.0534466],49,53,easy,minus,dotcolour,beta,,,2,18,V,R,
142,16,16,3,1,53,27,980,['c'],1,left,['9'],5,848,[0.33516146],100,53,easy,minus,dotcolour,beta,,,2,18,V,R,
143,17,17,3,1,33,47,1049,['n'],1,right,['8'],4,469,[-0.13950434],90,47,medium,minus,dotcolour,beta,,,2,18,V,R,
144,18,18,3,1,36,44,698,['n'],1,right,['8'],4,263,[-0.03153655],30,44,hard,minus,dotcolour,beta,,,2,18,V,R,
145,19,19,3,1,33,47,1167,['n'],1,right,['8'],4,511,[-0.17771065],96,47,medium,minus,dotcolour,beta,,,2,18,V,R,
146,20,20,3,1,44,36,1231,['c'],1,left,['8'],4,314,[0.08662213],73,44,hard,minus,dotcolour,beta,,,2,18,V,R,
147,21,21,3,1,44,36,1198,['c'],1,left,['8'],4,239,[0.20529502],100,44,hard,minus,dotcolour,beta,,,2,18,V,R,
148,22,22,3,1,36,44,1615,['n'],1,right,['8'],4,549,[0.00742402],18,44,hard,minus,dotcolour,beta,,,2,18,V,R,
149,23,23,3,1,33,47,1333,['n'],1,right,['8'],4,276,[-0.10519082],85,47,medium,minus,dotcolour,beta,,,2,18,V,R,
150,24,24,3,1,27,53,1066,['n'],1,right,['9'],5,2151,[-0.33126574],97,53,easy,minus,dotcolour,beta,,,2,18,V,R,
151,25,25,3,1,47,33,863,['c'],1,left,['9'],5,503,[0.07258157],61,47,medium,minus,dotcolour,beta,,,2,18,V,R,
152,26,26,3,1,47,33,864,['c'],1,left,['9'],5,369,[0.0008389],17,47,medium,minus,dotcolour,beta,,,2,18,V,R,
153,27,27,3,1,44,36,1733,['c'],1,left,['9'],5,710,[-0.00858392],20,44,hard,minus,dotcolour,beta,,,2,18,V,R,
154,28,28,3,1,33,47,1616,['n'],1,right,['8'],4,642,[-0.14635558],88,47,medium,minus,dotcolour,beta,,,2,18,V,R,
155,29,29,3,1,27,53,782,['n'],1,right,['9'],5,394,[-0.13170321],90,53,easy,minus,dotcolour,beta,,,2,18,V,R,
156,30,30,3,1,53,27,982,['c'],1,left,['9'],5,716,[0.01940971],32,53,easy,minus,dotcolour,beta,,,2,18,V,R,
157,31,31,3,1,47,33,1115,['c'],1,left,['9'],5,707,[0.16127017],91,47,medium,minus,dotcolour,beta,,,2,18,V,R,
158,32,32,3,1,44,36,1782,['n'],0,left,['8'],4,969,[-0.05586768],50,44,hard,minus,dotcolour,beta,,,2,18,V,R,
159,33,33,3,1,53,27,931,['c'],1,left,['9'],5,430,[0.14311168],92,53,easy,minus,dotcolour,beta,,,2,18,V,R,
160,34,34,3,1,27,53,1682,['n'],1,right,['9'],5,922,[-0.17111242],90,53,easy,minus,dotcolour,beta,,,2,18,V,R,
161,35,35,3,1,47,33,1363,['c'],1,left,['9'],5,1367,[0.28456168],97,47,medium,minus,dotcolour,beta,,,2,18,V,R,
162,36,36,3,1,47,33,1033,['c'],1,left,['8'],4,456,[0.07156837],61,47,medium,minus,dotcolour,beta,,,2,18,V,R,
163,37,37,3,1,36,44,1565,['n'],1,right,['9'],5,384,[-0.01333781],23,44,hard,minus,dotcolour,beta,,,2,18,V,R,
164,38,38,3,1,44,36,1200,['c'],1,left,['9'],5,890,[0.23448041],97,44,hard,minus,dotcolour,beta,,,2,18,V,R,
165,39,39,3,1,53,27,983,['c'],1,left,['9'],5,416,[0.14473086],92,53,easy,minus,dotcolour,beta,,,2,18,V,R,
166,40,40,3,1,53,27,1298,['c'],1,left,['8'],4,284,[0.1629378],97,53,easy,minus,dotcolour,beta,,,2,18,V,R,
167,41,41,3,1,36,44,1031,['n'],1,right,['8'],4,449,[-0.05686751],51,44,hard,minus,dotcolour,beta,,,2,18,V,R,
168,42,0,4,1,47,33,1667,['c'],1,left,['9'],5,441,[0.09291644],73,47,medium,minus,dotcolour,beta,,,2,18,V,R,
169,43,1,4,1,27,53,734,['n'],1,right,['9'],5,355,[-0.08884079],73,53,easy,minus,dotcolour,beta,,,2,18,V,R,
170,44,2,4,1,44,36,716,['c'],1,left,['9'],5,266,[0.0979873],81,44,hard,minus,dotcolour,beta,,,2,18,V,R,
171,45,3,4,1,53,27,1199,['c'],1,left,['9'],5,392,[0.09081699],73,53,easy,minus,dotcolour,beta,,,2,18,V,R,
172,46,4,4,1,47,33,1231,['c'],1,left,['8'],4,273,[0.1484753],96,47,medium,minus,dotcolour,beta,,,2,18,V,R,
173,47,5,4,1,53,27,698,['c'],1,left,['8'],4,299,[0.15824419],97,53,easy,minus,dotcolour,beta,,,2,18,V,R,
174,48,6,4,1,47,33,730,['c'],1,left,['8'],4,187,[0.07297872],67,47,medium,minus,dotcolour,beta,,,2,18,V,R,
175,49,7,4,1,27,53,782,['n'],1,right,['0'],6,286,[-0.1047551],84,53,easy,minus,dotcolour,beta,,,2,18,V,R,
176,50,8,4,1,27,53,983,['n'],1,right,['0'],6,380,[-0.19131474],98,53,easy,minus,dotcolour,beta,,,2,18,V,R,
177,51,9,4,1,27,53,715,['n'],1,right,['9'],5,418,[-0.07483553],63,53,easy,minus,dotcolour,beta,,,2,18,V,R,
178,52,10,4,1,44,36,1082,['c'],1,left,['8'],4,479,[0.10136895],77,44,hard,minus,dotcolour,beta,,,2,18,V,R,
179,53,11,4,1,27,53,899,['n'],1,right,['0'],6,273,[-0.14870146],96,53,easy,minus,dotcolour,beta,,,2,18,V,R,
180,54,12,4,1,44,36,1733,['n'],0,left,['8'],4,482,[-0.06288265],55,44,hard,minus,dotcolour,beta,,,2,18,V,R,
181,55,13,4,1,44,36,1032,['c'],1,left,['0'],6,342,[0.10624411],83,44,hard,minus,dotcolour,beta,,,2,18,V,R,
182,56,14,4,1,36,44,949,['n'],1,right,['9'],5,588,[-0.03978099],41,44,hard,minus,dotcolour,beta,,,2,18,V,R,
183,57,15,4,1,44,36,996,['c'],1,left,['9'],5,397,[0.17202479],97,44,hard,minus,dotcolour,beta,,,2,18,V,R,
184,58,16,4,1,53,27,1049,['c'],1,left,['9'],5,853,[0.17276283],91,53,easy,minus,dotcolour,beta,,,2,18,V,R,
185,59,17,4,1,53,27,916,['c'],1,left,['0'],6,414,[0.10549808],80,53,easy,minus,dotcolour,beta,,,2,18,V,R,
186,60,18,4,1,36,44,849,['c'],0,right,['9'],5,325,[0.04343542],41,44,hard,minus,dotcolour,beta,,,2,18,V,R,
187,61,19,4,1,53,27,748,['c'],1,left,['0'],6,435,[0.0979085],76,53,easy,minus,dotcolour,beta,,,2,18,V,R,
188,62,20,4,1,36,44,1780,['n'],1,right,['9'],5,788,[-0.12923795],82,44,hard,minus,dotcolour,beta,,,2,18,V,R,
189,63,21,4,1,36,44,1379,['n'],1,right,['8'],4,374,[-0.20987774],99,44,hard,minus,dotcolour,beta,,,2,18,V,R,
190,64,22,4,1,33,47,982,['n'],1,right,['8'],4,528,[-0.10462914],77,47,medium,minus,dotcolour,beta,,,2,18,V,R,
191,65,23,4,1,44,36,1332,['c'],1,left,['9'],5,1263,[0.02983765],40,44,hard,minus,dotcolour,beta,,,2,18,V,R,
192,66,24,4,1,27,53,832,['n'],1,right,['9'],5,429,[-0.24737264],99,53,easy,minus,dotcolour,beta,,,2,18,V,R,
193,67,25,4,1,36,44,732,['n'],1,right,['9'],5,319,[-0.07493194],65,44,hard,minus,dotcolour,beta,,,2,18,V,R,
194,68,26,4,1,47,33,2016,['c'],1,left,['9'],5,546,[0.1873265],96,47,medium,minus,dotcolour,beta,,,2,18,V,R,
195,69,27,4,1,47,33,1582,['n'],0,left,['9'],5,422,[-0.09836963],77,47,medium,minus,dotcolour,beta,,,2,18,V,R,
