trial,withinphasetrial,withinblocktrial,block,phase,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
204,78,36,4,1,44,36,983,['c'],1,left,['2'],5,461,[0.01756267],56,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
205,79,37,4,1,33,47,682,['n'],1,right,['1'],6,350,[-0.10297864],83,47,medium,minus,dotcolour,alfa,,,84,18,V,R,
206,80,38,4,1,53,27,1017,['c'],1,left,['1'],6,847,[0.19043686],87,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
207,81,39,4,1,44,36,1000,['n'],0,left,['1'],6,363,[-0.03614783],63,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
208,82,40,4,1,27,53,783,['n'],1,right,['1'],6,251,[-0.12530021],90,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
209,83,41,4,1,36,44,583,['n'],1,right,['1'],6,442,[-0.02259467],58,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
210,84,0,5,1,33,47,901,['n'],1,right,['2'],5,1864,[-0.0494251],58,47,medium,minus,dotcolour,alfa,,,84,18,V,R,
211,85,1,5,1,33,47,1217,['c'],0,right,['9'],2,936,[0.05644053],63,47,medium,minus,dotcolour,alfa,,,84,18,V,R,
212,86,2,5,1,27,53,716,['n'],1,right,['1'],6,412,[-0.31911326],99,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
213,87,3,5,1,33,47,751,['n'],1,right,['2'],5,332,[-0.0968975],82,47,medium,minus,dotcolour,alfa,,,84,18,V,R,
214,88,4,5,1,36,44,685,['n'],1,right,['2'],5,755,[-0.25911038],94,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
215,89,5,5,1,33,47,551,['n'],1,right,['2'],5,349,[-0.11487632],85,47,medium,minus,dotcolour,alfa,,,84,18,V,R,
216,90,6,5,1,27,53,617,['n'],1,right,['2'],5,317,[-0.06191293],73,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
217,91,7,5,1,44,36,1067,['c'],1,left,['2'],5,653,[0.0873328],73,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
218,92,8,5,1,36,44,1318,['n'],1,right,['2'],5,589,[-0.06064787],67,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
219,93,9,5,1,47,33,1052,['c'],1,left,['1'],6,473,[0.18776788],92,47,medium,minus,dotcolour,alfa,,,84,18,V,R,
220,94,10,5,1,53,27,815,['c'],1,left,['1'],6,348,[0.09483082],81,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
221,95,11,5,1,47,33,1533,['c'],1,left,['2'],5,479,[0.27625152],97,47,medium,minus,dotcolour,alfa,,,84,18,V,R,
222,96,12,5,1,36,44,650,['n'],1,right,['2'],5,849,[-0.14133837],80,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
223,97,13,5,1,27,53,735,['n'],1,right,['1'],6,295,[-0.12324575],89,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
224,98,14,5,1,27,53,650,['n'],1,right,['1'],6,288,[-0.05251026],71,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
225,99,15,5,1,36,44,899,['c'],0,right,['2'],5,592,[0.02648756],58,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
226,100,16,5,1,53,27,1185,['c'],1,left,['1'],6,711,[0.19271768],89,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
227,101,17,5,1,36,44,833,['n'],1,right,['3'],4,592,[-0.23245345],94,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
228,102,18,5,1,53,27,983,['c'],1,left,['3'],4,423,[0.20464133],94,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
229,103,19,5,1,47,33,1167,['c'],1,left,['1'],6,429,[0.19521584],94,47,medium,minus,dotcolour,alfa,,,84,18,V,R,
230,104,20,5,1,27,53,700,['n'],1,right,['3'],4,543,[-0.11280674],80,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
231,105,21,5,1,44,36,983,['c'],1,left,['1'],6,481,[0.08830217],76,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
232,106,22,5,1,44,36,1167,['n'],0,left,['2'],5,973,[-0.01963798],54,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
233,107,23,5,1,47,33,784,['c'],1,left,['3'],4,757,[0.17507496],86,47,medium,minus,dotcolour,alfa,,,84,18,V,R,
234,108,24,5,1,36,44,1451,['n'],1,right,['3'],4,362,[0.01001157],46,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
235,109,25,5,1,44,36,1267,['c'],1,left,['1'],6,560,[0.02975195],59,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
236,110,26,5,1,33,47,633,['n'],1,right,['2'],5,535,[-0.21265331],93,47,medium,minus,dotcolour,alfa,,,84,18,V,R,
237,111,27,5,1,53,27,999,['c'],1,left,['2'],5,527,[0.17578308],90,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
238,112,28,5,1,33,47,783,['n'],1,right,['1'],6,345,[-0.11522719],85,47,medium,minus,dotcolour,alfa,,,84,18,V,R,
239,113,29,5,1,47,33,1001,['c'],1,left,['2'],5,610,[-0.04208946],38,47,medium,minus,dotcolour,alfa,,,84,18,V,R,
240,114,30,5,1,53,27,1433,['c'],1,left,['9'],2,678,[0.08238755],71,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
241,115,31,5,1,47,33,1285,['c'],1,left,['9'],2,670,[0.09541045],74,47,medium,minus,dotcolour,alfa,,,84,18,V,R,
242,116,32,5,1,33,47,1283,['n'],1,right,['9'],2,758,[-0.14630597],82,47,medium,minus,dotcolour,alfa,,,84,18,V,R,
243,117,33,5,1,47,33,1183,['c'],1,left,['2'],5,559,[0.12944015],83,47,medium,minus,dotcolour,alfa,,,84,18,V,R,
244,118,34,5,1,27,53,899,['n'],1,right,['1'],6,274,[-0.09487342],84,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
245,119,35,5,1,36,44,984,['n'],1,right,['2'],5,495,[-0.14099586],86,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
246,120,36,5,1,44,36,1450,['c'],1,left,['2'],5,391,[0.19141121],94,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
247,121,37,5,1,53,27,884,['c'],1,left,['1'],6,378,[0.18185055],93,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
248,122,38,5,1,44,36,915,['c'],1,left,['2'],5,366,[0.12099479],86,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
249,123,39,5,1,44,36,665,['c'],1,left,['2'],5,315,[0.11639312],87,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
250,124,40,5,1,27,53,934,['n'],1,right,['2'],5,1184,[-0.22827848],87,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
251,125,41,5,1,53,27,766,['c'],1,left,['2'],5,448,[0.1587683],89,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
252,0,0,6,2,53,27,751,['c'],1,left,['2'],5,364,[0.07454748],99,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
253,1,1,6,2,44,36,1166,['n'],0,left,['2'],5,357,[-0.09550921],100,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
254,2,2,6,2,47,33,1650,['c'],1,left,['2'],5,355,[0.01483719],71,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
255,3,3,6,2,53,27,1083,['c'],1,left,['3'],4,1248,[0.04512901],81,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
256,4,4,6,2,27,53,616,['n'],1,right,['3'],4,595,[-0.27484829],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
257,5,5,6,2,44,36,1118,['c'],1,left,['2'],5,468,[0.13063993],100,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
258,6,6,6,2,47,33,1183,['n'],0,left,['1'],6,953,[0.11080523],2,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
259,7,7,6,2,27,53,867,['n'],1,right,['3'],4,590,[-0.20131952],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
260,8,8,6,2,44,36,1384,['n'],0,left,['2'],5,717,[-0.05228777],90,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
261,9,9,6,2,33,47,632,['n'],1,right,['2'],5,422,[-0.0434216],92,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
262,10,10,6,2,44,36,767,['n'],0,left,['2'],5,294,[-0.10838786],100,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
263,11,11,6,2,44,36,1034,['c'],1,left,['2'],5,727,[0.12965211],100,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
264,12,12,6,2,36,44,1168,['n'],1,right,['2'],5,385,[-0.01367044],69,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
265,13,13,6,2,33,47,668,['n'],1,right,['2'],5,335,[-0.14568907],100,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
266,14,14,6,2,47,33,2069,['c'],1,left,['9'],2,1164,[0.02904714],72,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
267,15,15,6,2,47,33,1283,['c'],1,left,['2'],5,495,[0.10658271],100,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
268,16,16,6,2,44,36,783,['c'],1,left,['2'],5,362,[0.12196552],100,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
269,17,17,6,2,27,53,766,['n'],1,right,['2'],5,324,[-0.17079781],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
270,18,18,6,2,36,44,882,['n'],1,right,['2'],5,274,[-0.02204471],82,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
271,19,19,6,2,53,27,716,['c'],1,left,['2'],5,249,[0.03857971],94,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
272,20,20,6,2,33,47,766,['n'],1,right,['2'],5,240,[-0.09641757],100,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
273,21,21,6,2,53,27,666,['c'],1,left,['2'],5,290,[0.08407743],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
274,22,22,6,2,27,53,700,['n'],1,right,['2'],5,281,[-0.188497],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
275,23,23,6,2,36,44,599,['n'],1,right,['2'],5,445,[0.01311537],33,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
276,24,24,6,2,53,27,666,['c'],1,left,['2'],5,336,[0.17663513],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
277,25,25,6,2,47,33,832,['c'],1,left,['1'],6,344,[0.10489222],100,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
278,26,26,6,2,53,27,584,['c'],1,left,['1'],6,306,[0.14474721],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
279,27,27,6,2,33,47,768,['n'],1,right,['1'],6,365,[-0.07187041],99,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
280,28,28,6,2,47,33,1251,['c'],1,left,['2'],5,579,[0.12680128],100,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
281,29,29,6,2,47,33,1099,['c'],1,left,['1'],6,350,[0.16814275],100,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
282,30,30,6,2,53,27,768,['c'],1,left,['2'],5,465,[0.32372413],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
283,31,31,6,2,27,53,468,['n'],1,right,['2'],5,291,[-0.17600688],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
284,32,32,6,2,44,36,665,['n'],0,left,['2'],5,283,[-0.06932479],99,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
285,33,33,6,2,36,44,549,['c'],0,right,['2'],5,409,[0.16265821],100,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
286,34,34,6,2,27,53,883,['n'],1,right,['2'],5,252,[0.01641155],24,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
287,35,35,6,2,36,44,1286,['c'],0,right,['9'],2,669,[0.05458151],92,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
288,36,36,6,2,36,44,784,['c'],0,right,['2'],5,569,[0.12002448],100,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
289,37,37,6,2,36,44,783,['n'],1,right,['2'],5,241,[-0.13149565],100,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
290,38,38,6,2,33,47,548,['n'],1,right,['2'],5,249,[-0.0782584],100,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
291,39,39,6,2,27,53,550,['n'],1,right,['2'],5,200,[-0.06787524],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
292,40,40,6,2,33,47,500,['n'],1,right,['2'],5,499,[-0.05044601],93,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
293,41,41,6,2,33,47,551,['n'],1,right,['2'],5,192,[-0.1052204],100,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
294,42,0,7,2,27,53,617,['n'],1,right,['2'],5,160,[-0.09704769],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
295,43,1,7,2,33,47,499,['n'],1,right,['2'],5,228,[-0.04456783],97,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
296,44,2,7,2,36,44,983,['n'],1,right,['2'],5,371,[-0.05691854],97,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
297,45,3,7,2,47,33,616,['c'],1,left,['2'],5,259,[0.06354971],99,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
298,46,4,7,2,44,36,600,['n'],0,left,['9'],2,1199,[0.16302008],0,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
299,47,5,7,2,47,33,1132,['c'],1,left,['2'],5,479,[0.14729627],100,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
300,48,6,7,2,27,53,716,['n'],1,right,['2'],5,542,[-0.17207433],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
301,49,7,7,2,33,47,650,['n'],1,right,['2'],5,621,[-0.13768857],100,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
302,50,8,7,2,47,33,1482,['c'],1,left,['2'],5,695,[0.19421054],100,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
303,51,9,7,2,36,44,635,['n'],1,right,['2'],5,457,[0.06870975],3,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
304,52,10,7,2,33,47,783,['n'],1,right,['2'],5,261,[-0.05257207],98,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
305,53,11,7,2,47,33,1766,['c'],1,left,['2'],5,490,[0.12499285],100,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
306,54,12,7,2,44,36,616,['c'],1,left,['2'],5,1373,[0.28915711],100,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
307,55,13,7,2,27,53,715,['n'],1,right,['1'],6,351,[-0.18006248],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
308,56,14,7,2,27,53,684,['n'],1,right,['3'],4,477,[-0.12810919],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
309,57,15,7,2,53,27,884,['c'],1,left,['3'],4,461,[0.21128507],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
310,58,16,7,2,33,47,667,['n'],1,right,['3'],4,902,[-0.09565596],97,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
311,59,17,7,2,53,27,1785,['c'],1,left,['2'],5,665,[0.18411152],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
312,60,18,7,2,47,33,833,['c'],1,left,['3'],4,572,[0.16974928],100,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
313,61,19,7,2,27,53,1101,['n'],1,right,['3'],4,559,[-0.22879468],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
314,62,20,7,2,27,53,834,['n'],1,right,['3'],4,454,[-0.07624636],98,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
315,63,21,7,2,47,33,1067,['c'],1,left,['1'],6,1159,[0.27875361],100,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
316,64,22,7,2,44,36,1167,['n'],0,left,['2'],5,687,[-0.06566831],95,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
317,65,23,7,2,36,44,1550,['n'],1,right,['2'],5,683,[-0.11338091],99,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
318,66,24,7,2,44,36,1300,['c'],1,left,['2'],5,1306,[0.18859606],100,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
319,67,25,7,2,36,44,1150,['c'],0,right,['2'],5,789,[0.18866714],100,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
320,68,26,7,2,33,47,682,['n'],1,right,['2'],5,400,[-0.08267465],99,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
321,69,27,7,2,36,44,916,['c'],0,right,['9'],2,1619,[-0.03610892],26,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
322,70,28,7,2,44,36,1017,['c'],1,left,['2'],5,574,[-0.05237294],8,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
323,71,29,7,2,36,44,700,['n'],1,right,['2'],5,474,[0.00289572],46,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
324,72,30,7,2,53,27,666,['c'],1,left,['1'],6,443,[0.00724075],60,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
325,73,31,7,2,53,27,700,['c'],1,left,['1'],6,403,[0.20899558],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
326,74,32,7,2,27,53,633,['n'],1,right,['1'],6,312,[-0.11721392],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
327,75,33,7,2,33,47,933,['c'],0,right,['2'],5,413,[-0.00507696],43,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
328,76,34,7,2,44,36,750,['c'],1,left,['2'],5,382,[0.06522485],98,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
329,77,35,7,2,47,33,783,['c'],1,left,['2'],5,390,[0.07716052],99,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
330,78,36,7,2,33,47,516,['n'],1,right,['1'],6,512,[0.07364756],2,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
331,79,37,7,2,44,36,1235,['c'],1,left,['2'],5,905,[0.09183151],97,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
332,80,38,7,2,53,27,1202,['c'],1,left,['2'],5,458,[0.09875248],99,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
333,81,39,7,2,53,27,599,['c'],1,left,['2'],5,319,[0.20985032],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
334,82,40,7,2,53,27,615,['c'],1,left,['1'],6,473,[-0.0549286],5,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
335,83,41,7,2,36,44,1067,['c'],0,right,['9'],2,1281,[0.16848219],100,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
336,84,0,8,2,53,27,952,['c'],1,left,['1'],6,564,[0.01909671],71,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
337,85,1,8,2,27,53,750,['n'],1,right,['1'],6,397,[-0.09240261],99,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
338,86,2,8,2,47,33,2334,['c'],1,left,['2'],5,566,[0.10771007],99,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
339,87,3,8,2,47,33,1050,['n'],0,left,['9'],2,860,[0.06941747],6,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
340,88,4,8,2,27,53,699,['n'],1,right,['1'],6,316,[-0.1855521],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
341,89,5,8,2,36,44,650,['n'],1,right,['1'],6,524,[-0.0996429],99,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
342,90,6,8,2,36,44,649,['n'],1,right,['2'],5,316,[-0.13579972],100,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
343,91,7,8,2,33,47,584,['n'],1,right,['2'],5,615,[-0.18229736],100,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
344,92,8,8,2,33,47,565,['n'],1,right,['1'],6,702,[-0.12985331],100,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
345,93,9,8,2,44,36,801,['c'],1,left,['2'],5,545,[0.25545987],100,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
346,94,10,8,2,27,53,566,['n'],1,right,['1'],6,683,[-0.16688539],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
347,95,11,8,2,44,36,917,['c'],1,left,['2'],5,778,[-0.00917672],41,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
348,96,12,8,2,53,27,732,['c'],1,left,['1'],6,636,[0.25251267],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
349,97,13,8,2,53,27,965,['c'],1,left,['1'],6,451,[0.14097294],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
350,98,14,8,2,36,44,750,['n'],1,right,['2'],5,410,[-0.1042271],100,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
351,99,15,8,2,27,53,734,['n'],1,right,['1'],6,507,[-0.25231782],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
352,100,16,8,2,27,53,682,['n'],1,right,['1'],6,521,[-0.15451248],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
353,101,17,8,2,53,27,834,['c'],1,left,['1'],6,730,[0.30314472],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
354,102,18,8,2,36,44,899,['n'],1,right,['2'],5,320,[-0.03387996],90,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
355,103,19,8,2,53,27,549,['c'],1,left,['3'],4,405,[0.210112],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
356,104,20,8,2,33,47,1433,['n'],1,right,['2'],5,649,[-0.05651561],93,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
357,105,21,8,2,44,36,965,['c'],1,left,['1'],6,422,[0.09062547],99,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
358,106,22,8,2,36,44,734,['n'],1,right,['2'],5,447,[-0.07378818],98,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
359,107,23,8,2,33,47,2336,['n'],1,right,['2'],5,390,[-0.01993479],76,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
360,108,24,8,2,27,53,784,['n'],1,right,['1'],6,349,[-0.19609394],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
361,109,25,8,2,44,36,1135,['c'],1,left,['2'],5,559,[0.04624738],90,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
362,110,26,8,2,47,33,1168,['n'],0,left,['9'],2,1536,[0.18299428],0,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
363,111,27,8,2,33,47,684,['n'],1,right,['1'],6,261,[-0.07986633],100,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
364,112,28,8,2,36,44,901,['n'],1,right,['2'],5,542,[-0.1919009],100,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
365,113,29,8,2,33,47,701,['n'],1,right,['2'],5,602,[-0.09429365],99,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
366,114,30,8,2,27,53,532,['n'],1,right,['1'],6,675,[-0.20942219],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
367,115,31,8,2,44,36,1400,['c'],1,left,['2'],5,846,[0.17404028],100,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
368,116,32,8,2,47,33,750,['c'],1,left,['2'],5,261,[0.09088343],100,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
369,117,33,8,2,47,33,1150,['c'],1,left,['2'],5,235,[0.17145131],100,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
370,118,34,8,2,36,44,649,['n'],1,right,['2'],5,583,[0.00627528],43,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
371,119,35,8,2,33,47,566,['n'],1,right,['2'],5,1632,[-0.31906774],100,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
372,120,36,8,2,47,33,1284,['c'],1,left,['2'],5,320,[0.12144412],100,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
373,121,37,8,2,44,36,785,['c'],1,left,['2'],5,290,[0.15223154],100,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
374,122,38,8,2,47,33,767,['c'],1,left,['2'],5,543,[0.09907574],99,47,medium,plus,dotcolour,alfa,,,84,18,V,R,
375,123,39,8,2,53,27,1284,['c'],1,left,['2'],5,556,[0.17368759],100,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
376,124,40,8,2,44,36,1200,['n'],0,left,['2'],5,356,[-0.04086432],92,44,hard,plus,dotcolour,alfa,,,84,18,V,R,
377,125,41,8,2,53,27,649,['c'],1,left,['1'],6,322,[0.05916747],98,53,easy,plus,dotcolour,alfa,,,84,18,V,R,
378,0,0,9,3,27,53,918,['n'],1,right,['1'],6,316,[-0.03871377],65,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
379,1,1,9,3,53,27,749,['c'],1,left,['1'],6,257,[0.17789282],96,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
380,2,2,9,3,44,36,933,['n'],0,left,['2'],5,440,[-0.0722742],73,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
381,3,3,9,3,47,33,1050,['n'],0,left,['2'],5,178,[-0.07478237],83,47,medium,minus,dotcolour,alfa,,,84,18,V,R,
382,4,4,9,3,47,33,867,['n'],0,left,['2'],5,239,[-0.00704936],53,47,medium,minus,dotcolour,alfa,,,84,18,V,R,
383,5,5,9,3,33,47,650,['n'],1,right,['1'],6,563,[-0.18954386],91,47,medium,minus,dotcolour,alfa,,,84,18,V,R,
384,6,6,9,3,36,44,684,['n'],1,right,['1'],6,248,[-0.05570794],73,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
385,7,7,9,3,53,27,567,['c'],1,left,['1'],6,350,[0.21229956],96,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
386,8,8,9,3,36,44,882,['n'],1,right,['2'],5,219,[-0.09531137],86,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
387,9,9,9,3,44,36,1518,['c'],1,left,['2'],5,396,[0.06853913],73,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
388,10,10,9,3,47,33,1483,['c'],1,left,['2'],5,327,[0.08476755],79,47,medium,minus,dotcolour,alfa,,,84,18,V,R,
389,11,11,9,3,53,27,1034,['c'],1,left,['2'],5,359,[0.17997511],94,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
390,12,12,9,3,33,47,616,['n'],1,right,['1'],6,207,[-0.15025562],95,47,medium,minus,dotcolour,alfa,,,84,18,V,R,
391,13,13,9,3,44,36,716,['c'],1,left,['2'],5,649,[0.11282098],78,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
392,14,14,9,3,27,53,783,['n'],1,right,['1'],6,614,[-0.13218824],82,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
393,15,15,9,3,44,36,899,['c'],1,left,['3'],4,399,[0.08311731],77,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
394,16,16,9,3,27,53,650,['n'],1,right,['1'],6,396,[-0.15847573],91,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
395,17,17,9,3,36,44,767,['n'],1,right,['2'],5,300,[-0.0617514],73,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
396,18,18,9,3,36,44,533,['n'],1,right,['1'],6,330,[-0.1135045],86,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
397,19,19,9,3,53,27,1033,['c'],1,left,['1'],6,754,[0.26612493],94,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
398,20,20,9,3,27,53,1749,['n'],1,right,['1'],6,1364,[-0.40994995],96,53,easy,minus,dotcolour,alfa,,,84,18,V,R,
399,21,21,9,3,36,44,649,['n'],1,right,['1'],6,232,[-0.08781452],84,44,hard,minus,dotcolour,alfa,,,84,18,V,R,
