"sub","condition","difflevel","cost_ldc","a0","b0","eta_a","eta_b","manip","model","Ndata_point","Npar","bic","best","bound","drift","ter","cost_ddm","z","vratio"
27,"plus","easy",0.00745189936030949,16.3858315742338,8.37521961284574,0,0,"beta","no",753,2,-8663.83559361571,"no",0.0744802277259468,0.213959054832036,0.360135303633418,0.00241736244397492,0,1
27,"plus","easy",0.00741641544408481,19.7477840046228,8.58873976083301,2.56932557016154,0,"beta","alpha",753,3,-8660.8056733864,"no",0.0744802277259468,0.213959054832036,0.360135303633418,0.00241736244397492,0,1
27,"plus","easy",0.00741125006053968,17.5218851491369,10.9302845275331,2.56932557016154,7.48348179367676,"beta","both",753,4,-8654.706240167,"no",0.0744802277259468,0.213959054832036,0.360135303633418,0.00241736244397492,0,1
27,"plus","easy",0.00741076929585604,16.6611532920556,10.8017980857785,0,7.48348179367676,"beta","beta",753,3,-8661.37915377345,"no",0.0744802277259468,0.213959054832036,0.360135303633418,0.00241736244397492,0,1
27,"plus","hard",0.00745189936030949,16.3858315742338,8.37521961284574,0,0,"beta","no",753,2,-8663.83559361571,"no",0.0744802277259468,0.0598167614672546,0.360135303633418,0.00241736244397492,0,1
27,"plus","hard",0.00741641544408481,19.7477840046228,8.58873976083301,2.56932557016154,0,"beta","alpha",753,3,-8660.8056733864,"no",0.0744802277259468,0.0598167614672546,0.360135303633418,0.00241736244397492,0,1
27,"plus","hard",0.00741076929585604,16.6611532920556,10.8017980857785,0,7.48348179367676,"beta","beta",753,3,-8661.37915377345,"no",0.0744802277259468,0.0598167614672546,0.360135303633418,0.00241736244397492,0,1
27,"plus","hard",0.00741125006053968,17.5218851491369,10.9302845275331,2.56932557016154,7.48348179367676,"beta","both",753,4,-8654.706240167,"no",0.0744802277259468,0.0598167614672546,0.360135303633418,0.00241736244397492,0,1
27,"plus","medium",0.00741076929585604,16.6611532920556,10.8017980857785,0,7.48348179367676,"beta","beta",753,3,-8661.37915377345,"no",0.0744802277259468,0.133704650293597,0.360135303633418,0.00241736244397492,0,1
27,"plus","medium",0.00741125006053968,17.5218851491369,10.9302845275331,2.56932557016154,7.48348179367676,"beta","both",753,4,-8654.706240167,"no",0.0744802277259468,0.133704650293597,0.360135303633418,0.00241736244397492,0,1
27,"plus","medium",0.00745189936030949,16.3858315742338,8.37521961284574,0,0,"beta","no",753,2,-8663.83559361571,"no",0.0744802277259468,0.133704650293597,0.360135303633418,0.00241736244397492,0,1
27,"plus","medium",0.00741641544408481,19.7477840046228,8.58873976083301,2.56932557016154,0,"beta","alpha",753,3,-8660.8056733864,"no",0.0744802277259468,0.133704650293597,0.360135303633418,0.00241736244397492,0,1
28,"minus","easy",0.00809017873838442,10.4506967487449,9.15576987605814,0,6.49680565213752,"beta","beta",753,3,-8595.32857502243,"alpha",0.0579733040102064,0.201697247219604,0.48621029519863,0.001471256288218,0,1
28,"minus","easy",0.00809017873807947,10.4507459540301,9.15571650567196,0,0,"beta","no",753,2,-8601.95264027861,"alpha",0.0579733040102064,0.201697247219604,0.48621029519863,0.001471256288218,0,1
28,"minus","easy",0.00799570061815994,13.9514508727559,9.00583769571412,11.4976426496243,0,"beta","alpha",753,3,-8604.17395313515,"alpha",0.0579733040102064,0.201697247219604,0.48621029519863,0.001471256288218,0,1
28,"minus","easy",0.00798649030773659,12.037830715715,9.29014661928574,11.4976426496243,6.49680565213752,"beta","both",753,4,-8598.41777448795,"alpha",0.0579733040102064,0.201697247219604,0.48621029519863,0.001471256288218,0,1
28,"minus","hard",0.00798649030773659,12.037830715715,9.29014661928574,11.4976426496243,6.49680565213752,"beta","both",753,4,-8598.41777448795,"alpha",0.0579733040102064,0.0639975931639325,0.48621029519863,0.001471256288218,0,1
28,"minus","hard",0.00809017873807947,10.4507459540301,9.15571650567196,0,0,"beta","no",753,2,-8601.95264027861,"alpha",0.0579733040102064,0.0639975931639325,0.48621029519863,0.001471256288218,0,1
28,"minus","hard",0.00809017873838442,10.4506967487449,9.15576987605814,0,6.49680565213752,"beta","beta",753,3,-8595.32857502243,"alpha",0.0579733040102064,0.0639975931639325,0.48621029519863,0.001471256288218,0,1
28,"minus","hard",0.00799570061815994,13.9514508727559,9.00583769571412,11.4976426496243,0,"beta","alpha",753,3,-8604.17395313515,"alpha",0.0579733040102064,0.0639975931639325,0.48621029519863,0.001471256288218,0,1
28,"minus","medium",0.00799570061815994,13.9514508727559,9.00583769571412,11.4976426496243,0,"beta","alpha",753,3,-8604.17395313515,"alpha",0.0579733040102064,0.131221535715353,0.48621029519863,0.001471256288218,0,1
28,"minus","medium",0.00798649030773659,12.037830715715,9.29014661928574,11.4976426496243,6.49680565213752,"beta","both",753,4,-8598.41777448795,"alpha",0.0579733040102064,0.131221535715353,0.48621029519863,0.001471256288218,0,1
28,"minus","medium",0.00809017873838442,10.4506967487449,9.15576987605814,0,6.49680565213752,"beta","beta",753,3,-8595.32857502243,"alpha",0.0579733040102064,0.131221535715353,0.48621029519863,0.001471256288218,0,1
28,"minus","medium",0.00809017873807947,10.4507459540301,9.15571650567196,0,0,"beta","no",753,2,-8601.95264027861,"alpha",0.0579733040102064,0.131221535715353,0.48621029519863,0.001471256288218,0,1
28,"plus","easy",0.00798649030773659,12.037830715715,9.29014661928574,11.4976426496243,6.49680565213752,"beta","both",753,4,-8598.41777448795,"alpha",0.0579733040102064,0.201697247219604,0.48621029519863,0.001471256288218,0,1
28,"plus","easy",0.00809017873838442,10.4506967487449,9.15576987605814,0,6.49680565213752,"beta","beta",753,3,-8595.32857502243,"alpha",0.0579733040102064,0.201697247219604,0.48621029519863,0.001471256288218,0,1
28,"plus","easy",0.00799570061815994,13.9514508727559,9.00583769571412,11.4976426496243,0,"beta","alpha",753,3,-8604.17395313515,"alpha",0.0579733040102064,0.201697247219604,0.48621029519863,0.001471256288218,0,1
28,"plus","easy",0.00809017873807947,10.4507459540301,9.15571650567196,0,0,"beta","no",753,2,-8601.95264027861,"alpha",0.0579733040102064,0.201697247219604,0.48621029519863,0.001471256288218,0,1
28,"plus","hard",0.00799570061815994,13.9514508727559,9.00583769571412,11.4976426496243,0,"beta","alpha",753,3,-8604.17395313515,"alpha",0.0579733040102064,0.0639975931639325,0.48621029519863,0.001471256288218,0,1
28,"plus","hard",0.00809017873807947,10.4507459540301,9.15571650567196,0,0,"beta","no",753,2,-8601.95264027861,"alpha",0.0579733040102064,0.0639975931639325,0.48621029519863,0.001471256288218,0,1
28,"plus","hard",0.00809017873838442,10.4506967487449,9.15576987605814,0,6.49680565213752,"beta","beta",753,3,-8595.32857502243,"alpha",0.0579733040102064,0.0639975931639325,0.48621029519863,0.001471256288218,0,1
28,"plus","hard",0.00798649030773659,12.037830715715,9.29014661928574,11.4976426496243,6.49680565213752,"beta","both",753,4,-8598.41777448795,"alpha",0.0579733040102064,0.0639975931639325,0.48621029519863,0.001471256288218,0,1
28,"plus","medium",0.00799570061815994,13.9514508727559,9.00583769571412,11.4976426496243,0,"beta","alpha",753,3,-8604.17395313515,"alpha",0.0579733040102064,0.131221535715353,0.48621029519863,0.001471256288218,0,1
28,"plus","medium",0.00798649030773659,12.037830715715,9.29014661928574,11.4976426496243,6.49680565213752,"beta","both",753,4,-8598.41777448795,"alpha",0.0579733040102064,0.131221535715353,0.48621029519863,0.001471256288218,0,1
28,"plus","medium",0.00809017873838442,10.4506967487449,9.15576987605814,0,6.49680565213752,"beta","beta",753,3,-8595.32857502243,"alpha",0.0579733040102064,0.131221535715353,0.48621029519863,0.001471256288218,0,1
28,"plus","medium",0.00809017873807947,10.4507459540301,9.15571650567196,0,0,"beta","no",753,2,-8601.95264027861,"alpha",0.0579733040102064,0.131221535715353,0.48621029519863,0.001471256288218,0,1
3,"minus","easy",0.00471551224089778,48.4411062777607,18.7849332408941,12.9830256270106,0,"beta","alpha",753,3,-9001.79291010792,"no",0.0664410719914336,0.185412394719277,0.387025277508359,0.00170687197963979,0,1
3,"minus","easy",0.0047155122408977,48.4411164782483,18.7849318645104,0,0,"beta","no",753,2,-9008.41697533573,"no",0.0664410719914336,0.185412394719277,0.387025277508359,0.00170687197963979,0,1
3,"minus","easy",0.00471551224090299,48.4412529934164,18.7849387567241,12.9830256270106,2.58350969064604,"beta","both",753,4,-8995.16884487928,"no",0.0664410719914336,0.185412394719277,0.387025277508359,0.00170687197963979,0,1
3,"minus","easy",0.00471551224089774,48.4411237197455,18.7849328005695,0,2.58350969064604,"beta","beta",753,3,-9001.79291010792,"no",0.0664410719914336,0.185412394719277,0.387025277508359,0.00170687197963979,0,1
3,"minus","hard",0.00471551224089778,48.4411062777607,18.7849332408941,12.9830256270106,0,"beta","alpha",753,3,-9001.79291010792,"no",0.0664410719914336,0.0607080122182422,0.387025277508359,0.00170687197963979,0,1
3,"minus","hard",0.0047155122408977,48.4411164782483,18.7849318645104,0,0,"beta","no",753,2,-9008.41697533573,"no",0.0664410719914336,0.0607080122182422,0.387025277508359,0.00170687197963979,0,1
3,"minus","hard",0.00471551224090299,48.4412529934164,18.7849387567241,12.9830256270106,2.58350969064604,"beta","both",753,4,-8995.16884487928,"no",0.0664410719914336,0.0607080122182422,0.387025277508359,0.00170687197963979,0,1
3,"minus","hard",0.00471551224089774,48.4411237197455,18.7849328005695,0,2.58350969064604,"beta","beta",753,3,-9001.79291010792,"no",0.0664410719914336,0.0607080122182422,0.387025277508359,0.00170687197963979,0,1
3,"minus","medium",0.00471551224089774,48.4411237197455,18.7849328005695,0,2.58350969064604,"beta","beta",753,3,-9001.79291010792,"no",0.0664410719914336,0.133318335371764,0.387025277508359,0.00170687197963979,0,1
3,"minus","medium",0.00471551224090299,48.4412529934164,18.7849387567241,12.9830256270106,2.58350969064604,"beta","both",753,4,-8995.16884487928,"no",0.0664410719914336,0.133318335371764,0.387025277508359,0.00170687197963979,0,1
3,"minus","medium",0.00471551224089778,48.4411062777607,18.7849332408941,12.9830256270106,0,"beta","alpha",753,3,-9001.79291010792,"no",0.0664410719914336,0.133318335371764,0.387025277508359,0.00170687197963979,0,1
3,"minus","medium",0.0047155122408977,48.4411164782483,18.7849318645104,0,0,"beta","no",753,2,-9008.41697533573,"no",0.0664410719914336,0.133318335371764,0.387025277508359,0.00170687197963979,0,1
3,"plus","easy",0.00471551224089778,48.4411062777607,18.7849332408941,12.9830256270106,0,"beta","alpha",753,3,-9001.79291010792,"no",0.0664410719914336,0.185412394719277,0.387025277508359,0.00170687197963979,0,1
3,"plus","easy",0.0047155122408977,48.4411164782483,18.7849318645104,0,0,"beta","no",753,2,-9008.41697533573,"no",0.0664410719914336,0.185412394719277,0.387025277508359,0.00170687197963979,0,1
3,"plus","easy",0.00471551224089774,48.4411237197455,18.7849328005695,0,2.58350969064604,"beta","beta",753,3,-9001.79291010792,"no",0.0664410719914336,0.185412394719277,0.387025277508359,0.00170687197963979,0,1
3,"plus","easy",0.00471551224090299,48.4412529934164,18.7849387567241,12.9830256270106,2.58350969064604,"beta","both",753,4,-8995.16884487928,"no",0.0664410719914336,0.185412394719277,0.387025277508359,0.00170687197963979,0,1
3,"plus","hard",0.00471551224089778,48.4411062777607,18.7849332408941,12.9830256270106,0,"beta","alpha",753,3,-9001.79291010792,"no",0.0664410719914336,0.0607080122182422,0.387025277508359,0.00170687197963979,0,1
3,"plus","hard",0.0047155122408977,48.4411164782483,18.7849318645104,0,0,"beta","no",753,2,-9008.41697533573,"no",0.0664410719914336,0.0607080122182422,0.387025277508359,0.00170687197963979,0,1
3,"plus","hard",0.00471551224090299,48.4412529934164,18.7849387567241,12.9830256270106,2.58350969064604,"beta","both",753,4,-8995.16884487928,"no",0.0664410719914336,0.0607080122182422,0.387025277508359,0.00170687197963979,0,1
3,"plus","hard",0.00471551224089774,48.4411237197455,18.7849328005695,0,2.58350969064604,"beta","beta",753,3,-9001.79291010792,"no",0.0664410719914336,0.0607080122182422,0.387025277508359,0.00170687197963979,0,1
3,"plus","medium",0.00471551224089778,48.4411062777607,18.7849332408941,12.9830256270106,0,"beta","alpha",753,3,-9001.79291010792,"no",0.0664410719914336,0.133318335371764,0.387025277508359,0.00170687197963979,0,1
3,"plus","medium",0.0047155122408977,48.4411164782483,18.7849318645104,0,0,"beta","no",753,2,-9008.41697533573,"no",0.0664410719914336,0.133318335371764,0.387025277508359,0.00170687197963979,0,1
3,"plus","medium",0.00471551224090299,48.4412529934164,18.7849387567241,12.9830256270106,2.58350969064604,"beta","both",753,4,-8995.16884487928,"no",0.0664410719914336,0.133318335371764,0.387025277508359,0.00170687197963979,0,1
3,"plus","medium",0.00471551224089774,48.4411237197455,18.7849328005695,0,2.58350969064604,"beta","beta",753,3,-9001.79291010792,"no",0.0664410719914336,0.133318335371764,0.387025277508359,0.00170687197963979,0,1
30,"minus","easy",0.00893829568493527,8.27216726653761,11.4970083818969,5.27896719684263,3.87799902449511,"beta","both",753,4,-8513.6348470936,"beta",0.0784942388608361,0.230765375389881,0.492599246783657,0.000957752442540802,0,1
30,"minus","easy",0.00893571787653042,7.96067615416207,12.2129539796053,0,3.87799902449511,"beta","beta",753,3,-8520.47610917376,"beta",0.0784942388608361,0.230765375389881,0.492599246783657,0.000957752442540802,0,1
30,"minus","easy",0.00898595276129993,8.774838168504,11.390324781526,5.27896719684263,0,"beta","alpha",753,3,-8516.25474297813,"beta",0.0784942388608361,0.230765375389881,0.492599246783657,0.000957752442540802,0,1
30,"minus","easy",0.00912631498199955,8.25185904662408,11.1909627988971,0,0,"beta","no",753,2,-8511.20772763433,"beta",0.0784942388608361,0.230765375389881,0.492599246783657,0.000957752442540802,0,1
30,"minus","hard",0.00898595276129993,8.774838168504,11.390324781526,5.27896719684263,0,"beta","alpha",753,3,-8516.25474297813,"beta",0.0784942388608361,0.106623953672783,0.492599246783657,0.000957752442540802,0,1
30,"minus","hard",0.00893571787653042,7.96067615416207,12.2129539796053,0,3.87799902449511,"beta","beta",753,3,-8520.47610917376,"beta",0.0784942388608361,0.106623953672783,0.492599246783657,0.000957752442540802,0,1
30,"minus","hard",0.00893829568493527,8.27216726653761,11.4970083818969,5.27896719684263,3.87799902449511,"beta","both",753,4,-8513.6348470936,"beta",0.0784942388608361,0.106623953672783,0.492599246783657,0.000957752442540802,0,1
30,"minus","hard",0.00912631498199955,8.25185904662408,11.1909627988971,0,0,"beta","no",753,2,-8511.20772763433,"beta",0.0784942388608361,0.106623953672783,0.492599246783657,0.000957752442540802,0,1
30,"minus","medium",0.00893571787653042,7.96067615416207,12.2129539796053,0,3.87799902449511,"beta","beta",753,3,-8520.47610917376,"beta",0.0784942388608361,0.172598757959622,0.492599246783657,0.000957752442540802,0,1
30,"minus","medium",0.00898595276129993,8.774838168504,11.390324781526,5.27896719684263,0,"beta","alpha",753,3,-8516.25474297813,"beta",0.0784942388608361,0.172598757959622,0.492599246783657,0.000957752442540802,0,1
30,"minus","medium",0.00912631498199955,8.25185904662408,11.1909627988971,0,0,"beta","no",753,2,-8511.20772763433,"beta",0.0784942388608361,0.172598757959622,0.492599246783657,0.000957752442540802,0,1
30,"minus","medium",0.00893829568493527,8.27216726653761,11.4970083818969,5.27896719684263,3.87799902449511,"beta","both",753,4,-8513.6348470936,"beta",0.0784942388608361,0.172598757959622,0.492599246783657,0.000957752442540802,0,1
30,"plus","easy",0.00893571787653042,7.96067615416207,12.2129539796053,0,3.87799902449511,"beta","beta",753,3,-8520.47610917376,"beta",0.0784942388608361,0.230765375389881,0.492599246783657,0.000957752442540802,0,1
30,"plus","easy",0.00893829568493527,8.27216726653761,11.4970083818969,5.27896719684263,3.87799902449511,"beta","both",753,4,-8513.6348470936,"beta",0.0784942388608361,0.230765375389881,0.492599246783657,0.000957752442540802,0,1
30,"plus","easy",0.00912631498199955,8.25185904662408,11.1909627988971,0,0,"beta","no",753,2,-8511.20772763433,"beta",0.0784942388608361,0.230765375389881,0.492599246783657,0.000957752442540802,0,1
30,"plus","easy",0.00898595276129993,8.774838168504,11.390324781526,5.27896719684263,0,"beta","alpha",753,3,-8516.25474297813,"beta",0.0784942388608361,0.230765375389881,0.492599246783657,0.000957752442540802,0,1
30,"plus","hard",0.00893571787653042,7.96067615416207,12.2129539796053,0,3.87799902449511,"beta","beta",753,3,-8520.47610917376,"beta",0.0784942388608361,0.106623953672783,0.492599246783657,0.000957752442540802,0,1
30,"plus","hard",0.00912631498199955,8.25185904662408,11.1909627988971,0,0,"beta","no",753,2,-8511.20772763433,"beta",0.0784942388608361,0.106623953672783,0.492599246783657,0.000957752442540802,0,1
30,"plus","hard",0.00898595276129993,8.774838168504,11.390324781526,5.27896719684263,0,"beta","alpha",753,3,-8516.25474297813,"beta",0.0784942388608361,0.106623953672783,0.492599246783657,0.000957752442540802,0,1
30,"plus","hard",0.00893829568493527,8.27216726653761,11.4970083818969,5.27896719684263,3.87799902449511,"beta","both",753,4,-8513.6348470936,"beta",0.0784942388608361,0.106623953672783,0.492599246783657,0.000957752442540802,0,1
30,"plus","medium",0.00893829568493527,8.27216726653761,11.4970083818969,5.27896719684263,3.87799902449511,"beta","both",753,4,-8513.6348470936,"beta",0.0784942388608361,0.172598757959622,0.492599246783657,0.000957752442540802,0,1
30,"plus","medium",0.00912631498199955,8.25185904662408,11.1909627988971,0,0,"beta","no",753,2,-8511.20772763433,"beta",0.0784942388608361,0.172598757959622,0.492599246783657,0.000957752442540802,0,1
30,"plus","medium",0.00893571787653042,7.96067615416207,12.2129539796053,0,3.87799902449511,"beta","beta",753,3,-8520.47610917376,"beta",0.0784942388608361,0.172598757959622,0.492599246783657,0.000957752442540802,0,1
30,"plus","medium",0.00898595276129993,8.774838168504,11.390324781526,5.27896719684263,0,"beta","alpha",753,3,-8516.25474297813,"beta",0.0784942388608361,0.172598757959622,0.492599246783657,0.000957752442540802,0,1
31,"minus","easy",0.00347450532519767,3.90515518556885,12.2116756004452,0,2.13440581305112,"beta","beta",753,3,-9231.76320225727,"no",0.0575531874640927,0.17640035212521,0.42808508881743,0.0011068244170096,0,1
31,"minus","easy",0.00347450532519714,3.90516732761188,12.2116667223453,6.68290791109051,0,"beta","alpha",753,3,-9231.76320225738,"no",0.0575531874640927,0.17640035212521,0.42808508881743,0.0011068244170096,0,1
31,"minus","easy",0.00347450532519704,3.90516308353945,12.2116690788249,0,0,"beta","no",753,2,-9238.3872674852,"no",0.0575531874640927,0.17640035212521,0.42808508881743,0.0011068244170096,0,1
31,"minus","easy",0.00347450532521093,3.90512288081166,12.2116930398153,6.68290791109051,2.13440581305112,"beta","both",753,4,-9225.13913702659,"no",0.0575531874640927,0.17640035212521,0.42808508881743,0.0011068244170096,0,1
31,"minus","hard",0.00347450532519767,3.90515518556885,12.2116756004452,0,2.13440581305112,"beta","beta",753,3,-9231.76320225727,"no",0.0575531874640927,0.0546532191663157,0.42808508881743,0.0011068244170096,0,1
31,"minus","hard",0.00347450532519704,3.90516308353945,12.2116690788249,0,0,"beta","no",753,2,-9238.3872674852,"no",0.0575531874640927,0.0546532191663157,0.42808508881743,0.0011068244170096,0,1
31,"minus","hard",0.00347450532521093,3.90512288081166,12.2116930398153,6.68290791109051,2.13440581305112,"beta","both",753,4,-9225.13913702659,"no",0.0575531874640927,0.0546532191663157,0.42808508881743,0.0011068244170096,0,1
31,"minus","hard",0.00347450532519714,3.90516732761188,12.2116667223453,6.68290791109051,0,"beta","alpha",753,3,-9231.76320225738,"no",0.0575531874640927,0.0546532191663157,0.42808508881743,0.0011068244170096,0,1
31,"minus","medium",0.00347450532519704,3.90516308353945,12.2116690788249,0,0,"beta","no",753,2,-9238.3872674852,"no",0.0575531874640927,0.10969514158936,0.42808508881743,0.0011068244170096,0,1
31,"minus","medium",0.00347450532521093,3.90512288081166,12.2116930398153,6.68290791109051,2.13440581305112,"beta","both",753,4,-9225.13913702659,"no",0.0575531874640927,0.10969514158936,0.42808508881743,0.0011068244170096,0,1
31,"minus","medium",0.00347450532519714,3.90516732761188,12.2116667223453,6.68290791109051,0,"beta","alpha",753,3,-9231.76320225738,"no",0.0575531874640927,0.10969514158936,0.42808508881743,0.0011068244170096,0,1
31,"minus","medium",0.00347450532519767,3.90515518556885,12.2116756004452,0,2.13440581305112,"beta","beta",753,3,-9231.76320225727,"no",0.0575531874640927,0.10969514158936,0.42808508881743,0.0011068244170096,0,1
31,"plus","easy",0.00347450532519704,3.90516308353945,12.2116690788249,0,0,"beta","no",753,2,-9238.3872674852,"no",0.0575531874640927,0.17640035212521,0.42808508881743,0.0011068244170096,0,1
31,"plus","easy",0.00347450532521093,3.90512288081166,12.2116930398153,6.68290791109051,2.13440581305112,"beta","both",753,4,-9225.13913702659,"no",0.0575531874640927,0.17640035212521,0.42808508881743,0.0011068244170096,0,1
31,"plus","easy",0.00347450532519714,3.90516732761188,12.2116667223453,6.68290791109051,0,"beta","alpha",753,3,-9231.76320225738,"no",0.0575531874640927,0.17640035212521,0.42808508881743,0.0011068244170096,0,1
31,"plus","easy",0.00347450532519767,3.90515518556885,12.2116756004452,0,2.13440581305112,"beta","beta",753,3,-9231.76320225727,"no",0.0575531874640927,0.17640035212521,0.42808508881743,0.0011068244170096,0,1
31,"plus","hard",0.00347450532519714,3.90516732761188,12.2116667223453,6.68290791109051,0,"beta","alpha",753,3,-9231.76320225738,"no",0.0575531874640927,0.0546532191663157,0.42808508881743,0.0011068244170096,0,1
31,"plus","hard",0.00347450532519767,3.90515518556885,12.2116756004452,0,2.13440581305112,"beta","beta",753,3,-9231.76320225727,"no",0.0575531874640927,0.0546532191663157,0.42808508881743,0.0011068244170096,0,1
31,"plus","hard",0.00347450532519704,3.90516308353945,12.2116690788249,0,0,"beta","no",753,2,-9238.3872674852,"no",0.0575531874640927,0.0546532191663157,0.42808508881743,0.0011068244170096,0,1
31,"plus","hard",0.00347450532521093,3.90512288081166,12.2116930398153,6.68290791109051,2.13440581305112,"beta","both",753,4,-9225.13913702659,"no",0.0575531874640927,0.0546532191663157,0.42808508881743,0.0011068244170096,0,1
31,"plus","medium",0.00347450532521093,3.90512288081166,12.2116930398153,6.68290791109051,2.13440581305112,"beta","both",753,4,-9225.13913702659,"no",0.0575531874640927,0.10969514158936,0.42808508881743,0.0011068244170096,0,1
31,"plus","medium",0.00347450532519714,3.90516732761188,12.2116667223453,6.68290791109051,0,"beta","alpha",753,3,-9231.76320225738,"no",0.0575531874640927,0.10969514158936,0.42808508881743,0.0011068244170096,0,1
31,"plus","medium",0.00347450532519767,3.90515518556885,12.2116756004452,0,2.13440581305112,"beta","beta",753,3,-9231.76320225727,"no",0.0575531874640927,0.10969514158936,0.42808508881743,0.0011068244170096,0,1
31,"plus","medium",0.00347450532519704,3.90516308353945,12.2116690788249,0,0,"beta","no",753,2,-9238.3872674852,"no",0.0575531874640927,0.10969514158936,0.42808508881743,0.0011068244170096,0,1
32,"minus","easy",0.00317476198785714,5.20410817955454,26.3269362027413,0,4.56643414906596,"beta","beta",753,3,-9299.69844911805,"both",0.0788242247932425,0.107969815807258,0.290598692547327,0.00115899417562724,0,1
32,"minus","easy",0.00479425942961528,6.9525276513534,14.7079976837852,0,0,"beta","no",753,2,-8995.94601587953,"both",0.0788242247932425,0.107969815807258,0.290598692547327,0.00115899417562724,0,1
32,"minus","easy",0.0028831760924172,36.1460537279072,11.4975605698866,1.99598748506154,0,"beta","alpha",753,3,-9372.24259615924,"both",0.0788242247932425,0.107969815807258,0.290598692547327,0.00115899417562724,0,1
32,"minus","easy",0.00284697396910251,27.7683765542063,13.7265195749465,1.99598748506154,4.56643414906596,"beta","both",753,4,-9375.13331196471,"both",0.0788242247932425,0.107969815807258,0.290598692547327,0.00115899417562724,0,1
32,"minus","hard",0.00284697396910251,27.7683765542063,13.7265195749465,1.99598748506154,4.56643414906596,"beta","both",753,4,-9375.13331196471,"both",0.0788242247932425,0.0258542469957744,0.290598692547327,0.00115899417562724,0,1
32,"minus","hard",0.00317476198785714,5.20410817955454,26.3269362027413,0,4.56643414906596,"beta","beta",753,3,-9299.69844911805,"both",0.0788242247932425,0.0258542469957744,0.290598692547327,0.00115899417562724,0,1
32,"minus","hard",0.00479425942961528,6.9525276513534,14.7079976837852,0,0,"beta","no",753,2,-8995.94601587953,"both",0.0788242247932425,0.0258542469957744,0.290598692547327,0.00115899417562724,0,1
32,"minus","hard",0.0028831760924172,36.1460537279072,11.4975605698866,1.99598748506154,0,"beta","alpha",753,3,-9372.24259615924,"both",0.0788242247932425,0.0258542469957744,0.290598692547327,0.00115899417562724,0,1
32,"minus","medium",0.00479425942961528,6.9525276513534,14.7079976837852,0,0,"beta","no",753,2,-8995.94601587953,"both",0.0788242247932425,0.0682376275338298,0.290598692547327,0.00115899417562724,0,1
32,"minus","medium",0.00284697396910251,27.7683765542063,13.7265195749465,1.99598748506154,4.56643414906596,"beta","both",753,4,-9375.13331196471,"both",0.0788242247932425,0.0682376275338298,0.290598692547327,0.00115899417562724,0,1
32,"minus","medium",0.00317476198785714,5.20410817955454,26.3269362027413,0,4.56643414906596,"beta","beta",753,3,-9299.69844911805,"both",0.0788242247932425,0.0682376275338298,0.290598692547327,0.00115899417562724,0,1
32,"minus","medium",0.0028831760924172,36.1460537279072,11.4975605698866,1.99598748506154,0,"beta","alpha",753,3,-9372.24259615924,"both",0.0788242247932425,0.0682376275338298,0.290598692547327,0.00115899417562724,0,1
32,"plus","easy",0.00317476198785714,5.20410817955454,26.3269362027413,0,4.56643414906596,"beta","beta",753,3,-9299.69844911805,"both",0.0788242247932425,0.107969815807258,0.290598692547327,0.00115899417562724,0,1
32,"plus","easy",0.00479425942961528,6.9525276513534,14.7079976837852,0,0,"beta","no",753,2,-8995.94601587953,"both",0.0788242247932425,0.107969815807258,0.290598692547327,0.00115899417562724,0,1
32,"plus","easy",0.0028831760924172,36.1460537279072,11.4975605698866,1.99598748506154,0,"beta","alpha",753,3,-9372.24259615924,"both",0.0788242247932425,0.107969815807258,0.290598692547327,0.00115899417562724,0,1
32,"plus","easy",0.00284697396910251,27.7683765542063,13.7265195749465,1.99598748506154,4.56643414906596,"beta","both",753,4,-9375.13331196471,"both",0.0788242247932425,0.107969815807258,0.290598692547327,0.00115899417562724,0,1
32,"plus","hard",0.00317476198785714,5.20410817955454,26.3269362027413,0,4.56643414906596,"beta","beta",753,3,-9299.69844911805,"both",0.0788242247932425,0.0258542469957744,0.290598692547327,0.00115899417562724,0,1
32,"plus","hard",0.00479425942961528,6.9525276513534,14.7079976837852,0,0,"beta","no",753,2,-8995.94601587953,"both",0.0788242247932425,0.0258542469957744,0.290598692547327,0.00115899417562724,0,1
32,"plus","hard",0.00284697396910251,27.7683765542063,13.7265195749465,1.99598748506154,4.56643414906596,"beta","both",753,4,-9375.13331196471,"both",0.0788242247932425,0.0258542469957744,0.290598692547327,0.00115899417562724,0,1
32,"plus","hard",0.0028831760924172,36.1460537279072,11.4975605698866,1.99598748506154,0,"beta","alpha",753,3,-9372.24259615924,"both",0.0788242247932425,0.0258542469957744,0.290598692547327,0.00115899417562724,0,1
32,"plus","medium",0.00479425942961528,6.9525276513534,14.7079976837852,0,0,"beta","no",753,2,-8995.94601587953,"both",0.0788242247932425,0.0682376275338298,0.290598692547327,0.00115899417562724,0,1
32,"plus","medium",0.00317476198785714,5.20410817955454,26.3269362027413,0,4.56643414906596,"beta","beta",753,3,-9299.69844911805,"both",0.0788242247932425,0.0682376275338298,0.290598692547327,0.00115899417562724,0,1
32,"plus","medium",0.00284697396910251,27.7683765542063,13.7265195749465,1.99598748506154,4.56643414906596,"beta","both",753,4,-9375.13331196471,"both",0.0788242247932425,0.0682376275338298,0.290598692547327,0.00115899417562724,0,1
32,"plus","medium",0.0028831760924172,36.1460537279072,11.4975605698866,1.99598748506154,0,"beta","alpha",753,3,-9372.24259615924,"both",0.0788242247932425,0.0682376275338298,0.290598692547327,0.00115899417562724,0,1
