"withinblocktrial","block","running","dotsLeft","dotsRight","rt","resp","cor","cresp","conf_press","cj","RTconf","ev","fb","diff","task","sub","age","gender","handedness","X","difflevel","condition","manip","response","trial","coh"
1,0,"training",57,23,2.14942650000012,"['n']",0,"left","['3']",4,4.15169530000003,"[0.57813519]",1,57,"letter",2,18,"V","R",NA,"medium","control","beta",1,1,"medium"
2,0,"training",64,16,1.50009649999993,"['n']",0,"left","['8']",3,2.36449780000021,"[0.47512988]",0,64,"letter",2,18,"V","R",NA,"easy","control","beta",1,2,"easy"
3,0,"training",64,16,1.23396059999959,"['c']",1,"left","['2']",5,2.08381660000032,"[0.53865809]",100,64,"letter",2,18,"V","R",NA,"easy","control","beta",-1,3,"easy"
4,0,"training",64,16,2.19995209999979,"['n']",0,"left","['3']",4,2.86389609999969,"[0.31591087]",3,64,"letter",2,18,"V","R",NA,"easy","control","beta",1,4,"easy"
5,0,"training",64,16,1.2833028999994,"['c']",1,"left","['3']",4,2.22448850000001,"[0.36693666]",99,64,"letter",2,18,"V","R",NA,"easy","control","beta",-1,5,"easy"
6,0,"training",49,31,1.76624230000016,"['c']",1,"left","['3']",4,2.74377689999983,"[0.42148048]",99,49,"letter",2,18,"V","R",NA,"hard","control","beta",-1,6,"hard"
7,0,"training",49,31,1.28337179999926,"['n']",0,"left","['8']",3,1.53457030000027,"[0.31103829]",1,49,"letter",2,18,"V","R",NA,"hard","control","beta",1,7,"hard"
8,0,"training",16,64,1.38328089999959,"['n']",1,"right","['3']",4,0.736735800000133,"[-0.11471312]",92,64,"letter",2,18,"V","R",NA,"easy","control","beta",1,8,"easy"
9,0,"training",57,23,1.3333947000001,"['n']",0,"left","['3']",4,0.549039499999708,"[0.01425363]",41,57,"letter",2,18,"V","R",NA,"medium","control","beta",1,9,"medium"
10,0,"training",57,23,3.03300390000004,"['c']",1,"left","['8']",3,0.621195500000795,"[-0.063939]",19,57,"letter",2,18,"V","R",NA,"medium","control","beta",-1,10,"medium"
11,0,"training",16,64,1.06658239999979,"['n']",1,"right","['3']",4,0.720773000000008,"[-0.31297603]",100,64,"letter",2,18,"V","R",NA,"easy","control","beta",1,11,"easy"
12,0,"training",49,31,1.18321019999985,"['n']",0,"left","['3']",4,0.683929499999977,"[0.00943744]",45,49,"letter",2,18,"V","R",NA,"hard","control","beta",1,12,"hard"
13,0,"training",23,57,0.899224499999946,"['n']",1,"right","['3']",4,0.835548099999869,"[-0.12543751]",92,57,"letter",2,18,"V","R",NA,"medium","control","beta",1,13,"medium"
14,0,"training",23,57,1.03338069999973,"['n']",1,"right","['3']",4,1.03984820000005,"[-0.29232841]",99,57,"letter",2,18,"V","R",NA,"medium","control","beta",1,14,"medium"
15,0,"training",23,57,0.900130700000773,"['n']",1,"right","['3']",4,0.569905800000015,"[-0.20054024]",99,57,"letter",2,18,"V","R",NA,"medium","control","beta",1,15,"medium"
16,0,"training",57,23,1.46721060000073,"['c']",1,"left","['3']",4,1.13549370000055,"[0.2328297]",98,57,"letter",2,18,"V","R",NA,"medium","control","beta",-1,16,"medium"
17,0,"training",23,57,0.933212300000378,"['n']",1,"right","['3']",4,0.548183800000515,"[-0.06839441]",84,57,"letter",2,18,"V","R",NA,"medium","control","beta",1,17,"medium"
18,0,"training",31,49,1.03459779999957,"['n']",1,"right","['2']",5,1.06866960000025,"[-0.15827656]",94,49,"letter",2,18,"V","R",NA,"hard","control","beta",1,18,"hard"
19,0,"training",49,31,0.966759199999615,"['n']",0,"left","['3']",4,0.626617900000383,"[-0.1125944]",93,49,"letter",2,18,"V","R",NA,"hard","control","beta",1,19,"hard"
20,0,"training",31,49,0.8836024000002,"['n']",1,"right","['2']",5,0.525299399999312,"[-0.1460693]",97,49,"letter",2,18,"V","R",NA,"hard","control","beta",1,20,"hard"
21,0,"training",16,64,0.867125700000543,"['n']",1,"right","['1']",6,0.381021299999702,"[-0.18818945]",100,64,"letter",2,18,"V","R",NA,"easy","control","beta",1,21,"easy"
22,0,"training",31,49,0.85048420000021,"['n']",1,"right","['2']",5,0.595465800000056,"[-0.08881425]",89,49,"letter",2,18,"V","R",NA,"hard","control","beta",1,22,"hard"
23,0,"training",23,57,0.833767099999932,"['n']",1,"right","['1']",6,0.449766400000044,"[-0.15104078]",98,57,"letter",2,18,"V","R",NA,"medium","control","beta",1,23,"medium"
24,0,"training",31,49,1.18394119999994,"['n']",1,"right","['3']",4,0.744265000000269,"[-0.27840084]",100,49,"letter",2,18,"V","R",NA,"hard","control","beta",1,24,"hard"
25,0,"training",57,23,1.41694060000009,"['n']",0,"left","['3']",4,0.569281899999623,"[0.13611942]",4,57,"letter",2,18,"V","R",NA,"medium","control","beta",1,25,"medium"
26,0,"training",16,64,0.849722799999654,"['n']",1,"right","['3']",4,0.343703699999423,"[-0.19712662]",100,64,"letter",2,18,"V","R",NA,"easy","control","beta",1,26,"easy"
27,0,"training",16,64,1.31655899999987,"['n']",1,"right","['8']",3,1.2608579000007,"[-0.41402063]",100,64,"letter",2,18,"V","R",NA,"easy","control","beta",1,27,"easy"
28,0,"training",57,23,1.01637260000007,"['c']",1,"left","['8']",3,0.296525100000508,"[0.16696022]",100,57,"letter",2,18,"V","R",NA,"medium","control","beta",-1,28,"medium"
29,0,"training",31,49,1.38323659999969,"['n']",1,"right","['8']",3,0.445014699999774,"[-0.09379665]",93,49,"letter",2,18,"V","R",NA,"hard","control","beta",1,29,"hard"
30,0,"training",64,16,0.916728700000021,"['c']",1,"left","['8']",3,0.782108500000504,"[0.38965727]",100,64,"letter",2,18,"V","R",NA,"easy","control","beta",-1,30,"easy"
31,0,"training",49,31,2.98307050000039,"['n']",0,"left","['9']",2,0.910755599999902,"[0.14816071]",6,49,"letter",2,18,"V","R",NA,"hard","control","beta",1,31,"hard"
32,0,"training",64,16,0.800188799999887,"['c']",1,"left","['9']",2,0.673755900000288,"[0.25169622]",100,64,"letter",2,18,"V","R",NA,"easy","control","beta",-1,32,"easy"
33,0,"training",23,57,1.6991708000005,"['c']",0,"right","['3']",4,0.569775100000697,"[-0.07817817]",13,57,"letter",2,18,"V","R",NA,"medium","control","beta",-1,33,"medium"
34,0,"training",31,49,0.932705499999429,"['n']",1,"right","['3']",4,0.51716690000012,"[-0.08842367]",90,49,"letter",2,18,"V","R",NA,"hard","control","beta",1,34,"hard"
35,0,"training",16,64,0.983377300000029,"['n']",1,"right","['2']",5,0.368401200000335,"[-0.04368013]",78,64,"letter",2,18,"V","R",NA,"easy","control","beta",1,35,"easy"
0,1,"training",57,23,1.76638619999994,"['n']",0,"left","['3']",4,1.42009510000025,"[0.33628956]",1,57,"letter",2,18,"V","R",NA,"medium","control","beta",1,36,"medium"
1,1,"training",23,57,1.65025109999988,"['c']",0,"right","['8']",3,0.680930800000169,"[-0.0140844]",42,57,"letter",2,18,"V","R",NA,"medium","control","beta",-1,37,"medium"
2,1,"training",23,57,0.81637050000063,"['n']",1,"right","['2']",5,1.90859849999924,"[-0.13109194]",85,57,"letter",2,18,"V","R",NA,"medium","control","beta",1,38,"medium"
3,1,"training",57,23,1.69987709999987,"['c']",1,"left","['3']",4,0.955200299999888,"[0.05660746]",74,57,"letter",2,18,"V","R",NA,"medium","control","beta",-1,39,"medium"
4,1,"training",23,57,1.49985250000009,"['c']",0,"right","['1']",6,0.528410800000529,"[0.06397394]",83,57,"letter",2,18,"V","R",NA,"medium","control","beta",-1,40,"medium"
5,1,"training",49,31,0.999355199999627,"['c']",1,"left","['3']",4,0.906769399999575,"[0.05463959]",74,49,"letter",2,18,"V","R",NA,"hard","control","beta",-1,41,"hard"
6,1,"training",49,31,1.55025430000023,"['c']",1,"left","['1']",6,0.512004300000626,"[0.11124841]",94,49,"letter",2,18,"V","R",NA,"hard","control","beta",-1,42,"hard"
7,1,"training",64,16,1.18322769999941,"['c']",1,"left","['1']",6,0.499687000000449,"[0.12665479]",96,64,"letter",2,18,"V","R",NA,"easy","control","beta",-1,43,"easy"
8,1,"training",64,16,1.09940540000025,"['c']",1,"left","['2']",5,1.08340899999985,"[0.28639727]",99,64,"letter",2,18,"V","R",NA,"easy","control","beta",-1,44,"easy"
9,1,"training",16,64,1.41622000000007,"['n']",1,"right","['2']",5,0.76669099999981,"[-0.33683489]",100,64,"letter",2,18,"V","R",NA,"easy","control","beta",1,45,"easy"
10,1,"training",23,57,0.96728129999974,"['n']",1,"right","['2']",5,0.400308399999631,"[-0.03537253]",73,57,"letter",2,18,"V","R",NA,"medium","control","beta",1,46,"medium"
11,1,"training",64,16,1.18331880000005,"['c']",1,"left","['2']",5,0.440763500000685,"[0.15944689]",99,64,"letter",2,18,"V","R",NA,"easy","control","beta",-1,47,"easy"
12,1,"training",64,16,1.51596990000053,"['c']",1,"left","['2']",5,0.41798209999979,"[0.08151597]",91,64,"letter",2,18,"V","R",NA,"easy","control","beta",-1,48,"easy"
13,1,"training",31,49,1.08344229999966,"['c']",0,"right","['2']",5,0.333295200000066,"[0.02986087]",72,49,"letter",2,18,"V","R",NA,"hard","control","beta",-1,49,"hard"
14,1,"training",57,23,2.46664039999996,"['c']",1,"left","['8']",3,0.980869199999688,"[0.23610807]",99,57,"letter",2,18,"V","R",NA,"medium","control","beta",-1,50,"medium"
15,1,"training",57,23,2.28363970000009,"['c']",1,"left","['8']",3,0.921390299999985,"[0.21345794]",98,57,"letter",2,18,"V","R",NA,"medium","control","beta",-1,51,"medium"
16,1,"training",49,31,2.26648109999951,"['n']",0,"left","['8']",3,0.384576099999322,"[-0.06412338]",87,49,"letter",2,18,"V","R",NA,"hard","control","beta",1,52,"hard"
17,1,"training",57,23,3.09965450000072,"['c']",1,"left","['3']",4,1.34138110000004,"[0.30898578]",99,57,"letter",2,18,"V","R",NA,"medium","control","beta",-1,53,"medium"
18,1,"training",16,64,1.01619780000055,"['n']",1,"right","['2']",5,0.630478799999764,"[-0.13875548]",96,64,"letter",2,18,"V","R",NA,"easy","control","beta",1,54,"easy"
19,1,"training",31,49,1.10016850000011,"['n']",1,"right","['1']",6,0.360975499999768,"[-0.21142525]",100,49,"letter",2,18,"V","R",NA,"hard","control","beta",1,55,"hard"
20,1,"training",49,31,3.06623310000032,"['n']",0,"left","['1']",6,0.263567899999543,"[-0.04950114]",85,49,"letter",2,18,"V","R",NA,"hard","control","beta",1,56,"hard"
21,1,"training",23,57,2.29996039999969,"['n']",1,"right","['3']",4,0.584747700000662,"[-0.05747148]",79,57,"letter",2,18,"V","R",NA,"medium","control","beta",1,57,"medium"
22,1,"training",31,49,1.03333780000048,"['c']",0,"right","['8']",3,0.846928500000104,"[-0.19783692]",2,49,"letter",2,18,"V","R",NA,"hard","control","beta",-1,58,"hard"
23,1,"training",31,49,1.40001220000067,"['n']",1,"right","['3']",4,0.461027899999863,"[-0.02145926]",64,49,"letter",2,18,"V","R",NA,"hard","control","beta",1,59,"hard"
24,1,"training",23,57,1.00138400000014,"['n']",1,"right","['2']",5,0.442117999999937,"[-0.07747309]",89,57,"letter",2,18,"V","R",NA,"medium","control","beta",1,60,"medium"
25,1,"training",16,64,1.08319720000054,"['n']",1,"right","['2']",5,0.388512700000319,"[-0.1393078]",98,64,"letter",2,18,"V","R",NA,"easy","control","beta",1,61,"easy"
26,1,"training",16,64,0.983337199999369,"['n']",1,"right","['1']",6,0.276646400000573,"[-0.11118245]",98,64,"letter",2,18,"V","R",NA,"easy","control","beta",1,62,"easy"
27,1,"training",31,49,0.916466699999546,"['n']",1,"right","['1']",6,0.284373999999843,"[-0.10167076]",97,49,"letter",2,18,"V","R",NA,"hard","control","beta",1,63,"hard"
28,1,"training",16,64,0.949879800000417,"['n']",1,"right","['1']",6,0.322217799999635,"[-0.17612983]",100,64,"letter",2,18,"V","R",NA,"easy","control","beta",1,64,"easy"
29,1,"training",57,23,2.21663329999956,"['c']",1,"left","['8']",3,0.787262300000293,"[0.16851847]",97,57,"letter",2,18,"V","R",NA,"medium","control","beta",-1,65,"medium"
30,1,"training",16,64,1.08332380000047,"['n']",1,"right","['2']",5,1.29576450000059,"[-0.31166909]",99,64,"letter",2,18,"V","R",NA,"easy","control","beta",1,66,"easy"
31,1,"training",31,49,1.11634500000036,"['n']",1,"right","['2']",5,0.294362000000547,"[-0.11878978]",98,49,"letter",2,18,"V","R",NA,"hard","control","beta",1,67,"hard"
32,1,"training",64,16,0.850106200000482,"['n']",0,"left","['1']",6,0.240083200000299,"[-0.03501184]",78,64,"letter",2,18,"V","R",NA,"easy","control","beta",1,68,"easy"
33,1,"training",49,31,1.98332410000057,"['c']",1,"left","['8']",3,0.46239930000047,"[0.03944383]",74,49,"letter",2,18,"V","R",NA,"hard","control","beta",-1,69,"hard"
34,1,"training",49,31,2.24906999999985,"['c']",1,"left","['9']",2,0.537570100000266,"[0.13950803]",97,49,"letter",2,18,"V","R",NA,"hard","control","beta",-1,70,"hard"
35,1,"training",64,16,2.61711529999957,"['c']",1,"left","['3']",4,0.78683699999965,"[0.11617109]",91,64,"letter",2,18,"V","R",NA,"easy","control","beta",-1,71,"easy"
0,2,"training",31,49,1.28331829999934,"['n']",1,"right","['8']",3,0.833744099999421,"[-0.26152032]",99,49,"letter",2,18,"V","R",NA,"hard","control","beta",1,72,"hard"
1,2,"training",57,23,1.10010629999942,"['c']",1,"left","['3']",4,0.459789900000033,"[0.06367808]",84,57,"letter",2,18,"V","R",NA,"medium","control","beta",-1,73,"medium"
2,2,"training",57,23,2.26627999999982,"['n']",0,"left","['9']",2,0.566121400000156,"[0.11341556]",6,57,"letter",2,18,"V","R",NA,"medium","control","beta",1,74,"medium"
3,2,"training",23,57,0.867261400000643,"['n']",1,"right","['2']",5,0.804318299999977,"[-0.13082235]",93,57,"letter",2,18,"V","R",NA,"medium","control","beta",1,75,"medium"
4,2,"training",49,31,1.56590189999952,"['c']",1,"left","['8']",3,1.46916989999954,"[0.01396543]",55,49,"letter",2,18,"V","R",NA,"hard","control","beta",-1,76,"hard"
5,2,"training",49,31,1.78254540000034,"['n']",0,"left","['2']",5,0.578282000000399,"[0.11763922]",6,49,"letter",2,18,"V","R",NA,"hard","control","beta",1,77,"hard"
6,2,"training",49,31,1.48230129999956,"['c']",1,"left","['2']",5,0.439191299999948,"[0.01316072]",59,49,"letter",2,18,"V","R",NA,"hard","control","beta",-1,78,"hard"
7,2,"training",31,49,1.91685580000012,"['n']",1,"right","['2']",5,0.624611299999742,"[-0.06603352]",82,49,"letter",2,18,"V","R",NA,"hard","control","beta",1,79,"hard"
8,2,"training",64,16,2.14980549999927,"['n']",0,"left","['3']",4,0.521119400000316,"[0.07734157]",13,64,"letter",2,18,"V","R",NA,"easy","control","beta",1,80,"easy"
9,2,"training",31,49,0.933089899999686,"['n']",1,"right","['3']",4,0.486420100000032,"[-0.09089345]",91,49,"letter",2,18,"V","R",NA,"hard","control","beta",1,81,"hard"
10,2,"training",64,16,1.06668009999976,"['c']",1,"left","['2']",5,0.926973100000396,"[0.22187504]",98,64,"letter",2,18,"V","R",NA,"easy","control","beta",-1,82,"easy"
11,2,"training",16,64,1.06572469999992,"['n']",1,"right","['2']",5,0.326978699999927,"[-0.21772001]",100,64,"letter",2,18,"V","R",NA,"easy","control","beta",1,83,"easy"
12,2,"training",57,23,1.3333262999995,"['c']",1,"left","['2']",5,0.364108800000395,"[0.09319967]",94,57,"letter",2,18,"V","R",NA,"medium","control","beta",-1,84,"medium"
13,2,"training",23,57,1.09996800000044,"['n']",1,"right","['2']",5,0.201012700000319,"[-0.01744897]",67,57,"letter",2,18,"V","R",NA,"medium","control","beta",1,85,"medium"
14,2,"training",23,57,0.783796599999732,"['n']",1,"right","['2']",5,0.329583400000047,"[-0.10366195]",96,57,"letter",2,18,"V","R",NA,"medium","control","beta",1,86,"medium"
15,2,"training",49,31,1.74995519999993,"['c']",1,"left","['2']",5,1.34191829999963,"[0.26490703]",98,49,"letter",2,18,"V","R",NA,"hard","control","beta",-1,87,"hard"
16,2,"training",16,64,0.999696900000345,"['n']",1,"right","['1']",6,0.663867000000209,"[-0.15939214]",97,64,"letter",2,18,"V","R",NA,"easy","control","beta",1,88,"easy"
17,2,"training",23,57,0.816575499999999,"['n']",1,"right","['1']",6,0.48439370000051,"[-0.10135914]",93,57,"letter",2,18,"V","R",NA,"medium","control","beta",1,89,"medium"
18,2,"training",16,64,0.816746800000146,"['n']",1,"right","['1']",6,0.2312079000003,"[-0.06651241]",92,64,"letter",2,18,"V","R",NA,"easy","control","beta",1,90,"easy"
19,2,"training",31,49,1.38273289999961,"['c']",0,"right","['9']",2,0.814197400000012,"[-0.17546882]",3,49,"letter",2,18,"V","R",NA,"hard","control","beta",-1,91,"hard"
20,2,"training",49,31,0.799709500000063,"['n']",0,"left","['1']",6,0.213417599999957,"[-0.01763664]",67,49,"letter",2,18,"V","R",NA,"hard","control","beta",1,92,"hard"
21,2,"training",31,49,0.88394210000024,"['n']",1,"right","['2']",5,0.256949999999961,"[-0.16202314]",100,49,"letter",2,18,"V","R",NA,"hard","control","beta",1,93,"hard"
22,2,"training",57,23,1.21680660000038,"['c']",1,"left","['3']",4,1.16538719999971,"[0.17553694]",95,57,"letter",2,18,"V","R",NA,"medium","control","beta",-1,94,"medium"
23,2,"training",64,16,0.89997779999976,"['n']",0,"left","['2']",5,0.529625600000145,"[0.04582757]",24,64,"letter",2,18,"V","R",NA,"easy","control","beta",1,95,"easy"
24,2,"training",64,16,1.08347800000047,"['c']",1,"left","['2']",5,0.488872400000218,"[0.14966652]",98,64,"letter",2,18,"V","R",NA,"easy","control","beta",-1,96,"easy"
25,2,"training",31,49,1.0165590000006,"['n']",1,"right","['1']",6,0.58004020000044,"[-0.04166641]",73,49,"letter",2,18,"V","R",NA,"hard","control","beta",1,97,"hard"
26,2,"training",16,64,1.66669840000031,"['n']",1,"right","['3']",4,0.945767899999737,"[-0.18864336]",97,64,"letter",2,18,"V","R",NA,"easy","control","beta",1,98,"easy"
27,2,"training",64,16,1.71618620000027,"['c']",1,"left","['8']",3,0.654980900000737,"[0.27316486]",100,64,"letter",2,18,"V","R",NA,"easy","control","beta",-1,99,"easy"
28,2,"training",49,31,1.01659329999984,"['c']",1,"left","['2']",5,0.643368699999883,"[0.03932635]",71,49,"letter",2,18,"V","R",NA,"hard","control","beta",-1,100,"hard"
29,2,"training",23,57,1.11626949999936,"['n']",1,"right","['2']",5,0.388425000000097,"[-0.09798391]",94,57,"letter",2,18,"V","R",NA,"medium","control","beta",1,101,"medium"
30,2,"training",16,64,0.766757899999902,"['n']",1,"right","['1']",6,0.237641500000791,"[-0.10248087]",98,64,"letter",2,18,"V","R",NA,"easy","control","beta",1,102,"easy"
31,2,"training",57,23,1.51638749999984,"['c']",1,"left","['2']",5,0.33457559999988,"[0.02481388]",68,57,"letter",2,18,"V","R",NA,"medium","control","beta",-1,103,"medium"
32,2,"training",23,57,0.866281999999956,"['n']",1,"right","['1']",6,0.262290800000301,"[-0.03375142]",77,57,"letter",2,18,"V","R",NA,"medium","control","beta",1,104,"medium"
33,2,"training",57,23,1.88296290000017,"['c']",1,"left","['8']",3,1.17622120000033,"[0.09239034]",82,57,"letter",2,18,"V","R",NA,"medium","control","beta",-1,105,"medium"
34,2,"training",16,64,1.01663399999961,"['n']",1,"right","['1']",6,0.279902100000072,"[-0.01079718]",59,64,"letter",2,18,"V","R",NA,"easy","control","beta",1,106,"easy"
35,2,"training",64,16,1.53224150000005,"['c']",1,"left","['2']",5,0.646234599999843,"[0.07231208]",83,64,"letter",2,18,"V","R",NA,"easy","control","beta",-1,107,"easy"
0,0,"training",36,44,1.06676890000017,"['n']",1,"right","['2']",5,4.48356869999952,"[-0.38492331]",94,44,"colour",2,18,"V","R",NA,"hard","minus","beta",1,0,"hard"
1,0,"training",33,47,2.61698829999932,"['n']",1,"right","['2']",5,0.558742100000018,"[-0.09053373]",70,47,"colour",2,18,"V","R",NA,"medium","minus","beta",1,1,"medium"
2,0,"training",36,44,1.06725259999985,"['n']",1,"right","['3']",4,0.309089800000038,"[-0.06939743]",61,44,"colour",2,18,"V","R",NA,"hard","minus","beta",1,2,"hard"
3,0,"training",36,44,0.999303399999917,"['c']",0,"right","['8']",3,0.42420409999977,"[0.1233522]",87,44,"colour",2,18,"V","R",NA,"hard","minus","beta",-1,3,"hard"
4,0,"training",36,44,1.28349069999967,"['c']",0,"right","['8']",3,0.235147100000177,"[0.09648391]",82,44,"colour",2,18,"V","R",NA,"hard","minus","beta",-1,4,"hard"
5,0,"training",27,53,0.783560899999429,"['n']",1,"right","['3']",4,0.346018799999911,"[-0.08756272]",73,53,"colour",2,18,"V","R",NA,"easy","minus","beta",1,5,"easy"
6,0,"training",47,33,0.866971499999636,"['c']",1,"left","['2']",5,0.337210800000321,"[0.09539309]",77,47,"colour",2,18,"V","R",NA,"medium","minus","beta",-1,6,"medium"
7,0,"training",47,33,0.866673800000171,"['c']",1,"left","['2']",5,0.296345599999768,"[0.05170259]",47,47,"colour",2,18,"V","R",NA,"medium","minus","beta",-1,7,"medium"
8,0,"training",33,47,1.50009990000035,"['n']",1,"right","['3']",4,0.792001599999821,"[-0.15023249]",87,47,"colour",2,18,"V","R",NA,"medium","minus","beta",1,8,"medium"
9,0,"training",44,36,0.900568600000042,"['c']",1,"left","['3']",4,0.219708999999966,"[0.06777396]",62,44,"colour",2,18,"V","R",NA,"hard","minus","beta",-1,9,"hard"
10,0,"training",27,53,1.23323460000029,"['c']",0,"right","['3']",4,0.32885830000032,"[-0.05961069]",3,53,"colour",2,18,"V","R",NA,"easy","minus","beta",-1,10,"easy"
11,0,"training",27,53,0.816808600000513,"['n']",1,"right","['3']",4,0.258469599999444,"[-0.02702925]",27,53,"colour",2,18,"V","R",NA,"easy","minus","beta",1,11,"easy"
12,0,"training",33,47,0.833573799999613,"['c']",0,"right","['3']",4,0.222200100000009,"[-0.07105033]",1,47,"colour",2,18,"V","R",NA,"medium","minus","beta",-1,12,"medium"
13,0,"training",47,33,0.833612700000231,"['c']",1,"left","['3']",4,0.235150600000452,"[0.01869046]",20,47,"colour",2,18,"V","R",NA,"medium","minus","beta",-1,13,"medium"
14,0,"training",47,33,1.23337849999916,"['c']",1,"left","['2']",5,0.296194099999411,"[0.08652491]",74,47,"colour",2,18,"V","R",NA,"medium","minus","beta",-1,14,"medium"
15,0,"training",53,27,1.05043699999987,"['c']",1,"left","['2']",5,0.249953399999868,"[0.00638501]",15,53,"colour",2,18,"V","R",NA,"easy","minus","beta",-1,15,"easy"
16,0,"training",47,33,1.19984349999959,"['c']",1,"left","['3']",4,0.231682900000123,"[0.09497875]",81,47,"colour",2,18,"V","R",NA,"medium","minus","beta",-1,16,"medium"
17,0,"training",27,53,0.933844700000009,"['n']",1,"right","['3']",4,0.272613599999204,"[-0.14372326]",95,53,"colour",2,18,"V","R",NA,"easy","minus","beta",1,17,"easy"
18,0,"training",53,27,1.00033370000074,"['c']",1,"left","['3']",4,0.229076599999644,"[0.15688928]",98,53,"colour",2,18,"V","R",NA,"easy","minus","beta",-1,18,"easy"
19,0,"training",53,27,0.716480399999455,"['c']",1,"left","['2']",5,0.262753699999848,"[0.0066405]",15,53,"colour",2,18,"V","R",NA,"easy","minus","beta",-1,19,"easy"
20,0,"training",33,47,0.800044700000399,"['n']",1,"right","['3']",4,0.259664199999861,"[-0.13032689]",93,47,"colour",2,18,"V","R",NA,"medium","minus","beta",1,20,"medium"
21,0,"training",27,53,0.916763399999581,"['n']",1,"right","['3']",4,0.236095700000078,"[-0.05970716]",54,53,"colour",2,18,"V","R",NA,"easy","minus","beta",1,21,"easy"
22,0,"training",44,36,0.967265600000246,"['c']",1,"left","['3']",4,0.227029000000584,"[0.07219798]",65,44,"colour",2,18,"V","R",NA,"hard","minus","beta",-1,22,"hard"
23,0,"training",44,36,1.06627140000001,"['c']",1,"left","['2']",5,0.198846100000083,"[-0.01226512]",6,44,"colour",2,18,"V","R",NA,"hard","minus","beta",-1,23,"hard"
24,0,"training",33,47,1.06680469999992,"['n']",1,"right","['3']",4,0.219619700000294,"[-0.10206043]",86,47,"colour",2,18,"V","R",NA,"medium","minus","beta",1,24,"medium"
25,0,"training",33,47,1.05023529999926,"['c']",0,"right","['3']",4,0.208146799999668,"[0.04086217]",36,47,"colour",2,18,"V","R",NA,"medium","minus","beta",-1,25,"medium"
26,0,"training",47,33,0.816728999999214,"['c']",1,"left","['3']",4,0.110657899999751,"[0.07982621]",79,47,"colour",2,18,"V","R",NA,"medium","minus","beta",-1,26,"medium"
27,0,"training",53,27,0.816974700000173,"['c']",1,"left","['3']",4,0.176869199999601,"[0.08958926]",81,53,"colour",2,18,"V","R",NA,"easy","minus","beta",-1,27,"easy"
28,0,"training",27,53,0.783546799999385,"['n']",1,"right","['3']",4,0.193815600000562,"[-0.04728441]",42,53,"colour",2,18,"V","R",NA,"easy","minus","beta",1,28,"easy"
29,0,"training",44,36,0.733362199999647,"['c']",1,"left","['2']",5,0.244110300000102,"[0.03904552]",35,44,"colour",2,18,"V","R",NA,"hard","minus","beta",-1,29,"hard"
30,0,"training",36,44,1.33357629999955,"['c']",0,"right","['3']",4,0.0926461999997628,"[0.03525582]",23,44,"colour",2,18,"V","R",NA,"hard","minus","beta",-1,30,"hard"
31,0,"training",44,36,1.56687539999984,"['c']",1,"left","['3']",4,0.289725800000269,"[0.08593728]",73,44,"colour",2,18,"V","R",NA,"hard","minus","beta",-1,31,"hard"
32,0,"training",44,36,1.13299150000057,"['c']",1,"left","['3']",4,1.37614260000009,"[0.1315948]",76,44,"colour",2,18,"V","R",NA,"hard","minus","beta",-1,32,"hard"
33,0,"training",36,44,1.11655789999986,"['c']",0,"right","['8']",3,0.723798699999861,"[0.0551592]",50,44,"colour",2,18,"V","R",NA,"hard","minus","beta",-1,33,"hard"
34,0,"training",53,27,1.21669459999976,"['c']",1,"left","['3']",4,0.189714999999524,"[0.07165423]",66,53,"colour",2,18,"V","R",NA,"easy","minus","beta",-1,34,"easy"
35,0,"training",53,27,0.999688899999455,"['c']",1,"left","['2']",5,0.293404099999862,"[0.07560203]",66,53,"colour",2,18,"V","R",NA,"easy","minus","beta",-1,35,"easy"
0,1,"training",44,36,1.06613900000048,"['c']",1,"left","['3']",4,0.225134300000718,"[0.1121028]",89,44,"colour",2,18,"V","R",NA,"hard","minus","beta",-1,36,"hard"
1,1,"training",44,36,0.96727220000048,"['c']",1,"left","['8']",3,0.664955799999916,"[0.16133107]",91,44,"colour",2,18,"V","R",NA,"hard","minus","beta",-1,37,"hard"
2,1,"training",47,33,1.65000599999985,"['n']",0,"left","['9']",2,0.372210900000027,"[0.06491519]",3,47,"colour",2,18,"V","R",NA,"medium","minus","beta",1,38,"medium"
3,1,"training",53,27,0.899775699999736,"['c']",1,"left","['2']",5,0.232340200000181,"[0.07399527]",67,53,"colour",2,18,"V","R",NA,"easy","minus","beta",-1,39,"easy"
4,1,"training",27,53,0.900002299999869,"['n']",1,"right","['1']",6,0.402708300000086,"[-0.2390625]",99,53,"colour",2,18,"V","R",NA,"easy","minus","beta",1,40,"easy"
5,1,"training",27,53,0.800293199999942,"['n']",1,"right","['1']",6,0.153757799999767,"[-0.03706693]",30,53,"colour",2,18,"V","R",NA,"easy","minus","beta",1,41,"easy"
6,1,"training",33,47,0.966531799999757,"['n']",1,"right","['2']",5,0.148173000000497,"[-0.0726949]",69,47,"colour",2,18,"V","R",NA,"medium","minus","beta",1,42,"medium"
7,1,"training",36,44,0.866642799999681,"['n']",1,"right","['2']",5,0.211335700000745,"[-0.13554181]",96,44,"colour",2,18,"V","R",NA,"hard","minus","beta",1,43,"hard"
8,1,"training",53,27,0.966344600000411,"['c']",1,"left","['2']",5,0.23557399999936,"[0.1646407]",98,53,"colour",2,18,"V","R",NA,"easy","minus","beta",-1,44,"easy"
