"sub","condition","difflevel","cost_ldc","a0","b0","eta_a","eta_b","manip","model","Ndata_point","Npar","bic","bound","drift","ter","cost_ddm","z","vratio"
12,"minus","medium",0.00944968129027026,6.53110595337041,9.93588518042721,0,0,"beta","no",753,2,-8484.98900682646,0.0686545436716789,0.156759996061851,0.439962657488282,0.00167398246589543,0,1
12,"minus","medium",0.00917080319946155,0.886228506604067,9.94114210535764,1.01175775383981,0,"beta","alpha",753,3,-8500.92191705057,0.0686545436716789,0.156759996061851,0.439962657488282,0.00167398246589543,0,1
12,"minus","medium",0.00928142028568497,6.66449491550575,6.24338985030938,0,1.02360117180942,"beta","beta",753,3,-8491.89366483874,0.0686545436716789,0.156759996061851,0.439962657488282,0.00167398246589543,0,1
12,"minus","medium",0.00912843847297445,0.866402655834496,8.20365728825989,1.01175775383981,1.02360117180942,"beta","both",753,4,-8497.78441116866,0.0686545436716789,0.156759996061851,0.439962657488282,0.00167398246589543,0,1
12,"plus","easy",0.00944968129027026,6.53110595337041,9.93588518042721,0,0,"beta","no",753,2,-8484.98900682646,0.0686545436716789,0.237053941162595,0.439962657488282,0.00167398246589543,0,1
12,"plus","easy",0.00912843847297445,0.866402655834496,8.20365728825989,1.01175775383981,1.02360117180942,"beta","both",753,4,-8497.78441116866,0.0686545436716789,0.237053941162595,0.439962657488282,0.00167398246589543,0,1
12,"plus","easy",0.00917080319946155,0.886228506604067,9.94114210535764,1.01175775383981,0,"beta","alpha",753,3,-8500.92191705057,0.0686545436716789,0.237053941162595,0.439962657488282,0.00167398246589543,0,1
12,"plus","easy",0.00928142028568497,6.66449491550575,6.24338985030938,0,1.02360117180942,"beta","beta",753,3,-8491.89366483874,0.0686545436716789,0.237053941162595,0.439962657488282,0.00167398246589543,0,1
12,"plus","hard",0.00944968129027026,6.53110595337041,9.93588518042721,0,0,"beta","no",753,2,-8484.98900682646,0.0686545436716789,0.111936223151198,0.439962657488282,0.00167398246589543,0,1
12,"plus","hard",0.00917080319946155,0.886228506604067,9.94114210535764,1.01175775383981,0,"beta","alpha",753,3,-8500.92191705057,0.0686545436716789,0.111936223151198,0.439962657488282,0.00167398246589543,0,1
12,"plus","hard",0.00912843847297445,0.866402655834496,8.20365728825989,1.01175775383981,1.02360117180942,"beta","both",753,4,-8497.78441116866,0.0686545436716789,0.111936223151198,0.439962657488282,0.00167398246589543,0,1
12,"plus","hard",0.00928142028568497,6.66449491550575,6.24338985030938,0,1.02360117180942,"beta","beta",753,3,-8491.89366483874,0.0686545436716789,0.111936223151198,0.439962657488282,0.00167398246589543,0,1
12,"plus","medium",0.00944968129027026,6.53110595337041,9.93588518042721,0,0,"beta","no",753,2,-8484.98900682646,0.0686545436716789,0.156759996061851,0.439962657488282,0.00167398246589543,0,1
12,"plus","medium",0.00917080319946155,0.886228506604067,9.94114210535764,1.01175775383981,0,"beta","alpha",753,3,-8500.92191705057,0.0686545436716789,0.156759996061851,0.439962657488282,0.00167398246589543,0,1
12,"plus","medium",0.00912843847297445,0.866402655834496,8.20365728825989,1.01175775383981,1.02360117180942,"beta","both",753,4,-8497.78441116866,0.0686545436716789,0.156759996061851,0.439962657488282,0.00167398246589543,0,1
12,"plus","medium",0.00928142028568497,6.66449491550575,6.24338985030938,0,1.02360117180942,"beta","beta",753,3,-8491.89366483874,0.0686545436716789,0.156759996061851,0.439962657488282,0.00167398246589543,0,1
120,"minus","easy",0.00681013586623206,10.6822934488448,7.8684125609078,16.5693759793253,1.03949683432377,"alpha","both",753,4,-8718.4002912696,0.067699534360066,0.100903009374423,0.298152325815616,0.00209620129486481,0,1
120,"minus","easy",0.0068101358651796,10.682142929016,7.86851375785154,0,0,"alpha","no",753,2,-8731.64842184157,0.067699534360066,0.100903009374423,0.298152325815616,0.00209620129486481,0,1
120,"minus","easy",0.00681013586537092,10.6821315113483,7.86848439559725,0,1.03949683432377,"alpha","beta",753,3,-8725.02435659261,0.067699534360066,0.100903009374423,0.298152325815616,0.00209620129486481,0,1
120,"minus","easy",0.00681013586526412,10.6821493125656,7.86848345596186,16.5693759793253,0,"alpha","alpha",753,3,-8725.02435660442,0.067699534360066,0.100903009374423,0.298152325815616,0.00209620129486481,0,1
120,"minus","hard",0.00681013586623206,10.6822934488448,7.8684125609078,16.5693759793253,1.03949683432377,"alpha","both",753,4,-8718.4002912696,0.067699534360066,0.0385318370793392,0.298152325815616,0.00209620129486481,0,1
120,"minus","hard",0.0068101358651796,10.682142929016,7.86851375785154,0,0,"alpha","no",753,2,-8731.64842184157,0.067699534360066,0.0385318370793392,0.298152325815616,0.00209620129486481,0,1
120,"minus","hard",0.00681013586526412,10.6821493125656,7.86848345596186,16.5693759793253,0,"alpha","alpha",753,3,-8725.02435660442,0.067699534360066,0.0385318370793392,0.298152325815616,0.00209620129486481,0,1
120,"minus","hard",0.00681013586537092,10.6821315113483,7.86848439559725,0,1.03949683432377,"alpha","beta",753,3,-8725.02435659261,0.067699534360066,0.0385318370793392,0.298152325815616,0.00209620129486481,0,1
120,"minus","medium",0.00681013586623206,10.6822934488448,7.8684125609078,16.5693759793253,1.03949683432377,"alpha","both",753,4,-8718.4002912696,0.067699534360066,0.0689934715885432,0.298152325815616,0.00209620129486481,0,1
120,"minus","medium",0.0068101358651796,10.682142929016,7.86851375785154,0,0,"alpha","no",753,2,-8731.64842184157,0.067699534360066,0.0689934715885432,0.298152325815616,0.00209620129486481,0,1
120,"minus","medium",0.00681013586526412,10.6821493125656,7.86848345596186,16.5693759793253,0,"alpha","alpha",753,3,-8725.02435660442,0.067699534360066,0.0689934715885432,0.298152325815616,0.00209620129486481,0,1
120,"minus","medium",0.00681013586537092,10.6821315113483,7.86848439559725,0,1.03949683432377,"alpha","beta",753,3,-8725.02435659261,0.067699534360066,0.0689934715885432,0.298152325815616,0.00209620129486481,0,1
120,"plus","easy",0.00681013586623206,10.6822934488448,7.8684125609078,16.5693759793253,1.03949683432377,"alpha","both",753,4,-8718.4002912696,0.067699534360066,0.100903009374423,0.298152325815616,0.00209620129486481,0,1
120,"plus","easy",0.00681013586537092,10.6821315113483,7.86848439559725,0,1.03949683432377,"alpha","beta",753,3,-8725.02435659261,0.067699534360066,0.100903009374423,0.298152325815616,0.00209620129486481,0,1
120,"plus","easy",0.0068101358651796,10.682142929016,7.86851375785154,0,0,"alpha","no",753,2,-8731.64842184157,0.067699534360066,0.100903009374423,0.298152325815616,0.00209620129486481,0,1
120,"plus","easy",0.00681013586526412,10.6821493125656,7.86848345596186,16.5693759793253,0,"alpha","alpha",753,3,-8725.02435660442,0.067699534360066,0.100903009374423,0.298152325815616,0.00209620129486481,0,1
120,"plus","hard",0.00681013586623206,10.6822934488448,7.8684125609078,16.5693759793253,1.03949683432377,"alpha","both",753,4,-8718.4002912696,0.067699534360066,0.0385318370793392,0.298152325815616,0.00209620129486481,0,1
120,"plus","hard",0.0068101358651796,10.682142929016,7.86851375785154,0,0,"alpha","no",753,2,-8731.64842184157,0.067699534360066,0.0385318370793392,0.298152325815616,0.00209620129486481,0,1
120,"plus","hard",0.00681013586537092,10.6821315113483,7.86848439559725,0,1.03949683432377,"alpha","beta",753,3,-8725.02435659261,0.067699534360066,0.0385318370793392,0.298152325815616,0.00209620129486481,0,1
120,"plus","hard",0.00681013586526412,10.6821493125656,7.86848345596186,16.5693759793253,0,"alpha","alpha",753,3,-8725.02435660442,0.067699534360066,0.0385318370793392,0.298152325815616,0.00209620129486481,0,1
120,"plus","medium",0.00681013586623206,10.6822934488448,7.8684125609078,16.5693759793253,1.03949683432377,"alpha","both",753,4,-8718.4002912696,0.067699534360066,0.0689934715885432,0.298152325815616,0.00209620129486481,0,1
120,"plus","medium",0.0068101358651796,10.682142929016,7.86851375785154,0,0,"alpha","no",753,2,-8731.64842184157,0.067699534360066,0.0689934715885432,0.298152325815616,0.00209620129486481,0,1
120,"plus","medium",0.00681013586537092,10.6821315113483,7.86848439559725,0,1.03949683432377,"alpha","beta",753,3,-8725.02435659261,0.067699534360066,0.0689934715885432,0.298152325815616,0.00209620129486481,0,1
120,"plus","medium",0.00681013586526412,10.6821493125656,7.86848345596186,16.5693759793253,0,"alpha","alpha",753,3,-8725.02435660442,0.067699534360066,0.0689934715885432,0.298152325815616,0.00209620129486481,0,1
121,"minus","easy",0.00410845058915081,8.54834496718705,7.05187502536143,1.00000000000949,1.85951175784991,"alpha","both",753,4,-9098.94096391285,0.0771639111384833,0.137741044543623,0.291985968105229,0.00273025671173819,0,1
121,"minus","easy",0.00414548907330714,9.25539988170062,5.56295647661764,0,1.85951175784991,"alpha","beta",753,3,-9098.80700402425,0.0771639111384833,0.137741044543623,0.291985968105229,0.00273025671173819,0,1
121,"minus","easy",0.00409918350713231,7.61377633489938,7.14691583316335,1.00000000000949,0,"alpha","alpha",753,3,-9107.26542553829,0.0771639111384833,0.137741044543623,0.291985968105229,0.00273025671173819,0,1
121,"minus","easy",0.00423543755691014,8.53595296472413,7.6513038326035,0,0,"alpha","no",753,2,-9089.2672697327,0.0771639111384833,0.137741044543623,0.291985968105229,0.00273025671173819,0,1
121,"minus","hard",0.00414548907330714,9.25539988170062,5.56295647661764,0,1.85951175784991,"alpha","beta",753,3,-9098.80700402425,0.0771639111384833,0.0501125217542788,0.291985968105229,0.00273025671173819,0,1
121,"minus","hard",0.00423543755691014,8.53595296472413,7.6513038326035,0,0,"alpha","no",753,2,-9089.2672697327,0.0771639111384833,0.0501125217542788,0.291985968105229,0.00273025671173819,0,1
121,"minus","hard",0.00410845058915081,8.54834496718705,7.05187502536143,1.00000000000949,1.85951175784991,"alpha","both",753,4,-9098.94096391285,0.0771639111384833,0.0501125217542788,0.291985968105229,0.00273025671173819,0,1
121,"minus","hard",0.00409918350713231,7.61377633489938,7.14691583316335,1.00000000000949,0,"alpha","alpha",753,3,-9107.26542553829,0.0771639111384833,0.0501125217542788,0.291985968105229,0.00273025671173819,0,1
121,"minus","medium",0.00410845058915081,8.54834496718705,7.05187502536143,1.00000000000949,1.85951175784991,"alpha","both",753,4,-9098.94096391285,0.0771639111384833,0.0862669211645756,0.291985968105229,0.00273025671173819,0,1
121,"minus","medium",0.00409918350713231,7.61377633489938,7.14691583316335,1.00000000000949,0,"alpha","alpha",753,3,-9107.26542553829,0.0771639111384833,0.0862669211645756,0.291985968105229,0.00273025671173819,0,1
121,"minus","medium",0.00414548907330714,9.25539988170062,5.56295647661764,0,1.85951175784991,"alpha","beta",753,3,-9098.80700402425,0.0771639111384833,0.0862669211645756,0.291985968105229,0.00273025671173819,0,1
121,"minus","medium",0.00423543755691014,8.53595296472413,7.6513038326035,0,0,"alpha","no",753,2,-9089.2672697327,0.0771639111384833,0.0862669211645756,0.291985968105229,0.00273025671173819,0,1
121,"plus","easy",0.00409918350713231,7.61377633489938,7.14691583316335,1.00000000000949,0,"alpha","alpha",753,3,-9107.26542553829,0.0771639111384833,0.137741044543623,0.291985968105229,0.00273025671173819,0,1
121,"plus","easy",0.00414548907330714,9.25539988170062,5.56295647661764,0,1.85951175784991,"alpha","beta",753,3,-9098.80700402425,0.0771639111384833,0.137741044543623,0.291985968105229,0.00273025671173819,0,1
121,"plus","easy",0.00410845058915081,8.54834496718705,7.05187502536143,1.00000000000949,1.85951175784991,"alpha","both",753,4,-9098.94096391285,0.0771639111384833,0.137741044543623,0.291985968105229,0.00273025671173819,0,1
121,"plus","easy",0.00423543755691014,8.53595296472413,7.6513038326035,0,0,"alpha","no",753,2,-9089.2672697327,0.0771639111384833,0.137741044543623,0.291985968105229,0.00273025671173819,0,1
121,"plus","hard",0.00409918350713231,7.61377633489938,7.14691583316335,1.00000000000949,0,"alpha","alpha",753,3,-9107.26542553829,0.0771639111384833,0.0501125217542788,0.291985968105229,0.00273025671173819,0,1
121,"plus","hard",0.00410845058915081,8.54834496718705,7.05187502536143,1.00000000000949,1.85951175784991,"alpha","both",753,4,-9098.94096391285,0.0771639111384833,0.0501125217542788,0.291985968105229,0.00273025671173819,0,1
121,"plus","hard",0.00423543755691014,8.53595296472413,7.6513038326035,0,0,"alpha","no",753,2,-9089.2672697327,0.0771639111384833,0.0501125217542788,0.291985968105229,0.00273025671173819,0,1
121,"plus","hard",0.00414548907330714,9.25539988170062,5.56295647661764,0,1.85951175784991,"alpha","beta",753,3,-9098.80700402425,0.0771639111384833,0.0501125217542788,0.291985968105229,0.00273025671173819,0,1
121,"plus","medium",0.00414548907330714,9.25539988170062,5.56295647661764,0,1.85951175784991,"alpha","beta",753,3,-9098.80700402425,0.0771639111384833,0.0862669211645756,0.291985968105229,0.00273025671173819,0,1
121,"plus","medium",0.00409918350713231,7.61377633489938,7.14691583316335,1.00000000000949,0,"alpha","alpha",753,3,-9107.26542553829,0.0771639111384833,0.0862669211645756,0.291985968105229,0.00273025671173819,0,1
121,"plus","medium",0.00423543755691014,8.53595296472413,7.6513038326035,0,0,"alpha","no",753,2,-9089.2672697327,0.0771639111384833,0.0862669211645756,0.291985968105229,0.00273025671173819,0,1
121,"plus","medium",0.00410845058915081,8.54834496718705,7.05187502536143,1.00000000000949,1.85951175784991,"alpha","both",753,4,-9098.94096391285,0.0771639111384833,0.0862669211645756,0.291985968105229,0.00273025671173819,0,1
122,"minus","easy",0.00429386642329297,4.57520217846976,9.31670004423495,19.0022109998559,0,"alpha","alpha",753,3,-9072.32638973775,0.101334210978657,0.137260391850932,0.414365201369211,0.00127284444444444,0,1
122,"minus","easy",0.00436696798259776,5.88809683194202,9.94110353766903,0,0,"alpha","no",753,2,-9066.23879721783,0.101334210978657,0.137260391850932,0.414365201369211,0.00127284444444444,0,1
122,"minus","easy",0.00429226108107541,4.83730389743602,8.82419998205577,19.0022109998559,1.00000740827494,"alpha","both",753,4,-9065.98390027348,0.101334210978657,0.137260391850932,0.414365201369211,0.00127284444444444,0,1
122,"minus","easy",0.00436691808658293,5.86401868367299,9.9321682773524,0,1.00000740827494,"alpha","beta",753,3,-9059.62333565141,0.101334210978657,0.137260391850932,0.414365201369211,0.00127284444444444,0,1
122,"minus","hard",0.00429226108107541,4.83730389743602,8.82419998205577,19.0022109998559,1.00000740827494,"alpha","both",753,4,-9065.98390027348,0.101334210978657,0.0592703643590211,0.414365201369211,0.00127284444444444,0,1
122,"minus","hard",0.00429386642329297,4.57520217846976,9.31670004423495,19.0022109998559,0,"alpha","alpha",753,3,-9072.32638973775,0.101334210978657,0.0592703643590211,0.414365201369211,0.00127284444444444,0,1
122,"minus","hard",0.00436696798259776,5.88809683194202,9.94110353766903,0,0,"alpha","no",753,2,-9066.23879721783,0.101334210978657,0.0592703643590211,0.414365201369211,0.00127284444444444,0,1
122,"minus","hard",0.00436691808658293,5.86401868367299,9.9321682773524,0,1.00000740827494,"alpha","beta",753,3,-9059.62333565141,0.101334210978657,0.0592703643590211,0.414365201369211,0.00127284444444444,0,1
122,"minus","medium",0.00429226108107541,4.83730389743602,8.82419998205577,19.0022109998559,1.00000740827494,"alpha","both",753,4,-9065.98390027348,0.101334210978657,0.100207348516486,0.414365201369211,0.00127284444444444,0,1
122,"minus","medium",0.00429386642329297,4.57520217846976,9.31670004423495,19.0022109998559,0,"alpha","alpha",753,3,-9072.32638973775,0.101334210978657,0.100207348516486,0.414365201369211,0.00127284444444444,0,1
122,"minus","medium",0.00436696798259776,5.88809683194202,9.94110353766903,0,0,"alpha","no",753,2,-9066.23879721783,0.101334210978657,0.100207348516486,0.414365201369211,0.00127284444444444,0,1
122,"minus","medium",0.00436691808658293,5.86401868367299,9.9321682773524,0,1.00000740827494,"alpha","beta",753,3,-9059.62333565141,0.101334210978657,0.100207348516486,0.414365201369211,0.00127284444444444,0,1
122,"plus","easy",0.00436696798259776,5.88809683194202,9.94110353766903,0,0,"alpha","no",753,2,-9066.23879721783,0.101334210978657,0.137260391850932,0.414365201369211,0.00127284444444444,0,1
122,"plus","easy",0.00429226108107541,4.83730389743602,8.82419998205577,19.0022109998559,1.00000740827494,"alpha","both",753,4,-9065.98390027348,0.101334210978657,0.137260391850932,0.414365201369211,0.00127284444444444,0,1
122,"plus","easy",0.00436691808658293,5.86401868367299,9.9321682773524,0,1.00000740827494,"alpha","beta",753,3,-9059.62333565141,0.101334210978657,0.137260391850932,0.414365201369211,0.00127284444444444,0,1
122,"plus","easy",0.00429386642329297,4.57520217846976,9.31670004423495,19.0022109998559,0,"alpha","alpha",753,3,-9072.32638973775,0.101334210978657,0.137260391850932,0.414365201369211,0.00127284444444444,0,1
122,"plus","hard",0.00429226108107541,4.83730389743602,8.82419998205577,19.0022109998559,1.00000740827494,"alpha","both",753,4,-9065.98390027348,0.101334210978657,0.0592703643590211,0.414365201369211,0.00127284444444444,0,1
122,"plus","hard",0.00436696798259776,5.88809683194202,9.94110353766903,0,0,"alpha","no",753,2,-9066.23879721783,0.101334210978657,0.0592703643590211,0.414365201369211,0.00127284444444444,0,1
122,"plus","hard",0.00436691808658293,5.86401868367299,9.9321682773524,0,1.00000740827494,"alpha","beta",753,3,-9059.62333565141,0.101334210978657,0.0592703643590211,0.414365201369211,0.00127284444444444,0,1
122,"plus","hard",0.00429386642329297,4.57520217846976,9.31670004423495,19.0022109998559,0,"alpha","alpha",753,3,-9072.32638973775,0.101334210978657,0.0592703643590211,0.414365201369211,0.00127284444444444,0,1
122,"plus","medium",0.00429226108107541,4.83730389743602,8.82419998205577,19.0022109998559,1.00000740827494,"alpha","both",753,4,-9065.98390027348,0.101334210978657,0.100207348516486,0.414365201369211,0.00127284444444444,0,1
122,"plus","medium",0.00436691808658293,5.86401868367299,9.9321682773524,0,1.00000740827494,"alpha","beta",753,3,-9059.62333565141,0.101334210978657,0.100207348516486,0.414365201369211,0.00127284444444444,0,1
122,"plus","medium",0.00429386642329297,4.57520217846976,9.31670004423495,19.0022109998559,0,"alpha","alpha",753,3,-9072.32638973775,0.101334210978657,0.100207348516486,0.414365201369211,0.00127284444444444,0,1
122,"plus","medium",0.00436696798259776,5.88809683194202,9.94110353766903,0,0,"alpha","no",753,2,-9066.23879721783,0.101334210978657,0.100207348516486,0.414365201369211,0.00127284444444444,0,1
123,"minus","easy",0.00853647678267431,0.852776911193224,15.9290069581248,9.07064771610496,1.00005020993642,"alpha","both",753,4,-8548.27025962602,0.0827119534264203,0.162238283117959,0.354537767401575,0.00241800156927778,0,1
123,"minus","easy",0.0087725272054847,6.33972986376111,19.1357388575771,0,1.00005020993642,"alpha","beta",753,3,-8534.35507386381,0.0827119534264203,0.162238283117959,0.354537767401575,0.00241800156927778,0,1
123,"minus","easy",0.00880510775897734,5.8081333196352,15.7926161645055,0,0,"alpha","no",753,2,-8538.187730017,0.0827119534264203,0.162238283117959,0.354537767401575,0.00241800156927778,0,1
123,"minus","easy",0.00846028721167488,0.682405013906688,15.9629940960578,9.07064771610496,0,"alpha","alpha",753,3,-8561.64515474692,0.0827119534264203,0.162238283117959,0.354537767401575,0.00241800156927778,0,1
123,"minus","hard",0.00853647678267431,0.852776911193224,15.9290069581248,9.07064771610496,1.00005020993642,"alpha","both",753,4,-8548.27025962602,0.0827119534264203,0.080840867018491,0.354537767401575,0.00241800156927778,0,1
123,"minus","hard",0.0087725272054847,6.33972986376111,19.1357388575771,0,1.00005020993642,"alpha","beta",753,3,-8534.35507386381,0.0827119534264203,0.080840867018491,0.354537767401575,0.00241800156927778,0,1
123,"minus","hard",0.00880510775897734,5.8081333196352,15.7926161645055,0,0,"alpha","no",753,2,-8538.187730017,0.0827119534264203,0.080840867018491,0.354537767401575,0.00241800156927778,0,1
123,"minus","hard",0.00846028721167488,0.682405013906688,15.9629940960578,9.07064771610496,0,"alpha","alpha",753,3,-8561.64515474692,0.0827119534264203,0.080840867018491,0.354537767401575,0.00241800156927778,0,1
123,"minus","medium",0.0087725272054847,6.33972986376111,19.1357388575771,0,1.00005020993642,"alpha","beta",753,3,-8534.35507386381,0.0827119534264203,0.134261374756652,0.354537767401575,0.00241800156927778,0,1
123,"minus","medium",0.00880510775897734,5.8081333196352,15.7926161645055,0,0,"alpha","no",753,2,-8538.187730017,0.0827119534264203,0.134261374756652,0.354537767401575,0.00241800156927778,0,1
123,"minus","medium",0.00846028721167488,0.682405013906688,15.9629940960578,9.07064771610496,0,"alpha","alpha",753,3,-8561.64515474692,0.0827119534264203,0.134261374756652,0.354537767401575,0.00241800156927778,0,1
123,"minus","medium",0.00853647678267431,0.852776911193224,15.9290069581248,9.07064771610496,1.00005020993642,"alpha","both",753,4,-8548.27025962602,0.0827119534264203,0.134261374756652,0.354537767401575,0.00241800156927778,0,1
123,"plus","easy",0.0087725272054847,6.33972986376111,19.1357388575771,0,1.00005020993642,"alpha","beta",753,3,-8534.35507386381,0.0827119534264203,0.162238283117959,0.354537767401575,0.00241800156927778,0,1
123,"plus","easy",0.00853647678267431,0.852776911193224,15.9290069581248,9.07064771610496,1.00005020993642,"alpha","both",753,4,-8548.27025962602,0.0827119534264203,0.162238283117959,0.354537767401575,0.00241800156927778,0,1
123,"plus","easy",0.00846028721167488,0.682405013906688,15.9629940960578,9.07064771610496,0,"alpha","alpha",753,3,-8561.64515474692,0.0827119534264203,0.162238283117959,0.354537767401575,0.00241800156927778,0,1
123,"plus","easy",0.00880510775897734,5.8081333196352,15.7926161645055,0,0,"alpha","no",753,2,-8538.187730017,0.0827119534264203,0.162238283117959,0.354537767401575,0.00241800156927778,0,1
123,"plus","hard",0.0087725272054847,6.33972986376111,19.1357388575771,0,1.00005020993642,"alpha","beta",753,3,-8534.35507386381,0.0827119534264203,0.080840867018491,0.354537767401575,0.00241800156927778,0,1
123,"plus","hard",0.00846028721167488,0.682405013906688,15.9629940960578,9.07064771610496,0,"alpha","alpha",753,3,-8561.64515474692,0.0827119534264203,0.080840867018491,0.354537767401575,0.00241800156927778,0,1
123,"plus","hard",0.00880510775897734,5.8081333196352,15.7926161645055,0,0,"alpha","no",753,2,-8538.187730017,0.0827119534264203,0.080840867018491,0.354537767401575,0.00241800156927778,0,1
123,"plus","hard",0.00853647678267431,0.852776911193224,15.9290069581248,9.07064771610496,1.00005020993642,"alpha","both",753,4,-8548.27025962602,0.0827119534264203,0.080840867018491,0.354537767401575,0.00241800156927778,0,1
123,"plus","medium",0.00846028721167488,0.682405013906688,15.9629940960578,9.07064771610496,0,"alpha","alpha",753,3,-8561.64515474692,0.0827119534264203,0.134261374756652,0.354537767401575,0.00241800156927778,0,1
123,"plus","medium",0.00853647678267431,0.852776911193224,15.9290069581248,9.07064771610496,1.00005020993642,"alpha","both",753,4,-8548.27025962602,0.0827119534264203,0.134261374756652,0.354537767401575,0.00241800156927778,0,1
123,"plus","medium",0.0087725272054847,6.33972986376111,19.1357388575771,0,1.00005020993642,"alpha","beta",753,3,-8534.35507386381,0.0827119534264203,0.134261374756652,0.354537767401575,0.00241800156927778,0,1
123,"plus","medium",0.00880510775897734,5.8081333196352,15.7926161645055,0,0,"alpha","no",753,2,-8538.187730017,0.0827119534264203,0.134261374756652,0.354537767401575,0.00241800156927778,0,1
124,"minus","easy",0.00914038338365959,4.87150284409402,9.50933416490487,0,1.00000000060163,"alpha","beta",753,3,-8503.423791221,0.0592572330244899,0.261648668104009,0.434477310252939,0.00212971238427141,0,1
124,"minus","easy",0.00914038338380074,4.87147761155614,9.50938042997501,0,0,"alpha","no",753,2,-8510.04785643717,0.0592572330244899,0.261648668104009,0.434477310252939,0.00212971238427141,0,1
124,"minus","easy",0.0091156256875828,4.3016197607074,9.63333876381015,4.43056366011515,0,"alpha","alpha",753,3,-8505.46613864772,0.0592572330244899,0.261648668104009,0.434477310252939,0.00212971238427141,0,1
124,"minus","easy",0.00911763575415072,4.38695249764066,9.43159242642102,4.43056366011515,1.00000000060163,"alpha","both",753,4,-8498.67604935049,0.0592572330244899,0.261648668104009,0.434477310252939,0.00212971238427141,0,1
124,"minus","hard",0.00914038338380074,4.87147761155614,9.50938042997501,0,0,"alpha","no",753,2,-8510.04785643717,0.0592572330244899,0.115606868953175,0.434477310252939,0.00212971238427141,0,1
124,"minus","hard",0.0091156256875828,4.3016197607074,9.63333876381015,4.43056366011515,0,"alpha","alpha",753,3,-8505.46613864772,0.0592572330244899,0.115606868953175,0.434477310252939,0.00212971238427141,0,1
124,"minus","hard",0.00914038338365959,4.87150284409402,9.50933416490487,0,1.00000000060163,"alpha","beta",753,3,-8503.423791221,0.0592572330244899,0.115606868953175,0.434477310252939,0.00212971238427141,0,1
124,"minus","hard",0.00911763575415072,4.38695249764066,9.43159242642102,4.43056366011515,1.00000000060163,"alpha","both",753,4,-8498.67604935049,0.0592572330244899,0.115606868953175,0.434477310252939,0.00212971238427141,0,1
124,"minus","medium",0.00914038338365959,4.87150284409402,9.50933416490487,0,1.00000000060163,"alpha","beta",753,3,-8503.423791221,0.0592572330244899,0.144869091816658,0.434477310252939,0.00212971238427141,0,1
124,"minus","medium",0.00911763575415072,4.38695249764066,9.43159242642102,4.43056366011515,1.00000000060163,"alpha","both",753,4,-8498.67604935049,0.0592572330244899,0.144869091816658,0.434477310252939,0.00212971238427141,0,1
124,"minus","medium",0.00914038338380074,4.87147761155614,9.50938042997501,0,0,"alpha","no",753,2,-8510.04785643717,0.0592572330244899,0.144869091816658,0.434477310252939,0.00212971238427141,0,1
124,"minus","medium",0.0091156256875828,4.3016197607074,9.63333876381015,4.43056366011515,0,"alpha","alpha",753,3,-8505.46613864772,0.0592572330244899,0.144869091816658,0.434477310252939,0.00212971238427141,0,1
124,"plus","easy",0.00911763575415072,4.38695249764066,9.43159242642102,4.43056366011515,1.00000000060163,"alpha","both",753,4,-8498.67604935049,0.0592572330244899,0.261648668104009,0.434477310252939,0.00212971238427141,0,1
124,"plus","easy",0.00914038338380074,4.87147761155614,9.50938042997501,0,0,"alpha","no",753,2,-8510.04785643717,0.0592572330244899,0.261648668104009,0.434477310252939,0.00212971238427141,0,1
124,"plus","easy",0.00914038338365959,4.87150284409402,9.50933416490487,0,1.00000000060163,"alpha","beta",753,3,-8503.423791221,0.0592572330244899,0.261648668104009,0.434477310252939,0.00212971238427141,0,1
124,"plus","easy",0.0091156256875828,4.3016197607074,9.63333876381015,4.43056366011515,0,"alpha","alpha",753,3,-8505.46613864772,0.0592572330244899,0.261648668104009,0.434477310252939,0.00212971238427141,0,1
124,"plus","hard",0.00914038338365959,4.87150284409402,9.50933416490487,0,1.00000000060163,"alpha","beta",753,3,-8503.423791221,0.0592572330244899,0.115606868953175,0.434477310252939,0.00212971238427141,0,1
124,"plus","hard",0.00914038338380074,4.87147761155614,9.50938042997501,0,0,"alpha","no",753,2,-8510.04785643717,0.0592572330244899,0.115606868953175,0.434477310252939,0.00212971238427141,0,1
124,"plus","hard",0.0091156256875828,4.3016197607074,9.63333876381015,4.43056366011515,0,"alpha","alpha",753,3,-8505.46613864772,0.0592572330244899,0.115606868953175,0.434477310252939,0.00212971238427141,0,1
124,"plus","hard",0.00911763575415072,4.38695249764066,9.43159242642102,4.43056366011515,1.00000000060163,"alpha","both",753,4,-8498.67604935049,0.0592572330244899,0.115606868953175,0.434477310252939,0.00212971238427141,0,1
124,"plus","medium",0.00911763575415072,4.38695249764066,9.43159242642102,4.43056366011515,1.00000000060163,"alpha","both",753,4,-8498.67604935049,0.0592572330244899,0.144869091816658,0.434477310252939,0.00212971238427141,0,1
124,"plus","medium",0.00914038338380074,4.87147761155614,9.50938042997501,0,0,"alpha","no",753,2,-8510.04785643717,0.0592572330244899,0.144869091816658,0.434477310252939,0.00212971238427141,0,1
124,"plus","medium",0.00914038338365959,4.87150284409402,9.50933416490487,0,1.00000000060163,"alpha","beta",753,3,-8503.423791221,0.0592572330244899,0.144869091816658,0.434477310252939,0.00212971238427141,0,1
